symbol,year,accountsPayable,accountsReceivables,accruedLiability,accumulatedDepreciation,cashEquivalents,cashShortTermInvestments,commonStock,currentAssets,currentLiabilities,currentPortionLongTermDebt,deferredIncomeTax,goodwill,intangiblesAssets,inventory,liabilitiesShareholdersEquity,longTermDebt,longTermInvestments,otherCurrentAssets,otherCurrentliabilities,otherEquity,otherLiabilities,otherLongTermAssets,otherReceivables,period,propertyPlantEquipment,retainedEarnings,sharesOutstanding,shortTermDebt,shortTermInvestments,tangibleBookValueperShare,totalAssets,totalDebt,totalEquity,totalLiabilities,totalLongTermDebt,totalReceivables,treasuryStock
RAD,1993,175,196,28,-532,5,5,90,1092,281,31,70,184,,863,1875,489,,,47,-2,,,0,1993-02-27,599,910,9,0,,94.6667,1875,520,1036,840,489,196,-21
RAD,1992,154,186,20,-465,27,27,90,1013,290,76,66,146,,771,1734,428,0,0,39,-1,0,30,0,1992-02-29,546,827,9,0,0,89.4444,1734,504,951,784,428,186,-21
RAD,1991,151,192,12,-397,26,26,43,945,237,2,70,157,,707,1667,585,0,0,42,0,0,31,0,1991-03-02,535,747,9,30,0,68.5556,1667,617,774,893,585,192,-21
RAD,1990,132,175,13,-327,15,15,43,849,216,3,77,159,,644,1539,542,0,0,38,0,0,20,0,1990-03-03,511,678,8,30,0,68.125,1539,575,704,835,542,175,-21
RAD,1989,131,152,9,-267,15,15,43,776,479,4,74,136,,597,1418,228,21,0,34,0,0,21,0,1989-03-04,463,611,8,301,0,62.5,1418,533,636,781,228,152,-21
RAD,1988,139,117,23,-211,20,20,42,667,357,4,69,122,,515,1224,227,18,0,14,0,0,16,0,1988-02-27,402,547,8,177,0,56.125,1224,408,571,653,227,117,-21
RAD,1987,113,82,12,-165,18,24,42,550,315,4,43,57,,433,964,153,32,0,12,-1,0,11,0,1987-02-28,315,431,8,174,6,49.5,964,331,453,512,153,82,-21
RAD,1986,97,78,7,-131,14,20,42,448,215,5,33,58,,341,792,146,27,0,14,-2,0,9,0,1986-03-01,250,378,8,92,6,42.5,792,243,398,394,146,78,-21
RAD,1985,81,46,17,-103,10,10,42,360,194,3,30,64,,258,662,81,21,39,16,-5,2,20,0,1985-03-02,197,336,8,78,0,36.125,662,163,354,309,81,46,-21
RAD,1984,80,31,4,-85,12,12,42,280,124,6,19,31,,232,488,21,19,0,9,-3,0,3,0,1984-03-03,155,284,8,25,0,36.625,488,51,324,164,21,31,0
RAD,1983,71,32,5,-68,21,21,21,263,149,3,9,30,,204,443,25,17,0,4,-2,0,1,0,1983-02-26,132,228,8,65,0,28.875,443,93,261,183,25,32,0
SFM,2019,122.839,15.713,270.413,-577.817,85.314,85.314,0.117,387.839,416.812,0.754,54.356,368.078,185.395,275.979,2722.983,538,,2.034,22.806,-4.682,1120.444,11.727,0,2019-12-29,1769.944,-84.449,117.54367,0,,0.24228,2722.983,550.173,581.952,2141.031,549.419,15.713,
SFM,2018,120.265,40.564,158.489,-482.869,1.588,1.588,0.124,333.841,310,7.428,50.399,368.078,194.803,264.366,1675.614,453,,2.168,23.818,1.134,153.377,12.463,0.4140000000000015,2018-12-30,766.429,-69.202,124.97569,0,,0.21056,1675.614,580.07,589.196,1086.418,572.642,40.978,
SFM,2017,119.034,25.893,148.337,-383.605,19.479,19.479,0.132,299.507,299.714,9.238,27.066,368.078,196.205,229.542,1581.603,348,,0.454,23.105,-0.784,130.64,4.782,0,2017-12-31,713.031,30.558,132.82398,0,,0.65057,1581.603,482.727,650.694,930.909,473.489,25.893,
SFM,2016,157.55,25.228,55.09,-297.878,12.465,12.465,0.14,264.026,259.155,12.37,19.263,368.078,197.608,204.464,1439.893,255,,0.462,34.145,,116.2,5.521,2.1479999999999997,2017-01-01,604.66,75.5,140.25631,0,,0.76448,1439.893,384.736,672.909,766.984,372.366,27.376,
SFM,2015,134.48,20.424,51.383,-237.539,136.069,136.069,0.153,345.215,230.422,14.972,0,368.078,198.601,165.434,1426.364,160,,0.462,29.587,,97.45,20.403,5.852,2016-01-03,494.067,245.446,152.57788,0,,1.67988,1426.364,290.472,822.992,603.372,275.5,26.276,
SFM,2014,112.877,14.091,37.177,-182.653,130.513,130.513,0.152,334.129,220.84,36.882,18.6,368.078,194.176,142.793,1369.073,248.611,,35.948,33.904,0,74.071,17.801,6.015000000000002,2014-12-28,454.889,142.189,151.83333,0,,0.81099,1369.073,407.055,685.389,683.684,370.173,20.106,
SFM,2013,111.2,9.5,30.5,-127.4,77.7,77.7,0.1,231.6,175.6,9.2,0,368.1,195.5,118.3,1172.4,305.4,,18.6,24.8,,61.4,28.4,1.5,2013-12-29,348.8,34.5,147.6,0,,-0.3374,1172.4,430.8,513.8,658.6,421.6,11,
SFM,2012,82.7,8.4,49,-84,67.2,67.2,0.1,203.1,136.8,5.2,,368.1,196.8,98.4,1103.2,424.8,,25.8,,,50.6,32.1,1.5,2012-12-30,303.2,-8.9,126,0,,-1.4135,1103.2,534.2,386.8,716.5,529,9.9,
SFM,2011,53.9,3.8,33.9,-49,14.5,14.5,0.1,103.5,90.6,2.8,,199.4,190.4,63.6,761.6,294.2,,17,,,36.2,47,3.4000000000000004,2012-01-01,221.3,-28.4,110,0,,-1.1127,761.6,370.2,267.5,494.2,367.4,7.2,
SFM,2010,,,,,4.9,4.9,,,,,,,,,232.6,0,,,,,,,,2011-01-02,,,,,,,232.6,,156.7,,,,
SFM,2009,,,,,6.2,6.2,,,,,,,,,220.8,0,,,,,,,,2010-01-03,,,,,,,220.8,,157.9,,,,
SFM,2008,,,,,3.9,3.9,,,,,,,,,191.7,0,,,,,,,,2009-01-04,,,,,,,191.7,,140.3,,,,
SYY,2020,3447.065,2893.551,1723.456,-5709.914,6059.427,6059.427,765.175,12348.232,6717.853,1542.128,86.601,3732.469,780.172,3095.085,22628.266,12833.543,162.9,,2.938,-1717.976,1728.449,542.31,108.00599999999986,2020-06-27,5062.183,10563.008,508.25908,2.266,,-6.59905,22628.266,14446.879,1158.613,21469.653,12902.485,3001.557,-9965.59
SYY,2019,4314.62,4181.696,1729.941,-5452.524,513.46,513.46,765.175,8141.505,6103.183,37.322,172.232,3896.226,857.301,3216.034,17966.522,8122.058,168.4,38.174,17.343,-1602.556,1031.02,401.385,19.733000000000175,2019-06-29,4501.705,11229.679,512.87697,3.957,,-4.38882,17966.522,8163.337,2502.603,15463.919,8122.058,4201.429,-9349.941
SYY,2018,4136.482,4073.723,1608.966,-5679.19,552.325,552.325,765.175,8003.453,6588.746,782.329,319.124,3955.485,979.812,3125.413,18070.404,6956.615,167.9,20.293,56.793,-1409.269,1661.313,442.094,64.11200000000008,2018-06-30,4521.66,10348.628,520.64165,4.176,,-4.66413,18070.404,7743.12,2506.957,15563.447,6956.615,4137.835,-8581.196
SYY,2017,3971.112,4012.393,1576.221,-5321.831,869.502,869.502,765.175,8033.438,6095.886,530.075,161.715,3916.128,1037.511,2995.598,17756.655,7660.877,163.7,1.424,14.54,-1262.737,1373.822,228.576,16.759999999999764,2017-07-01,4377.302,9447.755,530.0392,3.938,,-4.8527,17756.655,8194.89,2381.516,15375.139,7660.877,4029.153,-7896.043
SYY,2016,2935.982,3380.971,1289.312,-4704.808,3919.3,3919.3,765.175,10053.899,4434.456,8.909,26.942,2121.661,207.461,2639.174,16721.804,7336.93,,0,110.69,-1358.118,1368.482,458.341,0,2016-07-02,3880.442,9006.138,559.59742,89.563,,2.05592,16721.804,7435.402,3479.608,13242.196,7336.93,3380.971,-6214.727
SYY,2015,2881.953,3353.381,1467.61,-4408.305,5130.044,5130.044,765.175,11494.304,9399.615,4979.301,81.591,1959.817,154.808,2691.823,17989.281,2271.825,,135.254,,-923.197,934.722,398.209,90.76299999999992,2015-06-27,3982.143,8751.985,594.31767,70.751,,5.29279,17989.281,7321.877,5260.224,12729.057,2271.825,3444.144,-4547.738
SYY,2014,2831,3399,1161,-4098,413,413,765,6682,4368,305,122,1951,177,2602,13168,2384,,146,,-643,1028,372,43,2014-06-28,3986,8771,586,71,,5.3567,13168,2760,5267,7901,2384,3442,-4766
SYY,2013,2463,3183,1037,-3778,412,412,765,6207,3749,207,266,1884,193,2396,12664,2640,,139,0,-447,817,401,18,2013-06-29,3978,8513,586,42,,5.314,12664,2889,5192,7472,2640,3201,-4699
SYY,2012,2209,2967,909,-3457,689,689,765,6085,3424,255,115,1666,114,2179,12095,2764,,135,50,-663,1107,347,35,2012-06-30,3884,8175,586,0,,4.959,12095,3018,4685,7410,2764,3002,-4532
SYY,2011,2183,2898,857,-3236,640,640,765,5733,3575,207,204,1633,110,2074,11386,2280,,0,146,-260,621,397,49,2011-07-02,3512,7682,592,182,0,5.0034,11386,2669,4705,6680,2280,2947,-4369
SYY,2010,1953,2617,870,-2956,585,609,765,5076,3009,8,272,1550,106,1772,10314,2473,,,178,-480,733,377,8,2010-07-03,3204,7134,588,0,24,3.6922,10314,2481,3828,6486,2473,2625,-4408
SYY,2009,1857,2469,798,-2788,1087,1087,765,5271,3150,9,526,1511,121,1651,10217,2467,,,486,-278,623,335,0,2009-06-27,2979,6540,590,0,,3.0814,10217,2477,3450,6767,2467,2469,-4338
SYY,2008,2049,2723,918,-2575,552,552,765,5175,3499,5,540,1413,88,1836,10082,1975,,,528,-69,658,517,0,2008-06-28,2890,6041,601,0,,3.1747,10082,1980,3409,6673,1975,2723,-4041
SYY,2007,1981,2611,923,-2363,208,208,765,4676,3415,4,627,1355,91,1714,9519,1758,,,489,-4,441,675,19,2007-06-30,2721,5544,612,19,,2.9935,9519,1781,3278,6241,1758,2630,-3664
SYY,2006,1891,2484,746,-2174,202,202,765,4400,3226,106,723,1303,96,1608,8992,1627,,,454,85,363,729,46,2006-07-01,2465,4999,619,29,,2.6721,8992,1763,3052,5940,1627,2530,-3323
SYY,2005,1796,2284,742,-1978,192,192,765,4002,3458,411,725,,1284,1466,8268,956,,,445,-14,370,713,0,2005-07-02,2268,4552,629,64,,2.3434,8268,1431,2759,5509,956,2284,-2934
SYY,2004,1743,2189,725,-1816,200,200,765,3851,3127,163,687,,1219,1404,7848,1231,,,422,18,238,611,3,2004-07-03,2167,3960,637,74,,2.113,7848,1468,2565,5283,1231,2192,-2510
SYY,2003,1638,2010,624,-1680,337,337,765,3630,2701,21,498,,1114,1230,6937,1249,,0,316,-152,290,270,0,2003-06-28,1923,3374,644,102,,1.6832,6937,1372,2198,4739,1249,2010,-2038
SYY,2002,1349,1761,768,-1519,230,230,765,3185,2239,14,442,,922,1118,5990,1176,,34,42,-65,,184,0,2002-06-29,1698,2869,654,66,,1.8502,5990,1256,2133,3857,1176,1761,-1655
SYY,2001,1272,1658,641,-1377,136,136,765,2985,2090,23,270,,769,1062,5469,961,,89,123,-6,,196,0,2001-06-30,1519,2462,665,31,,2.0737,5469,1015,2148,3321,961,1658,-1261
SYY,2000,1187,1519,527,-1215,159,159,383,2733,1783,20,246,,503,938,4814,1024,,72,18,,,233,0,2000-07-01,1345,2332,663,31,,1.8989,4814,1075,1762,3052,1024,1519,-1030
SYY,1999,1013,1334,374,-1089,149,149,383,2409,1428,20,244,,302,852,4097,998,,43,6,,,158,0,1999-07-03,1228,2032,659,13,,1.7071,4097,1032,1427,2669,998,1334,-988
SYY,1998,849,1216,292,-992,110,110,383,2180,1324,115,232,,308,791,3780,867,,37,26,,,141,0,1998-06-27,1151,1796,670,42,,1.5657,3780,1024,1357,2423,867,1216,-822
SYY,1997,828,1065,241,-874,118,118,191,1964,1114,13,237,,247,734,3437,686,,27,18,0,,166,0,1997-06-28,1058,1772,690,14,,1.671,3437,713,1400,2036,686,1065,-595
SYY,1996,779,1040,213,-764,108,108,191,1922,1038,13,231,,250,724,3325,582,,32,23,0,,162,0,1996-06-29,991,1569,722,9,,1.6953,3325,604,1475,1851,582,1040,-320
SYY,1995,708,933,206,-673,134,134,191,1787,945,7,205,,258,668,3095,542,,34,22,0,,154,0,1995-07-01,896,1379,731,1,,1.5663,3095,549,1404,1691,542,933,-216
SYY,1994,632,856,176,-590,87,87,191,1600,847,4,186,,266,602,2812,539,,38,29,0,,129,0,1994-07-02,817,1201,732,5,,1.332,2812,548,1241,1571,539,856,-211
SYY,1993,551,771,159,-496,69,69,191,1420,746,3,152,,267,534,2530,494,,29,27,0,,83,0,1993-07-03,760,1043,738,7,,1.1789,2530,504,1137,1393,494,771,-171
SYY,1992,489,660,136,-425,74,74,187,1240,655,11,100,,268,492,2302,489,,0,17,0,,59,0,1992-06-27,734,890,746,2,,1.0576,2302,502,1057,1245,489,660,-20
SYY,1991,446,601,140,-359,70,70,93,1144,612,6,87,,275,460,2160,543,,0,12,0,,42,0,1991-06-29,699,776,743,8,,0.8668,2160,557,919,1242,543,601,0
SYY,1990,419,548,125,-304,56,56,92,1047,574,5,64,,270,432,1992,583,,0,15,0,,39,0,1990-06-30,636,645,734,10,,0.6826,1992,599,771,1221,583,548,0
SYY,1989,410,518,135,-253,55,55,91,1022,566,6,40,,277,437,1869,620,,0,2,0,,29,0,1989-06-30,542,530,727,14,,0.5034,1869,640,643,1227,620,518,0
SYY,1988,254,337,59,-194,36,36,45,667,356,3,28,,0,285,1021,93,,0,1,0,,21,0,1988-06-30,333,438,722,40,,0.7535,1021,136,544,477,93,337,0
SYY,1987,208,264,46,-165,38,38,45,557,275,5,31,,0,248,860,99,,0,12,-4,,34,0,1987-06-30,269,364,715,5,,0.6378,860,108,456,404,99,264,0
SYY,1986,191,224,45,-133,74,74,44,514,253,5,25,,0,210,781,105,,0,12,-4,,44,0,1986-06-28,223,314,707,0,,0.5629,781,110,398,383,105,224,0
SYY,1985,159,188,37,-107,71,71,43,451,213,5,20,,0,188,681,109,,0,12,-2,,41,0,1985-06-29,189,265,690,0,,0.4913,681,113,339,342,109,188,0
SYY,1984,142,164,33,-90,46,46,21,375,189,5,15,,0,161,600,103,,0,8,-2,,51,0,1984-06-30,173,223,686,0,,0.4271,600,108,293,307,103,164,0
SYY,1983,120,139,31,-74,47,47,21,323,165,4,10,,0,134,520,104,,0,10,-3,,46,0,1983-07-02,152,185,670,0,,0.3612,520,108,242,278,104,139,0
HSY,2019,550.828,568.509,698.873,-2581.264,493.262,493.262,221.553,2117.102,2008.793,703.39,200.018,1985.955,1495.008,815.251,8140.395,3455.249,,156.022,23.42,-323.966,655.777,168.513,0,2019-12-31,2373.817,1290.461,208.82943,32.282,,-8.3405,8140.395,4266.485,1739.222,6401.173,3530.813,568.509,-591.036
HSY,2018,502.314,594.145,678.678,-2451.377,587.998,587.998,359.901,2239.181,2418.566,5.387,176.86,1801.103,1404.671,784.879,7703.02,3254.28,,203.669,34.258,-356.78,446.048,127.771,0,2018-12-31,2130.294,7032.02,209.7289,1197.929,,-8.61614,7703.02,4457.596,1398.721,6304.299,3254.28,594.145,-6618.625
HSY,2017,523.229,588.262,674.707,-2354.026,380.179,380.179,359.901,2001.91,2076.543,300.098,45.656,821.061,474.037,752.836,5553.726,2061.023,,0.423,19.15,-313.746,438.939,150.021,0,2017-12-31,2106.697,6371.082,210.86082,559.359,,-1.801,5553.726,2920.48,915.338,4638.388,2061.023,588.262,-6426.877
HSY,2016,522.536,581.381,750.177,-2397.79,296.967,296.967,359.901,1816.778,1909.443,0.243,39.587,812.344,588.038,745.678,5524.333,2347.455,,2.229,4.016,-375.888,400.161,128.476,0,2016-12-31,2177.248,6115.961,212.25974,632.471,,-2.89516,5524.333,2980.169,785.856,4738.477,2347.455,581.381,-6183.975
HSY,2015,474.266,599.073,815.714,-2276.843,346.529,346.529,359.901,1848.598,2217.912,499.923,53.188,684.252,447.309,750.97,5344.371,1557.091,,0.367,64.496,-371.025,468.718,122.324,0,2015-12-31,2240.46,5897.603,216.77736,363.513,0,-0.61613,5344.371,2420.527,997.997,4346.374,1557.091,599.073,-5672.359
HSY,2014,482,596.9,771.6,-2176.7,374.9,472,359.9,2247,1935.6,250.8,99.4,793,294.8,801,5629.5,1549,,104.7,46.5,-358.6,526,142.8,0,2014-12-31,2151.9,5860.8,221,384.7,97.1,1.662,5629.5,2184.5,1455.1,4174.5,1549,596.9,-5161.2
HSY,2013,461.5,477.9,699.6,-1974,1118.5,1118.5,359.9,2487.3,1408,0.9,104.2,576.6,195.2,659.5,5357.5,1795.1,,59.5,80,-166.6,434.1,293,0,2013-12-31,1805.3,5454.3,223.9,166,,3.7204,5357.5,1962,1604.8,3752.7,1795.1,477.9,-4707.7
HSY,2012,442,461.4,635.5,-1886.6,728.3,728.3,359.9,2113.5,1471.1,257.7,35.7,588,214.7,633.3,4754.8,1531,39.2,124.3,17.8,-385.1,668.7,125.4,0,2012-12-31,1674.1,5027.6,223.8,118.2,,1.0456,4754.8,1906.9,1036.7,3718.1,1531,461.4,-4558.7
HSY,2011,420,399.5,612.2,-2028.8,693.7,693.7,359.9,2046.6,1173.8,97.6,,516.7,111.9,649,4412.2,1748.5,,136.9,1.9,-442.3,617.3,177.3,0,2011-12-31,1559.7,4699.6,225.2,42.1,,0.9787,4412.2,1888.2,849,3563.2,1748.5,399.5,-4259
HSY,2010,410.7,390.1,593.3,-1887.1,884.6,884.6,359.9,2005.2,1298.8,261.4,,524.1,123.1,533.6,4272.7,1541.8,,55.8,9.4,-215.1,494.5,182.6,0,2010-12-31,1437.7,4374.7,227,24.1,,1.1238,4272.7,1827.3,902.3,3370.4,1541.8,390.1,-4052.1
HSY,2009,287.9,410.4,546.5,-1838.1,253.6,253.6,359.9,1385.4,910.6,15.2,0,571.6,125.5,519.7,3675,1502.7,,39.9,36.9,-202.8,501.3,187.7,0,2009-12-31,1404.8,4148.4,228,24.1,,0.1026,3675,1542,720.5,2954.6,1502.7,410.4,-3979.6
HSY,2008,249.5,455.2,504.1,-1978.5,37.1,37.1,359.9,1344.9,1270.2,18.4,3.6,554.7,110.8,592.5,3634.7,1506,,70.9,15.2,-359.9,505,165.4,0,2008-12-31,1458.9,3975.8,227,483.1,,-1.53,3634.7,2007.5,318.2,3316.5,1506,455.2,-4009.9
HSY,2007,223,487.3,539,-2066.7,129.2,129.2,359.9,1426.6,1618.8,6.1,180.8,584.7,155.9,600.2,4247.1,1280,,83.7,0.4,-28,544,540.2,0,2007-12-31,1539.7,3927.3,227,850.3,,-0.6507,4247.1,2136.4,592.9,3654.2,1280,487.3,-4001.6
HSY,2006,155.5,522.7,454,-1946.5,97.1,97.1,359.9,1417.8,1453.5,188.8,286,502,140.3,648.8,4157.6,1248.1,,61.4,0,-138.2,486.5,446.2,0,2006-12-31,1651.3,3965.4,230.3,655.2,,0.1789,4157.6,2092.1,683.4,3474.1,1248.1,522.7,-3801.9
HSY,2005,167.8,559.3,507.8,-1799.3,67.2,67.2,359.9,1408.9,1518.2,0.1,400.3,487.3,142.6,610.3,4295.2,942.8,,78.2,23.5,-12.5,412.9,597.2,0,2005-12-31,1659.1,3646.2,240.5,819.1,,1.6262,4295.2,1761.9,1021.1,3274.2,942.8,559.3,-3224.9
HSY,2004,148.7,408.9,472.1,-1686.5,54.8,54.8,359.9,1182.4,1285.4,279,328.9,463.9,125.2,557.2,3797.5,690.6,,46.5,42.3,-6.1,403.4,343.2,0,2004-12-31,1682.7,3469.2,246.6,343.3,,2.028,3797.5,1312.9,1089.3,2708.2,690.6,408.9,-2762.3
HSY,2003,132.2,407.6,416.2,-1565.1,114.8,114.8,180,1131.6,585.8,0.5,377.6,389,38.5,492.9,3582.5,968.5,,13.3,24.9,-20.7,370.8,361.6,0,2003-12-31,1661.9,3264,259.1,12,,3.2898,3582.5,981,1279.9,2302.7,968.5,407.6,-2147.4
HSY,2002,124.5,371,356.7,-1417,297.7,297.7,180,1263.6,546.8,17,348,378.5,39.9,503.3,3480.6,851.8,,0,37.5,8.3,362.2,312.5,0,2002-12-31,1486.1,2991.1,268.4,11.1,,3.5522,3480.6,879.9,1371.7,2108.8,851.8,371,-1808.2
HSY,2001,133,361.7,462.9,-1365.9,134.1,134.1,180,1167.5,606.4,0.9,255.8,429.1,,512.1,3247.4,877,,96.9,2.6,-102.1,361,115.9,0,2001-12-31,1534.9,2755.3,271.3,7,,2.6469,3247.4,884.9,1147.2,2100.2,877,361.7,-1689.2
HSY,2000,149.2,379.7,358.1,-1179.5,32,32,180,1295.3,766.9,0.5,300.5,474.4,,605.2,3447.8,877.7,,76.1,1.5,-75.9,327.7,92.6,0,2000-12-31,1585.4,2702.9,272.6,257.6,,2.5701,3447.8,1135.8,1175,2272.7,877.7,379.7,-1645.1
HSY,1999,136.6,352.8,292.5,-1061.8,118.1,118.1,180,1280,712.8,2.4,326,450.2,,602.2,3346.7,878.2,,80.3,72.2,-72,330.9,106,0,1999-12-31,1510.5,2513.3,276.9,209.2,,2.342,3346.7,1089.8,1098.6,2248,878.2,352.8,-1552.7
HSY,1998,156.9,451.3,294.4,-1054.7,39,39,180,1134,814.8,0.1,321.1,530.5,,493.2,3404.1,879.1,,58.5,17.5,-89.9,346.8,91.6,0,1998-12-31,1648.1,2189.7,286.3,345.9,,1.7876,3404.1,1225.1,1042.3,2361.8,879.1,451.3,-1267.4
HSY,1997,146.9,360.8,371.5,-939,54.2,54.2,180,1034.8,795.7,25.1,267.1,551.8,,505.5,3291.2,1029.1,,84,19.7,-71,346.5,56.3,0,1997-12-31,1648.2,1977.8,285.9,232.5,,1.0528,3291.2,1286.7,852.8,2438.4,1029.1,360.8,-1267.9
HSY,1996,134.2,294.6,357.8,-820.8,61.4,61.4,180,986.2,817.3,15.5,224,566,,475,3184.8,655.3,,94.5,10.3,-64.8,327.2,30.7,0,1996-12-31,1601.9,1763.1,305.9,299.5,,1.9454,3184.8,970.3,1161,2023.8,655.3,294.6,-759.7
HSY,1995,127.1,326,308.1,-754.4,32.3,32.3,90,922.3,864.4,0.4,192.5,428.7,,397.6,2830.6,357,,84.8,15.5,-64.4,333.8,43.6,0,1995-12-31,1436,1694.7,309.1,413.3,,2.1165,2830.6,770.7,1083,1747.7,357,326,-685.1
HSY,1994,115.4,331.7,347.3,-655.1,26.7,26.7,89.9,948.7,796.2,8,193.4,,453.6,445.7,2891,157.2,20.3,105.9,8.7,-62.9,303.1,,0,1994-12-31,1468.4,1522.9,346.9,316.8,,2.8466,2891,482,1441.1,1449.9,157.2,331.7,-158.7
HSY,1993,125.7,295,302,-580.9,16,16,89.9,889,813.8,13.3,172.7,,473.4,453.4,2855.1,165.8,31.8,85.5,35.6,-55.4,290.4,,0,1993-12-31,1460.9,1445.6,350.5,337.3,,2.6787,2855.1,516.4,1412.3,1442.7,165.8,295,-119
HSY,1992,127.2,173.6,240.8,-501.4,24.1,24.1,90.2,940,736.9,104.2,203.5,,399.8,457.2,2672.9,174.3,37.2,179.1,5.7,-42.2,93,,0,1992-12-31,1296,1365.2,360.7,259,,2.954,2672.9,537.5,1465.3,1207.6,174.3,173.6,0
HSY,1991,137.9,159.8,226.3,-435.6,71.1,71.1,90.2,744.5,470.7,27,172,,421.7,436.9,2341.8,282.9,30,0,22,-21.5,80.9,,0,1991-12-31,1145.7,1214,360.7,57.6,,2.5329,2341.8,367.5,1335.3,1006.6,282.9,159.8,0
HSY,1990,127.6,143,170.2,-371.5,26.6,26.6,90.2,661.8,341.2,24.4,154.5,,417.6,379.1,2078.8,273.4,47.3,0,19.1,26.2,66.2,,0,1990-12-31,952.1,1077.9,360.7,0,,2.2897,2078.8,297.8,1243.5,835.3,273.4,143,0
HSY,1989,102.2,121.9,142.9,-320.4,52.5,52.5,90.2,567.6,285.7,18.6,141.5,,373.4,309.8,1814.1,216.1,43.2,0,22.1,26.9,53.7,,0,1989-12-31,829.9,949.8,360.7,0,,2.0618,1814.1,234.7,1117.1,697.1,216.1,121.9,0
HSY,1988,128.8,166.8,144.3,-282.9,70.1,70.1,90.2,619.1,345.4,54.9,132.4,,371.3,308.8,1764.7,233,38.3,0,17.4,20.6,48,,0,1988-12-31,736,844.3,360.7,0,,1.7594,1764.7,287.9,1005.9,758.8,233,166.8,0
HSY,1987,130.4,121.5,121.5,-397.3,15,15,90.2,484.9,299.8,31.4,163.8,,261.6,285.4,1645.2,306.1,35.8,,16.4,2,43.1,,0,1987-12-31,863,688.9,360.7,0,,1.5828,1645.2,337.5,832.4,812.8,306.1,121.5,
HSY,1986,103,77.4,93.8,-337.8,27.6,27.6,90.2,393.4,222.1,8.4,158.9,,149,237.5,1356.3,210.8,20.5,0,17,-6.1,36.5,,0,1986-12-31,793.3,592.2,360.7,0,,1.6049,1356.3,219.2,727.9,628.4,210.8,77.4,0
HSY,1985,87.8,76.6,88.6,-296.4,110.6,110.6,31.3,412.3,195.3,9.6,132.8,,66.2,192.7,1197.4,110.2,17.1,0,9.3,-8.6,31.2,,0,1985-12-31,701.8,651.1,376,0,,1.7598,1197.4,119.8,727.9,469.5,110.2,76.6,0
HSY,1984,96.4,81,85.6,-259.1,87.9,87.9,31.3,385.3,203,6.8,108.4,,79.3,186,1122.6,125.2,15.4,30.5,14.2,-7.3,25.1,,0,1984-12-31,642.6,582.9,376,0,,1.5471,1122.6,132,660.9,461.6,125.2,81,0
HSY,1983,67.1,56.5,68.3,-219.5,73.1,73.1,31.3,336.6,151.6,6,85.9,,55.6,194.7,983.9,128,16.6,12.4,10.3,-2.2,22.4,,0,1983-12-31,575.1,512.8,376,0,,1.4372,983.9,134,596,387.9,128,56.5,0
TR,2019,12.72,45.044,43.187,-378.76,138.96,239.404,45.223,353.33,79.544,,47.295,73.237,175.024,59.088,977.864,7.5,153.031,0.599,22.89,-21.127,83.876,34.787,3.199000000000005,2019-12-31,188.455,40.809,66.20342,0.747,100.444,7.72759,977.864,8.247,759.854,218.01,7.5,48.243,-1.992
TR,2018,11.817,49.777,44.515,-361.85,110.899,186.039,44.534,304.046,61.391,,43.941,73.237,175.024,54.524,947.361,7.5,170.409,0.48,4.686,-20.706,84.032,38.544,2.8489999999999966,2018-12-31,186.101,33.767,67.25102,0.373,75.14,7.46994,947.361,7.873,750.622,196.739,7.5,52.626,-1.992
TR,2017,11.928,47.354,45.397,-348.012,96.314,137.92,43.646,270.92,63.788,,41.457,73.237,175.024,54.827,930.946,7.5,190.51,0.769,6.023,-20.902,84.397,42.283,18.036,2017-12-31,178.972,57.225,67.80235,0.44,41.606,7.16168,930.946,7.94,733.84,197.106,7.5,65.39,-1.992
TR,2016,10.32,42.964,46.508,-330.922,119.145,186.658,43.001,299.3,63.561,,46.06,73.237,175.024,57.531,920.101,7.73,164.665,3.634,6.397,-19.549,91.212,26.97,1.3670000000000044,2016-12-31,180.905,43.833,68.81508,0.336,67.513,6.72967,920.101,8.066,711.364,208.737,7.73,44.331,-1.992
TR,2015,11.322,51.01,47.726,-314.949,126.145,168.3,42.308,293.806,72.062,,47.594,73.237,175.024,62.263,908.983,7.883,152.93,4.01,12.783,-16.759,82.896,29.4,2.288000000000004,2015-12-31,184.586,52.349,69.74901,0.231,42.155,6.45059,908.983,8.114,698.183,210.8,7.883,53.298,-1.992
TR,2014,11.641,43.253,44.111,-298.128,100.108,139.558,41.786,264.621,64.459,,47.356,73.237,175.024,70.379,910.386,8.194,163.579,1.817,8.583,-12.766,99.241,43.844,3.554000000000002,2014-12-31,190.081,64.927,69.66678,0.124,39.45,6.35235,910.386,8.318,690.809,219.577,8.194,46.807,-1.992
TR,2013,9.2,40.7,45,-279.6,88.3,121.9,41.2,240.1,60.1,,54.9,73.2,175,61.9,888.4,7.5,148.5,5.5,5.9,-4.7,85.5,54.6,4.599999999999994,2013-12-31,196.9,73.1,70.7,0,33.6,6.1103,888.4,7.5,680.3,208.1,7.5,45.3,-2
TR,2012,8.9,42.1,45.4,-262.4,63.9,82.6,40.5,197.2,60.8,,38.7,73.2,175,62.4,846.7,7.5,126.8,0.7,6.4,-16.4,89.9,73.1,5.299999999999997,2012-12-31,201.3,80.2,71.6,0,18.7,5.6089,846.7,7.5,649.8,196.9,7.5,47.4,-2
