symbol,year,period,accountsPayable,accountsReceivables,accruedLiability,accumulatedDepreciation,cashEquivalents,cashShortTermInvestments,commonStock,currentAssets,currentLiabilities,currentPortionLongTermDebt,deferredIncomeTax,goodwill,intangiblesAssets,inventory,liabilitiesShareholdersEquity,longTermDebt,longTermInvestments,otherCurrentAssets,otherCurrentliabilities,otherEquity,otherLiabilities,otherLongTermAssets,otherReceivables,period,propertyPlantEquipment,retainedEarnings,sharesOutstanding,shortTermDebt,shortTermInvestments,tangibleBookValueperShare,totalAssets,totalDebt,totalEquity,totalLiabilities,totalLongTermDebt,totalReceivables,treasuryStock
MET,1998,1998-12-31,,,,,3301,,,,,,545,,1006,,215346,2903,112607,,1350,1384,10772,0,,1998-12-31,,13483,745,3585,,18.0631,215346,6488,14867,200479,2903,,
MTD,2019,2019-12-31,185.592,566.256,321.52,-563.944,207.785,207.785,0.448,1109.647,754.512,55.868,45.267,535.979,206.242,274.285,2789.321,1235.35,,,191.532,-323.673,333.412,101.479,0,2019-12-31,835.974,4499.288,24.12532,0,,-13.3238,2789.321,1291.218,420.78,2368.541,1235.35,566.256,-4539.154
MTD,2018,2018-12-31,196.641,535.528,308.965,-515.662,178.11,178.11,0.448,1045.86,734.434,49.67,48.818,534.78,217.308,268.821,2618.847,985.021,,,179.158,-302.414,260.511,103.373,0,2018-12-31,717.526,3941.916,24.92196,0,,-6.50129,2618.847,1034.691,590.063,2028.784,985.021,535.528,-3814.604
MTD,2017,2017-12-31,167.627,528.615,322.993,-509.107,148.687,148.687,0.448,1006.723,689.673,19.677,51.23,539.838,226.718,255.39,2549.805,960.17,,,179.376,-265.406,301.452,108.255,0,2017-12-31,668.271,3433.282,25.54139,0,,-8.58512,2549.805,979.847,547.28,2002.525,960.17,528.615,-3368.182
MTD,2016,2016-12-31,146.593,454.988,273.628,-459.47,158.674,158.674,0.448,896.784,587.515,18.974,64.306,476.378,167.055,222.047,2166.777,875.056,,,148.32,-354.998,204.957,62.853,0,2016-12-31,563.707,3065.708,26.02023,0,,-8.01261,2166.777,894.03,434.943,1731.834,875.056,454.988,-3006.771
MTD,2015,2015-12-31,142.075,411.42,264.061,-436.995,98.887,98.887,0.448,795.332,558.212,14.488,50.976,446.284,115.252,214.383,1959.335,575.138,,,137.588,-266.649,194.552,85.238,0,2015-12-31,517.229,2692.317,27.09012,0,,0.69845,1959.335,589.626,580.457,1378.878,575.138,411.42,-2543.229
MTD,2014,2014-12-31,145.9,435.6,256.6,-423.3,85.3,85.3,0.4,849.4,678.9,116.2,56.7,444.1,112.8,204.5,2009.1,335.8,,62.3,160.2,-212.9,218.1,91.3,0,2014-12-31,511.5,2357.3,28.2,0,,5.7695,2009.1,452,719.6,1289.5,335.8,435.6,-2095.7
MTD,2013,2013-12-31,146,466.7,240.3,-418.7,111.9,111.9,0.4,914,564.2,17.1,64.4,455.8,114.4,210.4,2152.8,396,,57.9,160.8,-35,193.2,154.1,0,2013-12-31,514.4,2037.4,29.5,0,,12.3661,2152.8,413,935.1,1217.8,396,466.7,-1721
MTD,2012,2012-12-31,142.4,437.4,227.2,-380,101.7,101.7,0.4,864.9,562.7,41.6,139.5,452.4,117.6,198.9,2117.4,347.1,,57.7,151.5,-92,240.9,213.1,0,2012-12-31,469.4,1749.5,30.4,0,,8.4638,2117.4,388.7,827.2,1290.2,347.1,437.4,-1463.9
MTD,2011,2011-12-31,168.1,425.1,240.3,-340.7,235.6,235.6,0.4,1018.9,609.8,28.3,125.8,447.7,121.4,241.4,2203.5,476.7,,51.1,173.2,-81.2,209.9,205.5,0,2011-12-31,410,1476.6,31.6,0,,6.7089,2203.5,505,781.1,1422.3,476.7,425.1,-1225.1
MTD,2010,2010-12-31,138.1,368.9,239.2,-318.3,447.6,447.6,0.4,1144.9,542.2,10.9,124.5,434.7,104.4,217.1,2283.1,670.3,,44.5,154,11.8,174.5,234.6,0,2010-12-31,364.5,1223.1,32.4,0,,7.1759,2283.1,681.2,771.6,1511.5,670.3,368.9,-1057.4
MTD,2009,2009-12-31,103.2,313,188.3,-288.7,85,85,0.4,646.1,494.7,90,119.8,441,105.3,168,1718.8,203.6,,34.2,113.3,-16.2,189.6,210.1,0,2009-12-31,316.3,1010,33.9,0,,4.8643,1718.8,293.6,711.1,1007.6,203.6,313,-857.1
MTD,2008,2008-12-31,111.4,348.6,199.3,-259.6,78.1,78.1,0.4,670.9,427.6,12.5,111,424.4,96.3,170.6,1662.5,441.6,,35.8,104.4,-31.9,179,185.9,0,2008-12-31,285,848.5,33.6,0,,-0.5208,1662.5,454.1,503.2,1159.3,441.6,348.6,-873.6
MTD,2007,2007-12-31,127.1,354.6,203.8,-239.4,81.2,81.2,0.4,683.2,447.8,11.6,101.5,440.8,100,173.7,1678.2,385.1,,37.6,105.3,42.6,162.6,204.6,0,2007-12-31,249.6,652.2,35.6,0,,1.1376,1678.2,396.6,581.3,1096.9,385.1,354.6,-662.4
MTD,2006,2006-12-31,96,306.9,181.9,-213.5,151.3,151.3,0.4,669.8,384.4,10,82.6,432.9,102.8,148.4,1587.1,345.7,,33.1,96.6,-17.3,143.5,152.6,0,2006-12-31,229.1,493.7,38.4,0,,2.4792,1587.1,355.7,630.9,956.2,345.7,306.9,-374.8
MTD,2005,2005-12-31,88.6,271.9,159.7,-190.2,324.6,324.6,0.5,800.7,353.5,6.3,78.4,423,105.2,150.2,1669.8,443.8,,30.2,98.9,-45.3,135.2,122.4,0,2005-12-31,218.5,417.1,41.4,0,,3.1594,1669.8,450.1,659,1010.8,443.8,271.9,-170.3
MTD,2004,2004-12-31,85.1,271.1,165.1,-213.6,67.2,67.2,0.4,552.4,348.2,6.9,81.9,433.7,126.5,156.5,1480.1,196.3,,27.5,91.1,3,132.7,124.8,0,2004-12-31,242.7,293.1,43.4,0,,3.7028,1480.1,203.2,720.9,759.2,196.3,271.1,-67.4
MTD,2003,2003-12-31,68.2,249.4,154.5,-195.1,45.1,45.1,0.4,505.5,327.9,18.3,46.5,421.9,126.9,151.8,1387.3,223.2,,27.6,86.8,-18.3,135.6,101.4,0,2003-12-31,231.5,200.2,44.6,0,,2.3587,1387.3,241.5,654,733.3,223.2,249.4,0
MTD,2002,2002-12-31,73.1,231.7,154.5,-155.1,31.4,31.4,0.4,475.7,367.7,50.6,37.7,408.4,129.4,150.4,1303.4,262.1,,33.6,89.5,-61.6,133.6,72.1,0,2002-12-31,217.8,104.4,44.4,0,,-0.7973,1303.4,312.7,502.4,801,262.1,231.7,
MTD,2001,2001-12-31,66.3,227.3,159,-109.2,27.7,27.7,0.4,431.8,347.6,50.2,25.1,384.9,126.5,145.6,1189.4,309.5,,8.9,72,-71.9,119.1,53.9,0,2001-12-31,192.3,4,44.1,0,,-2.7959,1189.4,359.7,388.2,801.2,309.5,227.3,
MTD,2000,2000-12-31,80.5,212.6,149.5,-85.6,21.7,21.7,0.4,423.3,349.2,50.6,25.9,228,0,141.7,887.6,237.8,,,68.5,-47.8,95.8,36.8,0,2000-12-31,199.4,-68.3,39.4,0,,-1.2487,887.6,288.4,178.8,708.7,237.8,212.6,
MTD,1999,1999-12-31,81.2,203.8,159.3,-69,17.2,17.2,0.4,387.9,336.2,46.9,22.7,204.4,,123.9,821,249.7,,,48.8,-38,100.3,28.9,0,1999-12-31,199.7,-138.4,38.7,0,,-2.3876,821,296.6,112,709,249.7,203.8,
MTD,1998,1998-12-31,58.7,178.5,137,-55.3,21.2,21.2,0.4,358.2,293.4,46.4,25.6,213.8,,112.1,820.4,340.2,,,51.3,-45.2,103.2,18.2,0,1998-12-31,230.3,-186.5,38.4,0,,-4.1641,820.4,386.7,53.8,766.6,340.2,178.5,
MTD,1997,1997-12-31,39.3,153.6,124.1,-31.4,23.6,23.6,0.4,309.9,263.6,56.4,25.4,183.3,,101,749.3,340.3,,7.6,43.8,-35.5,94.6,20.9,0,1997-12-31,235.3,-224.2,38.3,0,,-4.1227,749.3,396.8,25.4,723.9,340.3,153.6,
MTD,1996,1996-12-31,32.8,151.2,115.3,-7.1,60.7,60.7,0,339.2,255.3,80.4,30.5,135.5,,102.5,771.9,373.8,,7.6,26.7,-16.6,100,41.9,0,1996-12-31,255.3,-159,37.3,0,,-3.3003,771.9,454.2,12.4,759.5,373.8,151.2,
MTD,1995,1995-12-31,34.4,192.3,107.1,-220,41.4,41.4,0,372.3,281.6,120.6,13.5,84.4,,111,724.1,148.7,,6.2,19.4,193.3,87,26.3,0,1995-12-31,241,0,37.3,0,,2.9169,724.1,269.4,193.3,530.8,148.7,192.3,
MGM,2019,2019-12-31,235.437,612.717,1927.952,-8581.835,2329.604,2329.604,5.031,4007.693,3191.423,27.975,2106.506,2084.564,3826.504,102.888,33876.356,11168.904,822.366,,1000.059,-10.202,4574.376,456.793,762.167,2019-12-31,22678.436,4201.337,503.14763,0,,3.60967,33876.356,11264.061,7727.265,26149.091,11236.086,1374.884,
MGM,2018,2018-12-31,302.578,657.206,2070.097,-9017.85,1526.762,1526.762,5.275,2526.778,2948.882,43.411,1342.538,1821.392,3944.463,110.831,30210.706,15088.005,732.867,,532.796,-8.556,259.24,455.318,28.430999999999926,2018-12-31,20729.888,2423.479,527.47953,0,,1.41508,30210.706,15131.416,6512.283,23698.423,15088.005,685.637,
MGM,2017,2017-12-31,255.028,542.273,2250.42,,1499.995,1499.995,5.663,2376.355,3138.297,158.042,1295.375,1806.531,3877.96,102.292,29160.042,12751.052,1033.297,,474.807,-3.61,284.416,430.44,42.55099999999993,2017-12-31,19635.459,2217.299,566.27579,0,,3.34213,29160.042,12909.094,7577.061,21582.981,12751.052,584.824,
MGM,2016,2016-12-31,250.477,542.924,1617.962,-7568.199,1446.581,1446.581,5.741,2229.587,2293.421,8.375,2551.228,1817.119,4087.706,97.733,28173.301,12979.22,1220.443,,416.607,15.053,325.981,393.423,0,2016-12-31,18425.023,545.811,574.12371,0,,0.54928,28173.301,12987.595,6220.18,21953.121,12979.22,542.924,
MGM,2015,2015-12-31,182.031,480.559,1372.897,-6939.938,1670.312,1670.312,5.648,2408.749,2237.951,328.442,2680.576,1430.767,4164.781,104.2,25215.178,12368.311,1491.497,,354.581,14.022,157.663,347.589,15.992999999999995,2015-12-31,15371.795,-555.629,564.83889,0,,-0.84205,25215.178,12696.753,5119.927,20095.251,12368.311,496.552,
MGM,2014,2014-12-31,164.252,473.345,1662.332,0,1713.715,2283.715,4.913,3027.16,3407.925,1245.32,2621.86,2897.11,4364.856,104.011,26593.914,12805.285,1559.034,,336.021,12.991,130.57,304.212,14.674999999999955,2014-12-31,14441.542,-107.909,491.29212,0,,-6.45451,26593.914,14050.605,4090.917,22502.997,12805.285,488.02,
MGM,2013,2013-12-31,241,488,1855,-6165,1804,1804,5,2719,2215,,2430,2897,4512,108,26110,13447,1375,81,119,13,142,551,0,2013-12-31,14055,57,490,0,,-6.4857,26110,13447,4231,21879,13447,488,
MGM,2012,2012-12-31,200,444,1622,-5713,1544,1544,5,2507,1926,,2474,2903,4738,108,26285,13589,1445,179,104,14,180,498,0,2012-12-31,14195,214,489,0,,-6.6973,26285,13589,4366,21919,13589,444,
MGM,2011,2011-12-31,171,492,1468,-5337,1866,1866,5,2813,1745,,2502,2897,5048,113,27766,13470,1636,91,105,6,167,507,0,2011-12-31,14867,1981,489,0,,-3.7996,27766,13470,6087,21680,13470,492,
MGM,2010,2010-12-31,167,322,964,-4831,499,499,5,1456,1246,0,2469,86,343,96,18961,12048,1923,110,115,0,199,599,176,2010-12-31,14554,-1067,489,0,,5.2536,18961,12048,2999,15963,12048,498,
MGM,2009,2009-12-31,156,368,1025,-4361,2056,2056,4,3054,2384,1080,3031,86,344,102,22518,12976,3612,38,123,-2,257,352,385,2009-12-31,15070,371,441,0,,7.8005,22518,14056,3870,18648,12976,753,0
MGM,2008,2008-12-31,143,303,1631,-3810,296,296,4,1533,3003,1048,3441,86,347,112,23275,12417,4643,602,181,-57,440,376,65,2008-12-31,16289,3365,277,0,,12.7834,23275,13464,3974,19300,12417,368,-3356
MGM,2007,2007-12-31,220,412,1141,-3365,412,412,4,1175,1725,,3417,1263,360,126,22728,11175,2483,119,364,1,350,623,0,2007-12-31,16824,4220,294,0,,15.0952,22728,11175,6061,16667,11175,412,-2115
MGM,2006,2006-12-31,182,363,1191,-2795,453,453,4,1515,1648,0,3441,1301,367,118,22146,12995,1281,437,275,0,213,441,19,2006-12-31,17242,2636,284,0,,7.6831,22146,12995,3850,18297,12995,382,-1597
MGM,2005,2005-12-31,266,353,1143,-2375,378,378,4,1019,1535,0,3378,1315,377,112,20699,12355,931,66,126,-4,196,516,0,2005-12-31,16542,1988,285,0,,5.414,20699,12355,3235,17464,12355,353,-1338
MGM,2004,2004-12-31,198,204,725,-1938,435,435,2,820,928,0,1802,84,150,70,11115,5459,843,29,5,-12,154,305,0,2004-12-31,8914,1546,281,0,,9.032,11115,5459,2772,8343,5459,204,-1111
MGM,2003,2003-12-31,85,139,647,-1646,178,178,2,758,765,9,1765,118,149,65,10710,5522,756,275,23,-13,124,247,10,2003-12-31,8681,1134,286,0,,7.9231,10710,5531,2534,8176,5522,149,-761
MGM,2002,2002-12-31,70,140,673,-1391,211,211,2,605,750,7,1769,256,,84,10505,5214,711,84,1,-36,108,170,0,2002-12-31,8762,890,309,0,,7.7929,10505,5221,2664,7841,5214,140,-317
MGM,2001,2001-12-31,76,144,644,-1002,209,209,2,662,888,168,1746,103,,78,10497,5295,633,149,0,-9,57,208,12,2001-12-31,8892,598,315,0,,7.6444,10497,5463,2511,7987,5295,156,-129
MGM,2000,2000-12-31,65,237,642,-644,228,228,2,796,1233,525,1730,54,,86,10735,5348,522,163,0,-5,33,298,11,2000-12-31,9064,428,318,0,,7.3208,10735,5881,2382,8352,5355,248,-84
MGM,1999,1999-12-31,38,83,216,-393,122,122,1,270,290,13,109,37,,15,2761,1311,12,17,23,9,4,51,0,1999-12-31,2391,267,228,0,,4.3728,2761,1337,1034,1727,1324,83,-506
MGM,1998,1998-12-31,24,69,130,-256,82,82,1,208,189,15,77,38,,11,1774,535,134,34,20,13,5,66,0,1998-12-31,1328,193,208,0,,4.4567,1774,553,964,809,538,69,-211
MGM,1997,1997-12-31,20,79,111,-190,35,35,1,171,181,17,59,39,,16,1398,47,108,30,33,10,5,48,0,1997-12-31,1033,124,232,0,,4.5819,1398,68,1102,297,52,79,0
MGM,1996,1996-12-31,33,81,118,-142,61,61,1,227,191,16,38,40,,14,1288,70,73,58,24,-4,7,64,0,1996-12-31,885,13,232,0,,4.0259,1288,94,973,314,78,81,0
MGM,1995,1995-12-31,21,79,87,-93,110,110,0,213,119,2,8,41,,11,1282,551,54,0,9,-9,9,71,0,1995-12-31,904,-30,195,0,,2.7897,1282,564,585,698,562,79,0
MGM,1994,1994-12-31,25,83,75,-46,76,76,1,204,111,2,6,0,,17,1141,473,0,0,9,0,9,57,14,1994-12-31,880,-77,192,0,,2.7552,1141,488,529,611,486,97,-57
MGM,1993,1993-12-31,15,31,51,-87,211,211,1,266,166,3,7,0,,13,1160,481,0,0,97,0,11,27,0,1993-12-31,867,-152,195,0,,2.4718,1160,499,482,678,495,31,-29
MGM,1992,1992-12-31,4,1,11,-22,580,580,0,582,57,0,7,0,,0,1063,473,0,0,42,0,0,32,0,1992-12-31,450,-34,193,0,,2.7306,1063,473,527,537,473,1,-29
MGM,1991,1991-12-31,6,12,1,-16,210,210,0,223,19,0,7,0,,1,473,0,0,0,12,0,0,5,0,1991-12-31,244,-14,164,0,,2.7256,473,1,447,26,0,12,-29
MGM,1990,1990-12-31,4,21,2,-27,6,6,0,41,24,1,2,0,,2,376,83,0,9,18,9,0,10,0,1990-12-31,325,-2,100,0,,2.67,376,84,267,109,83,21,-9
MGM,1989,1989-12-31,5,28,2,-16,98,98,0,130,23,0,4,0,,2,292,0,0,0,16,0,0,15,0,1989-12-31,148,22,94,0,,2.8191,292,1,265,27,0,28,0
MGM,1988,1988-12-31,4,30,4,-11,15,15,0,50,47,20,2,0,,2,277,24,0,0,19,0,0,7,0,1988-12-31,221,-6,73,0,,2.8082,277,44,205,73,24,30,0
MCHP,2020,2020-03-31,246.8,919.2,743.8,-2090,401,403,0.2,2217.2,1637.4,608.8,318.5,6664.8,5702.3,685.7,17426.1,8873.4,,194.5,38,-21.6,1011.3,1846.2,14.799999999999955,2020-03-31,995.6,3432.4,245.32564,0,2,-27.64326,17426.1,9482.2,5585.5,11840.6,8873.4,934,-500.6
MCHP,2019,2019-03-31,226.4,873.8,787.3,-1949,428.6,430.9,0.2,2214.8,2374.5,1360.8,706.1,6663.9,6685.6,711.7,18350,8946.2,,191.6,0,-20.9,1035.7,1789,6.800000000000068,2019-03-31,996.7,3210.6,237.5895,0,2.3,-33.93248,18350,10307,5287.5,13062.5,8946.2,880.6,-582.2
MCHP,2018,2018-03-31,144.1,555.6,229.6,-1876.2,901.3,2196.6,0.2,3356.3,2017.4,1309.9,205.8,2299,1662,476.2,8257.2,1758.4,0,55.9,333.8,-19.5,995.8,172,8.100000000000023,2018-03-31,767.9,1397.3,235.02777,0,1295.3,-2.89838,8257.2,3068.3,3279.8,4977.4,1758.4,563.7,-662.6
MCHP,2017,2017-03-31,149.233,471.154,212.45,-1769.015,908.684,1302.772,0.229,2305.04,704.45,49.952,409.045,2299.009,2148.092,417.202,7686.881,2900.524,107.457,65.339,292.815,-14.69,402.151,143.945,7.218999999999994,2017-03-31,683.338,1479.4,229.09366,0,394.088,-5.13497,7686.881,2950.476,3270.711,4416.17,2900.524,478.373,-731.884
MCHP,2016,2016-03-31,79.312,286.473,119.265,-1657.877,2092.751,2446.035,0.204,3096.713,382.009,0,399.218,1012.652,606.349,306.815,5537.883,2453.405,118.549,11.688,183.432,-3.705,152.332,94.224,3.7099999999999795,2016-03-31,609.396,1582.585,204.08173,0,353.284,2.6064,5537.883,2453.405,2150.919,3386.964,2453.405,290.183,-820.066
MCHP,2015,2015-03-31,86.866,267.223,100.978,-1560.844,607.815,1958.869,0.202,2664.617,353.972,0,381.192,571.271,504.417,279.456,4780.713,1826.858,798.712,117.638,166.128,-3.461,157.665,75.51,6.713999999999999,2015-03-31,581.572,1549.54,202.08031,0,1351.054,4.79496,4780.713,1826.858,2044.654,2736.059,1826.858,273.937,-515.679
MCHP,2014,2014-03-31,74,240,97,-1469,467,1345,0,1969,336,,375,276,445,263,4068,1003,799,88,148,2,218,46,2,2014-03-31,532,1467,200,18,878,7.07,4068,1021,2135,1932,1003,242,-577
MCHP,2013,2013-03-31,76,228,108,-1383,528,1579,0,2236,342,,388,271,530,242,3851,983,257,148,158,7,205,42,2,2013-03-31,515,1353,196,0,1050,5.7755,3851,983,1933,1918,983,230,-682
MCHP,2012,2012-03-31,50,169,89,-1302,636,1459,0,2016,248,,411,94,90,217,3084,355,329,144,109,3,79,39,1,2012-03-31,517,1499,193,0,823,9.3627,3084,355,1991,1093,355,170,-781
MCHP,2011,2011-03-31,68,179,112,-1289,704,1243,0,1775,340,,400,76,78,181,2968,347,465,147,159,3,68,34,2,2011-03-31,541,1429,190,0,540,8.7263,2968,347,1812,1156,347,181,-888
MCHP,2010,2010-03-31,44,137,60,-1171,492,1214,0,1611,203,,377,40,36,117,2516,341,317,129,99,3,62,19,1,2010-03-31,493,1267,185,0,722,7.8811,2516,341,1533,983,341,138,-1013
MCHP,2009,2009-03-31,29,88,42,-1106,446,1390,0,1743,156,,352,36,26,132,2406,334,51,121,84,4,74,19,1,2009-03-31,532,1299,183,0,944,7.8033,2406,334,1490,915,334,89,-1095
MCHP,2008,2008-03-31,39,138,56,-1027,488,1325,0,1718,191,,21,32,12,124,2512,1150,194,113,95,3,113,34,0,2008-03-31,522,1301,184,0,837,5.3967,2512,1150,1036,1476,1150,138,-1062
MCHP,2007,2007-03-31,35,124,130,-942,167,750,0,1085,256,,8,32,8,121,2270,0,528,73,91,-7,1,11,1,2007-03-31,606,1255,217,0,583,9.0507,2270,0,2004,265,0,125,0
MCHP,2006,2006-03-31,51,139,190,-832,565,765,0,1119,609,,15,32,9,115,2351,,520,81,99,-20,1,10,8,2006-03-31,660,1106,214,269,199,7.8738,2351,269,1726,624,0,147,0
MCHP,2005,2005-03-31,34,113,135,-732,69,735,0,1075,307,,25,32,9,104,1818,,0,107,92,-10,1,8,6,2005-03-31,693,984,208,45,666,6.9471,1818,45,1486,332,0,119,-22
MCHP,2004,2004-03-31,61,108,124,-635,105,475,0,884,270,,31,32,10,95,1622,,,200,85,1,1,7,0,2004-03-31,689,813,207,0,369,6.1739,1622,0,1321,302,0,108,-52
MCHP,2003,2003-03-31,34,95,110,-527,54,217,0,609,215,,33,32,11,102,1428,,,188,71,,1,8,0,2003-03-31,768,699,203,0,163,5.5961,1428,0,1179,249,0,95,-7
MCHP,2002,2002-03-31,38,80,89,-432,174,281,0,549,168,,31,0,1,89,1276,,,93,41,,1,10,1,2002-03-31,716,619,201,0,107,5.3483,1276,0,1076,200,0,81,-3
MCHP,2001,2001-03-31,58,76,73,-324,130,130,0,372,195,0,23,,,96,1161,0,,62,64,0,1,10,1,2001-03-31,780,524,196,0,,4.8112,1161,0,943,219,0,77,0
MCHP,2000,2000-03-31,71,84,39,-250,207,209,0,404,178,0,19,,,68,861,0,,39,59,1,1,12,0,2000-03-31,446,378,189,9,2,3.5079,861,9,663,198,0,84,-73
MCHP,1999,1999-03-31,28,62,50,-203,31,31,0,203,110,2,11,,,68,505,25,,39,29,0,0,8,1,1999-03-31,294,264,173,2,,2.0751,505,28,359,146,25,63,-67
MCHP,1998,1998-03-31,36,56,53,-151,32,32,0,195,139,4,8,,,66,525,8,,38,30,0,1,4,0,1998-03-31,326,214,178,16,,2.0618,525,29,367,157,9,56,-24
MCHP,1997,1997-03-31,35,60,36,-99,43,43,0,190,98,6,6,,,57,428,4,,27,20,0,1,4,1,1997-03-31,234,150,180,0,,1.7611,428,12,317,112,6,61,-1
MCHP,1996,1996-03-31,47,46,28,-62,31,31,0,156,101,6,4,,,56,358,27,,20,20,0,1,4,1,1996-03-31,197,99,174,0,,1.2644,358,39,220,139,33,47,0
MCHP,1995,1995-03-31,23,38,38,-36,33,46,0,138,66,6,4,,,40,249,6,,12,,0,2,0,0,1995-03-31,112,55,169,1,14,0.9586,249,21,162,88,15,38,0
MCHP,1994,1994-03-31,16,26,22,-19,43,43,0,97,43,5,0,,,25,151,5,,2,,0,6,0,0,1994-03-31,54,19,156,1,,0.5641,151,20,88,64,14,26,0
MCHP,1993,1993-03-31,8,15,9,-10,25,25,0,59,27,3,0,,,19,77,2,,0,,0,3,1,0,1993-03-31,17,-1,141,7,,0.3121,77,14,44,33,4,15,0
MCHP,1992,1992-03-31,9,13,6,-5,4,4,0,39,29,3,0,,,21,58,2,,0,,0,5,0,0,1992-03-31,18,-5,104,11,,0.1731,58,20,18,40,6,13,0
MCHP,1991,1991-03-31,9,10,6,-2,7,7,0,37,26,2,0,,,19,50,1,,0,,0,7,0,0,1991-03-31,13,-5,21,9,,0.619,50,14,13,37,4,10,0
MU,2020,2020-09-03,2191,3494,849,-34300,7624,8142,119,17965,6635,270,,1228,334,5607,53678,5963,1048,304,3159,63,1674,1488,418,2020-09-03,31615,33384,1113,0,518,33.63342,53678,6643,38996,14682,6373,3912,-3495
MU,2019,2019-08-29,1677,2778,695,-29584,7152,7955,118,16503,6390,1310,,1228,340,5118,48887,4173,1164,237,2708,2,1088,1412,415,2019-08-29,28240,30761,1106,0,803,31.02441,48887,5851,35881,13006,4541,3193,-3221
MU,2018,2018-08-30,1692,5056,841,-25419,6506,6802,117,16039,5754,859,,1228,331,3595,43376,3245,473,164,2362,12,581,1633,422,2018-08-30,23672,24395,1161,0,296,26.47287,43376,4639,32294,11082,3780,5478,-429
MU,2017,2017-08-31,1333,3490,603,-22102,5109,5428,112,12457,5334,1262,,1228,387,3123,35336,9060,633,147,1786,29,639,1200,269,2017-08-31,19431,10260,1112,0,319,15.29317,35336,11155,18621,16715,9893,3759,-67
MU,2016,2016-09-01,1186,1765,289,-18919,4140,4398,109,9495,4835,756,,,464,2889,27540,8128,1778,140,2295,-35,623,1117,303,2016-09-01,14686,5299,1040,0,258,11.16923,27540,9910,12080,15460,9154,2068,-1029
MU,2015,2015-09-03,1020,2188,321,-16721,2287,3521,108,8596,3905,1089,,,449,2340,24143,5835,3492,228,1475,16,698,1052,319,2015-09-03,10554,5588,1039,0,1234,11.40808,24143,7390,12302,11841,6301,2507,-881
MU,2014,2014-08-28,1119,2524,456,-14750,4150,4534,107,10245,4811,1638,,,468,2455,22498,4424,1790,350,1598,55,1102,1313,382,2014-08-28,8682,2729,1073,0,384,9.6021,22498,6650,10771,11727,5012,2906,
MU,2013,2013-08-29,1048,2069,267,-13294,2880,3101,104,8911,4125,1585,0,,386,2649,19118,3200,895,835,1225,63,535,1300,257,2013-08-29,7626,-212,1044,0,221,8.387,19118,6037,9142,9976,4452,2326,
MU,2012,2012-08-30,818,996,290,-13722,2459,2559,102,5758,2243,224,,,371,1812,14328,3038,763,98,674,80,630,333,293,2012-08-30,7103,-1402,1018,0,100,7.1994,14328,3262,7700,6628,3038,1289,
MU,2011,2011-09-01,1187,1177,304,-12201,2160,2160,98,5832,2480,140,,,414,2080,14752,1861,483,95,681,132,559,468,320,2011-09-01,7555,-370,984,0,0,8.187,14752,2001,8470,6282,1861,1497,
MU,2010,2010-09-02,799,1302,346,-11212,2913,2913,99,6333,2702,712,,,323,1770,14693,1648,582,119,845,11,527,854,229,2010-09-02,6601,-536,995,0,,7.7357,14693,2360,8020,6673,1648,1531,
MU,2009,2009-09-03,526,661,147,-9628,1485,1485,85,3344,1892,424,,,344,987,11455,2674,315,74,795,-3,249,371,137,2009-09-03,7081,-2291,849,0,0,5.0766,11455,3098,4654,6801,2674,798,
MU,2008,2008-08-28,597,741,244,-9602,1243,1362,76,3779,1598,275,9,58,364,1291,13430,2451,,94,482,-8,329,418,291,2008-08-28,8811,-456,761,0,119,7.5637,13430,2726,6178,7252,2451,1032,
MU,2007,2007-08-30,856,735,429,-8319,2192,2616,76,5234,2026,423,25,515,401,1532,14818,1987,,25,318,-7,421,389,259,2007-08-30,8279,1164,758,0,424,9.0185,14818,2410,7752,7066,1987,994,
MU,2006,2006-08-31,854,807,439,-7245,1431,3079,75,5101,1661,166,28,502,388,963,12221,405,,26,202,-2,445,342,149,2006-08-31,5888,1486,749,0,1648,9.6449,12221,571,8114,4107,405,956,
MU,2005,2005-09-01,,718,,-6345,525,1290,62,2926,979,147,35,,260,772,8006,1020,,32,79,0,126,137,76,2005-09-01,4684,1078,616,0,766,9.0698,8006,1167,5847,2160,1020,794,
MU,2004,2004-09-02,,709,,-5510,486,1231,61,2639,972,71,42,,276,578,7760,1028,,19,105,0,103,132,65,2004-09-02,4713,890,612,0,745,8.7239,7760,1099,5615,2145,1028,774,
MU,2003,2003-08-28,,548,,-4836,570,922,127,2037,993,89,41,,290,417,7158,997,,28,189,0,89,321,95,2003-08-28,4511,734,610,0,352,7.7836,7158,1086,5038,2121,997,643,
MU,2002,2002-08-29,,365,,-4140,398,986,121,2119,753,93,0,,317,545,7555,361,,14,106,1,75,420,173,2002-08-29,4700,2016,603,0,588,10.0332,7555,454,6367,1189,361,538,
MU,2001,2001-08-30,,151,,-3495,469,1678,60,3138,687,86,19,,198,491,8363,445,,159,88,-3,77,323,641,2001-08-30,4704,2925,598,0,1209,11.5987,8363,531,7135,1228,445,792,
MU,2000,2000-08-31,,1316,,-2829,702,2466,57,4904,1648,48,334,,213,705,9632,934,,137,134,2,86,257,258,2000-08-31,4258,3550,567,0,1765,10.9683,9632,982,6432,3200,934,1574,
