symbol,year,period,accountsPayable,accountsReceivables,accruedLiability,accumulatedDepreciation,cashEquivalents,cashShortTermInvestments,commonStock,currentAssets,currentLiabilities,currentPortionLongTermDebt,deferredIncomeTax,goodwill,intangiblesAssets,inventory,liabilitiesShareholdersEquity,longTermDebt,longTermInvestments,otherCurrentAssets,otherCurrentliabilities,otherEquity,otherLiabilities,otherLongTermAssets,otherReceivables,period,propertyPlantEquipment,retainedEarnings,sharesOutstanding,shortTermDebt,shortTermInvestments,tangibleBookValueperShare,totalAssets,totalDebt,totalEquity,totalLiabilities,totalLongTermDebt,totalReceivables,treasuryStock
JNJ,2014,2014-12-28,7633,10985,13314,-20559,1352,33089,3120,59311,25085,3638,3154,21832,27222,8184,131119,15122,0,0,500,-10979,18006,6628,0,2014-12-28,16126,97245,2783.223,0,29401,7.4367,131119,18760,69752,61367,15122,10985,-19891
JNJ,2013,2013-12-29,6266,11713,13787,-20423,1886,29206,3120,56407,25675,4852,3989,22798,27947,7878,132683,13328,,3607,770,-2966,15638,8821,0,2013-12-29,16710,89493,2821,0,24531,8.2623,132683,18180,74053,58630,13328,11713,-15700
JNJ,2012,2012-12-30,5831,11309,12691,-18557,1406,21089,3120,46116,24262,4676,3136,22424,28752,7495,121347,11489,,3139,1064,-6005,17634,7958,0,2012-12-30,16097,85992,2778,0,16651,4.9136,121347,16165,64826,56521,11489,11309,-18476
JNJ,2011,2012-01-01,5725,10581,9574,-17090,1590,32261,3120,54316,22811,6658,1800,16138,18138,6285,113644,12969,,2556,854,-6080,18984,10313,0,2012-01-01,14739,81251,2724,0,27962,8.3715,113644,19627,57080,56564,12969,10581,-21659
JNJ,2010,2011-01-02,5623,9774,9254,-15873,2135,27658,3120,47307,23072,7617,1447,15294,16716,5378,102908,9156,,2224,578,-3555,12654,9038,0,2011-01-02,14553,77773,2738,0,23230,8.9733,102908,16773,56579,46329,9156,9774,-20783
JNJ,2009,2010-01-03,5541,9646,9430,-14492,1890,19425,3120,39541,21731,6318,1424,14862,16323,5180,94682,8223,,2793,442,-3058,12716,9197,0,2010-01-03,14759,70306,2754,0,15018,7.0454,94682,14541,50588,44094,8223,9646,-19780
JNJ,2008,2008-12-28,7503,9719,9200,-13027,10768,12809,3120,34377,20852,3732,1432,13719,13976,5052,84912,8120,4,3430,417,-4980,11997,8471,0,2008-12-28,14365,63379,2769,0,2041,5.3507,84912,11852,42511,42401,8120,9719,-19033
JNJ,2007,2007-12-30,6909,9444,10242,-12281,7770,9315,3120,29945,19837,2463,1493,14123,14640,5110,80954,7074,2,2609,223,-693,9231,8059,0,2007-12-30,14185,55280,2840,0,1545,5.1254,80954,9537,43319,37635,7074,9444,-14388
JNJ,2006,2006-12-31,5691,8712,8167,-10984,4083,4084,3120,22975,19161,4579,1319,13340,15348,4889,70556,2014,16,2094,724,-2118,8744,5833,0,2006-12-31,13044,49290,2893,0,1,3.6744,70556,6593,39318,31238,2014,8712,-10974
JNJ,2005,2006-01-01,4315,7010,6712,-8886,16055,16138,3120,31394,12635,668,211,5990,6185,3959,58025,2017,20,1845,940,-755,5291,3606,0,2006-01-01,10830,41471,2974,0,83,8.6402,58025,2685,37871,20154,2017,7010,-5965
JNJ,2004,2005-01-02,5227,6831,6914,-8228,9203,12884,3120,27320,13927,280,403,5863,5979,3744,53317,2565,46,1737,1506,-515,4609,3673,0,2005-01-02,10436,35223,2971,0,3681,6.722,53317,2845,31813,21504,2565,6831,-6004
JNJ,2003,2003-12-28,4966,6574,6399,-7206,5377,9523,3120,22995,13448,1139,780,5390,6149,3588,48263,2955,84,1526,944,-590,4211,3799,0,2003-12-28,9846,30503,2968,0,4146,5.1651,48263,4094,26869,21394,2955,6574,-6146
JNJ,2002,2002-12-29,3621,5399,5001,-5604,2894,7475,3120,19266,11449,2117,643,4653,4593,3303,40556,2022,121,1419,710,-842,3745,3213,0,2002-12-29,8710,26571,2968,0,4581,4.532,40556,4139,22697,17859,2022,5399,-6127
JNJ,2001,2001-12-31,2838,4630,4104,-4739,3758,7972,3120,18473,8044,565,493,4571,4506,2992,38488,2217,969,1192,537,-530,3501,2250,0,2001-12-31,7719,23066,3047,0,4214,4.9741,38488,2782,24233,14255,2217,4630,-1393
JNJ,2000,2000-12-31,2083,4464,3264,,3411,5744,1535,15450,7140,1479,255,,7256,2842,31321,2037,269,1151,314,-470,3081,1375,0,2000-12-31,6971,18812,2782,0,2333,4.1524,31321,3516,18808,12513,2037,4464,-1034
JNJ,1999,2000-01-02,2003,4233,3439,,2363,3879,1535,13200,7454,1806,287,,7571,3095,29163,2450,441,1105,206,-396,2759,1232,0,2000-01-02,6719,16192,2779,0,1516,3.1098,29163,4256,16213,12950,2450,4233,-1077
JNJ,1998,1999-01-03,1861,3661,3348,,1927,2578,1535,11132,8162,2747,578,,7209,2853,26211,1269,416,1180,206,-328,2612,1214,0,1999-01-03,6240,13928,2688,0,651,2.3739,26211,4016,13590,12621,1269,3661,-1501
JNJ,1997,1997-12-28,1753,3329,2590,,2753,2899,1535,10563,5283,714,175,,3261,2516,21453,1126,385,831,226,-378,2510,1434,0,1997-12-28,5810,12661,2690,0,146,3.3822,21453,1840,12359,9094,1126,3329,-1408
JNJ,1996,1996-12-29,1743,3251,2332,,2011,2136,1535,9370,5184,872,170,,3107,2498,20010,1410,351,711,237,-122,2410,1531,0,1996-12-29,5651,11012,2831,0,125,2.7301,20010,2282,10836,9174,1410,3251,-1532
JNJ,1995,1995-12-31,1602,2903,2241,,1201,1364,1535,7938,4388,321,156,,2950,2276,17873,2107,338,717,224,148,2177,1451,0,1995-12-31,5196,9743,2591,0,163,2.3524,17873,2428,9045,8828,2107,2903,-2317
JNJ,1994,1995-01-01,1192,2601,1859,,636,704,767,6680,4266,899,130,,2403,2161,15668,2199,354,582,316,-35,1951,1321,0,1995-01-01,4910,8966,2572,0,68,1.8348,15668,3098,7122,8546,2199,2601,-2503
JNJ,1993,1994-01-02,901,2107,1283,,372,476,767,5217,3212,915,122,,925,1717,12242,1493,437,399,113,-338,1847,1257,0,1994-01-02,4406,7727,2572,0,104,1.8052,12242,2408,5568,6674,1493,2107,-2504
JNJ,1992,1993-01-03,910,1855,1302,,745,878,767,5423,3427,1032,91,,716,1742,11884,1365,355,327,183,-146,1830,1275,0,1993-01-03,4115,6648,2622,0,133,1.6991,11884,2397,5171,6713,1365,1855,-2006
JNJ,1991,1991-12-29,934,1763,918,,589,792,767,4933,2689,679,0,,738,1702,10513,1301,276,238,158,134,897,899,0,1991-12-29,3667,6313,2666,0,203,1.8335,10513,1980,5626,4887,1301,1763,-1488
JNJ,1990,1990-12-31,829,1519,851,,826,931,384,4664,2623,876,,,706,1543,9506,1316,255,232,67,241,667,634,0,1990-12-31,3247,5863,2665,0,105,1.5737,9506,2192,4900,4606,1316,1519,-1488
JNJ,1989,1989-12-31,622,1320,624,,452,583,384,3776,1927,570,,,704,1353,7919,1170,254,196,111,-9,674,339,0,1989-12-31,2846,5260,2664,0,131,1.2928,7919,1740,4148,3771,1170,1320,-1487
JNJ,1988,1988-12-31,651,1135,615,,529,660,384,3503,1868,522,,,609,1273,7119,1166,188,183,80,-22,582,326,0,1988-12-31,2493,4625,2665,0,131,1.0859,7119,1688,3503,3616,1166,1135,-1484
JNJ,1987,1987-12-31,568,953,687,,622,741,192,3272,1763,356,20,,622,1165,6546,733,140,167,152,76,545,264,0,1987-12-31,2250,4140,2754,0,119,1.0396,6548,1089,3485,3061,733,953,-1024
JNJ,1986,1986-12-31,512,857,502,,680,953,192,3203,2292,1010,30,,393,1011,5876,242,154,,268,-172,488,209,0,1986-12-31,1916,3584,2766,0,273,0.8789,5875,1252,2824,3052,242,857,-966
JNJ,1985,1985-12-31,401,959,329,-1103,129,735,192,2895,1172,229,121,,77,955,5095,185,149,,213,-292,265,133,0,1985-12-31,1841,3500,2926,0,606,1.1193,5095,414,3352,1743,185,959,-296
JNJ,1984,1984-12-31,302,877,326,-899,94,442,192,2513,1042,201,92,,,945,4542,225,162,,213,-366,250,145,0,1984-12-31,1720,3119,2926,0,348,1.0024,4540,426,2933,1609,225,877,-291
JNJ,1983,1983-12-31,311,836,259,-802,123,427,192,2457,924,214,99,,,992,4463,196,182,,140,-261,217,155,0,1983-12-31,1668,2825,3061,0,304,0.9889,4462,410,3027,1436,196,836,-1
JCI,2019,2019-09-30,3582,5770,953,-2496,2805,2805,8,12393,9070,501,,18178,5632,1814,42287,6708,1107,2004,4024,-795,5680,1539,0,2019-09-30,3348,4827,777.63064,10,,-5.20041,42287,7219,19766,22521,6708,5770,-1086
JCI,2018,2018-09-30,3407,5622,1021,,185,185,10,11823,11250,1,,18381,6187,1819,48797,9623,1116,4197,5515,-946,5466,7990,0,2018-09-30,3300,6604,926.20441,1306,,-3.67521,48797,10930,21164,27633,9623,5622,-1053
JCI,2017,2017-09-30,4271,6666,1071,-4092,321,335,9,12292,11854,394,,19688,6741,3209,51884,11964,1456,2082,4904,-477,6488,5586,0,2017-09-30,6121,5231,927.97497,1214,14,-6.44629,51884,13572,20447,31437,11964,6666,-710
JCI,2016,2016-09-30,4000,6394,1333,-3417,579,594,9,17109,16331,628,,21024,7540,2888,63179,11053,1242,7233,9292,-1152,10471,10632,0,2016-09-30,5632,9177,935.79583,1078,15,-4.75104,63179,12759,24118,39061,11053,6394,-20
JCI,2015,2015-09-25,774,1732,1661,-2527,1401,1475,4,4675,3852,987,,4234,863,624,12321,2159,248,164,430,-1841,2234,1124,0,2015-09-25,1177,5165,403.31681,0,74,-2.61829,12321,3146,4041,8280,2159,1732,-3
JCI,2014,2014-09-26,871,1750,2167,-2758,892,1229,208,4751,3471,20,,4126,737,628,11809,1443,0,328,413,-1225,2212,926,0,2014-09-26,1269,4873,408,0,337,-0.5294,11809,1463,4647,7162,1443,1750,-2515
JCI,2013,2013-09-27,899,1738,1910,-3025,563,563,208,4067,3231,20,,4519,804,655,12176,1443,,254,402,-987,2369,1109,0,2013-09-27,1677,3035,423,0,,-0.5319,12176,1463,5098,7078,1443,1738,-912
JCI,2012,2012-09-28,897,1711,296,-3073,844,844,2792,4334,3097,10,211,4377,780,634,12365,1481,92,295,1894,-966,2554,1112,0,2012-09-28,1670,2499,422,0,,-0.3863,12365,1491,4994,7371,1481,1711,-1094
JCI,2011,2011-09-30,1278,2401,563,-5792,1390,1390,2792,6433,4330,2,606,9999,3628,1344,26777,4146,,402,2487,-434,3415,2666,0,2011-09-30,4051,2058,424,0,,1.309,26777,4148,14182,12595,4146,2401,-951
JCI,2010,2010-09-24,1340,2493,665,-5572,1775,1775,2948,7353,5268,536,605,9577,3446,1443,27128,3652,,706,2727,-321,3502,2596,0,2010-09-24,4156,312,445,0,,2.3843,27128,4188,14084,13044,3652,2493,-976
JCI,2009,2009-09-25,1244,2629,555,-5380,2354,2354,3122,7967,4716,245,273,8791,2647,1443,25553,4029,,569,2672,-87,3581,2651,0,2009-09-25,3497,-820,432,0,,3.4792,25553,4274,12941,12612,4029,2629,-214
JCI,2008,2008-09-26,1611,2987,633,-5139,1519,1519,382,8541,5657,555,561,11498,2655,1865,28804,3709,,2170,2858,232,3369,2607,0,2008-09-26,3503,1125,436,0,,3.0757,28804,4264,15494,13310,3709,2987,-192
JCI,2007,2007-09-28,1715,3010,2921,-4815,1894,1894,397,12345,9101,380,,11691,2697,1835,32815,4076,,4428,4085,565,3947,2526,0,2007-09-28,3556,34,453,0,,2.7285,32815,4456,15624,17191,4076,3010,
JCI,2006,2006-09-29,3526,7060,5322,-10609,2910,2910,398,18672,10584,800,,24872,5128,4793,63012,9340,,1591,936,1017,7647,5100,0,2006-09-29,9240,10692,454,0,,11.8656,63012,10140,35387,27625,9340,7060,
JCI,2005,2005-09-30,3065,6732,5765,-9991,3196,3196,403,18537,11835,1954,,24557,5085,4197,62621,10600,,2555,1051,265,7675,5204,0,2005-09-30,9238,7993,459,0,,6.1176,62621,12554,32450,30171,10600,6732,
JCI,2004,2004-09-30,2698,6463,5086,-9727,4467,4467,402,18545,11152,2116,,25510,5335,4365,63667,14617,,1656,1252,516,7538,4642,0,2004-09-30,9635,5740,458,0,,-1.2074,63667,16733,30292,33375,14617,6463,
JCI,2003,2003-09-30,2717,5715,3999,-9064,4187,4187,400,17240,10572,2718,,25939,5790,4292,63545,18251,,997,1138,-273,8240,4277,0,2003-09-30,10300,2961,456,0,,-11.7544,63545,20969,26369,37176,18251,5715,
JCI,2002,2002-09-30,3174,5832,5297,-7621,6186,6186,399,19639,19691,7719,,26021,5806,4608,65458,16487,,1552,3501,-1589,5156,3549,0,2002-09-30,10443,2081,455,0,,-17.022,65458,24206,24081,41376,16487,5832,
JCI,2001,2001-09-30,4146,7373,10600,-6592,2587,2587,387,48970,35542,18874,1726,35310,,5101,111287,38243,,2523,1923,-1480,3477,8190,31386,2001-09-30,18816,12306,441,0,,-8.102,111287,57117,31997,79290,38243,38759,
JCI,2000,2000-09-30,3292,5630,4038,-6050,1265,1265,337,12816,11679,1537,792,16333,,3845,40404,9462,1654,1041,2812,249,1095,1273,0,2000-09-30,8330,8428,384,0,,1.8255,40404,10999,17033,23371,9462,5630,
JCI,1999,1999-09-30,2531,4582,3546,-5984,1762,1762,338,11146,9125,1013,504,12159,,2849,32344,9109,270,1231,2036,-450,1236,1448,0,1999-09-30,7322,3992,385,0,,0.5455,32344,10122,12369,19975,9109,4582,
JCI,1998,1998-09-30,1280,2083,2295,-1996,820,820,117,5743,5048,350,57,6397,,1460,16527,4653,124,1128,1123,,632,552,0,1998-09-30,3710,58,268,0,0,-0.9701,16527,5003,6137,10390,4653,2083,0
JCI,1997,1997-09-30,1012,1912,2006,-1800,370,370,107,4109,3992,250,48,2933,,1125,10447,2481,109,528,724,-162,498,373,0,1997-09-30,2924,-863,245,0,0,2.0245,10447,2731,3429,7018,2481,1912,0
JCI,1996,1996-12-31,220,211,88,-969,216,216,14,583,641,159,92,458,,39,2730,910,101,,124,-21,328,75,0,1996-12-31,1514,-1599,126,51,,2.3968,2730,1119,760,1971,910,211,-80
JCI,1995,1995-12-31,92,170,,,342,342,13,565,320,,117,823,,31,2775,928,89,,189,-4,221,74,0,1995-12-31,1224,-922,127,39,,2.7244,2775,967,1174,1601,928,170,-80
JCI,1994,1994-12-31,106,162,0,,216,216,13,462,453,0,99,863,,40,2727,852,0,0,198,,222,70,0,1994-12-31,1332,-992,120,149,0,1.9417,2727,1001,1101,1626,852,162,-80
JCI,1993,1993-12-31,89,147,0,,261,265,13,503,388,0,72,907,,36,2791,709,58,0,205,,221,74,0,1993-12-31,1249,-1106,119,95,4,0.4286,2791,804,1400,1391,709,147,-103
JCI,1992,1992-12-31,85,126,0,,162,178,11,416,372,0,56,898,,40,2681,844,75,0,208,,217,105,0,1992-12-31,1187,-1187,100,79,17,-1.77,2681,924,1192,1489,844,126,-103
JCI,1991,1991-12-31,85,149,,,162,166,11,538,459,,,,,48,2061,881,131,,216,-1435,220,139,108,1991-12-31,1253,572,95,159,4,-1.8,2061,1040,501,1560,881,257,-178
JCI,1990,1990-12-31,87,311,0,,212,291,10,880,452,0,9,0,,64,2327,987,301,0,253,,251,0,179,1990-12-31,1145,677,95,112,79,5.3474,2327,1099,629,1699,987,490,-179
JCI,1989,1989-12-31,79,258,0,,1054,1362,9,1856,634,0,9,0,,69,2889,944,111,0,255,,251,0,144,1989-12-31,922,720,77,300,308,13.6364,2889,1244,1051,1838,944,402,0
JCI,1988,1988-12-31,65,485,0,,280,420,6,1317,655,0,0,0,,90,2301,899,207,0,254,,214,0,323,1988-12-31,776,459,54,336,140,8.6111,2301,1235,533,1768,899,808,0
JPM,2019,2019-12-31,,,8505,,,,4105,,,,,,5518,,2687379,291498,,,,-2488,137118,,,2019-12-31,25813,223211,3084.02133,,,58.68831,2687379,516093,261330,2426049,291498,,-83070
JPM,2018,2018-12-31,,,,,,,4105,,,,,,6878,,2622532,282031,,,,-2709,165014,,,2018-12-31,14934,199202,3275.76622,,,53.7578,2622532,533627,256515,2366017,282031,,-60515
JPM,2017,2017-12-31,,,,,,,4105,,,,,,6885,,2533600,284080,,,,-2283,149744,,,2017-12-31,14159,177676,3425.29883,,,51.15846,2533600,494798,255693,2277907,284080,,-42616
JPM,2016,2016-12-31,,,,,,,4105,,,,,,6958,,2490972,295245,,,,-2699,175706,,,2016-12-31,14131,162440,3561.18989,,,48.82525,2490972,495354,254190,2236782,295245,,-28875
JPM,2015,2015-12-31,,,,,,,4105,,,,,,7623,,2351698,288651,,,,-2437,168776,,,2015-12-31,14362,146420,3663.4745,,,45.46422,2351698,477996,247573,2104125,288651,,-21712
JPM,2014,2014-12-31,,,,,,,4105,,,,,,8628,,2573126,276836,,,,-2584,205177,,,2014-12-31,15133,130315,3715,,,41.9184,2573126,565503,232065,2341061,276836,,-17877
JPM,2013,2013-12-31,,,,,,,4105,,,,,,11232,,2415689,267889,,,,-1599,187361,,,2013-12-31,14891,115756,3756,,,37.4619,2415689,534894,211178,2204511,267889,,-14868
JPM,2012,2012-12-31,108398,,,,,,4105,,,,,,9849,,2359141,249024,,,,4102,195109,,,2012-12-31,14519,104223,3804,,,36.0113,2359141,571130,204069,2155072,249024,,-12023
JPM,2011,2011-12-31,121353,,,,,,4105,,,,,,10430,,2265792,20866,,,,944,207672,,,2011-12-31,14041,88315,3773,,,31.0509,2265792,307937,183573,2082219,20866,,-13193
JPM,2010,2010-12-31,95359,,,,,,4105,,,,,,17688,,2117605,325318,,,,1001,146166,,,2010-12-31,13355,73998,3910,,,26.0266,2117605,694634,176106,1941499,325318,,-8213
JPM,2009,2009-12-31,92848,,,,,,4105,,,,,,20152,,2031989,281543,,,,-91,125071,,,2009-12-31,11118,62481,3942,,,22.5023,2031989,640490,165365,1866624,281543,,-7264
JPM,2008,2008-12-31,88585,,,,,,3942,,,,,,14984,,2175052,281244,,,,-5687,218252,,,2008-12-31,10045,54013,3733,,,19.2698,2175052,644035,166884,2008168,281244,,-9466
JPM,2007,2007-12-31,14612,,,,,,3658,,,,,,14731,,1562147,213026,,,,-917,197946,,,2007-12-31,9319,54715,3367,,,18.7764,1562147,445855,123221,1438926,213026,,-12832
JPM,2006,2006-12-31,,,,,,,3658,,,,,,14852,,1351520,161814,,,,-1557,147957,,,2006-12-31,8735,43600,3462,,,16.104,1351520,360889,115790,1235730,161814,,-7718
JPM,2005,2005-12-31,,,,,,,3618,,,,,,14559,,1198942,162083,,,,-626,145930,,,2005-12-31,9081,33848,3487,,,14.0212,1198942,312350,107211,1091731,162083,,-4762
JPM,2004,2004-12-31,,,,,,,3585,,,,,,14684,,1157248,153779,,,,-208,151207,,,2004-12-31,9145,30209,3556,,,13.3372,1157248,303210,105653,1051595,153779,,-1073
JPM,2003,2003-12-31,,,,,,,2044,,,,,,6480,,770912,67077,,,,-30,149448,,,2003-12-31,6487,29681,2043,,,14.7597,770912,203752,46154,724758,67077,,-62
JPM,2002,2002-12-31,,,,,,,2024,,,,,,4806,,758800,45190,,,,1227,133091,,,2002-12-31,6829,25851,1999,,,14.2046,758800,240210,42306,716494,45190,,-1027
JPM,2001,2001-12-31,,,,,,,1997,,,,,,8768,,693575,43622,,,,-442,109601,,,2001-12-31,6292,26993,1974,,,12.5344,693575,201412,41099,652476,43622,,-953
JPM,2000,2000-12-31,,,,,,,1940,,,,,,9471,,715348,47238,,,,-241,129224,,,2000-12-31,7087,28096,1929,,,12.9523,715348,223667,42338,673010,47238,,-575
JPM,1999,1999-12-31,,,,,,,882,,,,,,,,406105,20140,,,,-1454,39123,,,1999-12-31,4439,17547,1241,,,18.2828,406105,83942,23617,382488,20140,,-4000
JPM,1998,1998-12-31,,,,,,,882,,,,,,,,365875,18375,,,,392,39052,,,1998-12-31,4055,13544,1272,,,17.9324,365875,75034,23838,342037,18375,,-1844
JPM,1997,1997-12-31,,,,,,,441,,,,,,,,365521,15127,,,,,52988,,,1997-12-31,3780,11103,1263,,,15.8369,365521,82858,21742,343779,15127,,-1997
JPM,1996,1996-12-31,,,,,,,441,,,,,,,,336099,13314,,,,,38686,,,1996-12-31,3642,8627,1292,,,14.1981,336099,80913,20994,315105,13314,,-895
JPM,1995,1995-12-31,,,,,,,255,,,,,,,,182926,7329,,,,,24270,,,1995-12-31,2038,4493,752,,,14.1782,182926,42242,11912,171014,7329,,-262
JPM,1994,1994-12-31,,,,,,,254,,,,,,,,171423,7991,,,,,17808,,,1994-12-31,2344,3263,732,,,12.653,171423,42932,10712,160711,7991,,-361
JPM,1993,1993-12-31,,,,,,,253,,,,,,,,149888,8192,,,,,3784,,,1993-12-31,2844,2501,759,,,12.5296,149888,32957,11164,138724,8192,,-12
JPM,1992,1992-12-31,,,,,,,247,,,,,,,,139655,6798,,,,-15,2368,,,1992-12-31,2975,1407,740,,,10.8149,139655,29869,9851,129804,6798,,-12
JPM,1991,1991-12-31,,,,,,,217,,,,,,,,138930,5738,,,,-17,2301,,,1991-12-31,3290,769,649,,,8.7565,138930,31946,7281,131649,5738,,-20
JPM,1990,1990-12-31,,,,,,,1125,,,,,,,,73019,3233,,,,-1,2266,,,1990-12-31,1007,501,373,,,8.0509,73019,16292,3907,69112,3233,,-21
JPM,1989,1989-12-31,,,,,,,1018,,,,,,,,71513,2970,,,,8,1334,,,1989-12-31,1092,513,346,,,8.0954,71513,14195,3705,67808,2970,,-22
JPM,1988,1988-12-31,,,,,,,810,,,,,,,,67349,2805,,,,22,1928,,,1988-12-31,999,1287,295,,,10.3831,67349,11496,3967,63382,2805,,-22
JPM,1987,1987-12-31,,,,,,,700,,,,,,,,78189,2077,,,,20,1154,,,1987-12-31,1057,773,268,,,8.5784,78189,15747,3003,75186,2077,,-14
JPM,1986,1986-12-31,,,,,,,608,,,,,,,,60564,1456,,,,-4,1008,,,1986-12-31,474,1839,150,,,18.7333,60564,14799,3120,57444,1456,,-14
JPM,1985,1985-12-31,,,,,,,594,,,,,,,,56989,1622,,,,-18,967,,,1985-12-31,494,1592,147,,,17.0272,56990,15110,2819,54170,1622,,-14
JPM,1984,1984-12-31,,,,,,,576,,,,,,,,52238,1119,,,,-16,742,,,1984-12-31,459,1358,142,,,15.6479,52237,11924,2545,49693,1119,,-14
JPM,1983,1983-12-31,,,,,,,366,,,,,,,,51165,707,,,,-10,438,,,1983-12-31,370,1167,136,,,14.5294,51166,11825,2305,48860,707,,-14
JNPR,2019,2019-12-31,219.5,879.7,511.5,-1215.7,1215.8,1953.8,0,3209.8,1543.9,0,,3337.1,185.8,90.6,8837.7,1683.9,589.8,,812.9,-48.2,999.3,514.6,0,2019-12-31,1000.6,-2741.4,335.9,0,738,3.23817,8837.7,1683.9,4610.6,4227.1,1683.9,879.7,
JNPR,2018,2018-12-31,208.8,754.6,454.5,-1172.4,2489,3559.1,0,4581.8,1842.5,349.9,,3108.8,118.5,80.6,9363.3,1789.1,199,,829.3,-43.7,908.5,403.5,0,2018-12-31,951.7,-2831.4,346.4,0,1070.1,4.6071,9363.3,2139,4823.2,4540.1,1789.1,754.6,
JNPR,2017,2017-12-31,217.6,852,490.3,-1202.2,2006.5,3032.6,0,4184.5,1738.2,,,3096.2,128.1,93.8,9833.8,2136.3,988.4,,1030.3,-5.4,1278.4,415.5,0,2017-12-31,1021.1,-3355.8,365.5,0,1026.1,3.98523,9833.8,2136.3,4680.9,5152.9,2136.3,852,
JNPR,2016,2016-12-31,221,1054.1,482.9,-1093.3,1833.2,2585.5,0,3971.9,1735.9,,,3081.7,130.2,91.4,9656.5,2133.7,1134.5,,1032,-37.3,824.4,230.6,0,2016-12-31,1063.8,-3281.8,381.1,0,752.3,4.59355,9656.5,2133.7,4962.5,4694,2133.7,1054.1,
JNPR,2015,2015-12-31,159.3,780.7,519.8,,1420.9,1948,0,2912.4,1801.9,,,2981.3,41,75,8607.9,1637.5,1346.6,,822.9,-19.2,594.1,276.7,0,2015-12-31,1021,-3741.2,384,299.9,527.1,4.04193,8607.9,1937.4,4574.4,4033.5,1637.5,780.7,
JNPR,2014,2014-12-31,235,599,512,-826,1640,1972,,2972,1528,,,2982,71,63,8403,1349,1223,147,781,-14,607,231,0,2014-12-31,904,-3861,416,0,332,4.488,8403,1349,4919,3484,1349,599,
JNPR,2013,2013-12-31,200,578,535,-827,2284,2846,0,3704,1441,,,4058,197,53,10326,999,1309,80,706,-2,583,156,0,2013-12-31,882,-2631,495,0,562,6.1556,10326,999,7302,3024,999,578,
JNPR,2012,2012-12-31,209,438,511,-769,2408,2849,0,3601,1422,,,4058,129,63,9832,999,1020,176,701,5,411,213,0,2012-12-31,812,-2911,508,0,442,5.5354,9832,999,6999,2833,999,438,
JNPR,2011,2011-12-31,325,577,417,-662,1351,3552,0,4440,1467,,,3928,123,,9984,999,741,154,725,-18,428,154,0,2011-12-31,599,-2972,526,0,641,5.7757,9984,999,7089,2895,999,577,
JNPR,2010,2010-12-31,292,597,494,-572,1812,2286,0,3214,1472,,,3928,122,,8468,0,535,162,685,-1,387,175,0,2010-12-31,494,-3108,525,0,475,4.8743,8468,0,6608,1860,0,597,
JNPR,2009,2009-12-31,243,459,527,-467,1605,2175,0,2879,1376,,,3659,14,,7590,,484,196,607,-1,390,100,0,2009-12-31,456,-3237,519,0,571,4.1426,7590,0,5822,1768,0,459,
JNPR,2008,2008-12-31,250,430,314,-378,2019,2192,0,2816,1057,,,3659,29,,7187,,101,145,493,-4,229,146,0,2008-12-31,436,-2906,527,0,173,4.2011,7187,0,5901,1286,0,430,
JNPR,2007,2007-12-31,219,380,283,-276,1716,1956,0,2555,1380,,,3659,78,,6885,0,59,172,478,12,152,133,0,2007-12-31,402,-2813,523,399,240,3.0918,6885,399,5354,1532,0,380,
JNPR,2006,2006-12-31,180,249,232,-205,1596,2040,0,2522,763,,,3625,169,,7368,400,574,180,351,1,91,129,0,2006-12-31,350,-1532,569,0,444,4.0791,7368,400,6115,1253,400,249,
JNPR,2005,2005-12-31,165,269,192,,918,1429,0,1818,627,,,4904,270,,8027,400,618,,270,-24,100,96,0,2005-12-31,320,492,568,0,510,3.0387,8027,400,6900,1127,400,269,
JNPR,2004,2004-12-31,114,187,229,-151,713,1118,0,1414,503,,,4428,242,,7000,400,595,,160,-33,104,45,0,2004-12-31,276,138,541,0,405,2.4455,7000,400,5993,1007,400,187,
JNPR,2003,2003-12-31,61,78,152,-121,366,582,0,691,291,,,983,48,,2411,558,394,,77,3,,50,0,2003-12-31,244,2,390,0,216,1.3615,2411,558,1562,849,558,78,
JNPR,2002,2002-12-31,52,79,131,-82,194,578,0,681,242,,,988,69,,2615,942,584,,59,6,,26,0,2002-12-31,267,-37,374,0,384,1,2615,942,1431,1184,942,79,
JNPR,2001,2001-12-31,76,104,113,-43,607,990,0,1126,242,,,222,,,2390,1150,708,,53,-45,,81,0,2001-12-31,252,82,329,0,383,2.3556,2390,1150,997,1392,1150,104,
JNPR,2000,2000-12-31,72,177,81,-19,563,1145,0,1349,216,,,136,,,2103,1157,451,,63,-101,,132,0,2000-12-31,36,96,318,0,582,1.8679,2103,1157,730,1373,1157,177,
JNPR,1999,1999-12-31,15,24,19,-8,158,346,0,378,56,0,,17,,,513,0,97,,22,-4,0,9,0,1999-12-31,12,-52,312,0,188,1.4103,513,0,458,56,0,24,
JNPR,1998,1998-12-31,5,8,2,-3,20,20,,29,14,2,,0,,,37,,,,6,-5,0,0,0,1998-12-31,8,-43,123,0,0,0.1382,37,7,17,20,5,8,
JNPR,1997,1997-12-31,1,0,1,-1,30,46,0,47,2,1,,,,,50,,,,0,0,0,0,0,1997-12-31,3,-12,115,0,16,0.4,50,3,46,4,2,0,
