symbol,year,period,costOfGoodsSold,dilutedAverageSharesOutstanding,dilutedEPS,ebit,grossIncome,interestIncomeExpense,netIncome,netIncomeAfterTaxes,period,pretaxIncome,provisionforIncomeTaxes,researchDevelopment,revenue,sgaExpense,totalOperatingExpense,totalOtherIncomeExpenseNet
IRM,2018,2018-12-31,1793.954,286.653,1.20632,808.267,2431.807,-394.081,353.933,367.558,2018-12-31,410.311,42.753,,4225.761,1006.983,1623.5400000000002,-3.875
IRM,2017,2017-12-31,1664.825,266.845,0.92517,634.051,2180.753,-394.064,170.113,173.33,2017-12-31,200.977,27.647,,3845.578,937.18,1546.702,-39.01
IRM,2016,2016-12-31,1567.777,247.267,0.44465,490.796,1943.676,-331.075,102.644,101.7,2016-12-31,146.644,44.944,,3511.453,988.332,1452.88,-13.077
IRM,2015,2015-12-31,1286.625,212.118,0.77527,497.222,1721.351,-355.016,122.391,124.353,2015-12-31,162.066,37.713,,3007.976,824.96,1224.129,19.86
IRM,2014,2014-12-31,1343.4,211,1.61,532.8,1774.3,-337,317.8,320.6,2014-12-31,223.4,-97.3,,3117.7,867.3,1241.5,27.6
IRM,2013,2013-12-31,1288.9,192.4,0.64,448.7,1737,-290.4,97.3,100,2013-12-31,163,63.1,,3025.9,924,1288.4,4.7
IRM,2012,2012-12-31,1277.1,174.9,1.08,546.4,1728.1,-252.8,171.7,183.5,2012-12-31,298.4,114.9,,3005.3,850.4,1181.8000000000002,4.8
IRM,2011,2011-12-31,1245.2,212,1.29,570.2,1769.5,-222.6,395.5,246.4,2011-12-31,352.9,106.5,,3014.7,834.6,1199.3,5.3
IRM,2010,2010-12-31,1254.2,218.6,0.58,321.8,1873.4,-226.3,-53.9,-49,2010-12-31,100.8,149.8,,3127.5,927.9,1551.6000000000001,5.3
IRM,2009,2009-12-31,1271.2,221.1,1.01,545.5,1742.4,-215.3,220.9,222.3,2009-12-31,332.8,110.5,,3013.6,874.4,1196.8999999999999,2.6
IRM,2008,2008-12-31,1382,220,0.4,492.1,1673.1,-265.5,82,81.9,2008-12-31,224.9,142.9,,3055.1,882.4,1181,-1.7
IRM,2007,2007-12-31,1260.1,218.7,0.7,449,1469.9,-239.9,153.1,154,2007-12-31,223,69,,2730,771.4,1020.9000000000001,13.9
IRM,2006,2006-12-31,1074.3,216.9,0.58,404.2,1276.1,-182.4,128.9,130.4,2006-12-31,224.2,93.8,,2350.3,670.1,871.8,2.4
IRM,2005,2005-12-31,938.2,214.4,0.52,386.8,1139.9,-190.8,111.1,115.5,2005-12-31,197,81.5,,2078.2,569.7,753.2,1
IRM,2004,2004-12-31,823.9,212.9,0.45,342,993.7,-176.8,94.2,97.2,2004-12-31,166.7,69.6,,1817.6,486.2,651.6,1.5
IRM,2003,2003-12-31,680.7,211.2,0.48,276.7,820.6,-119.8,84.6,90.3,2003-12-31,157,66.7,,1501.3,383.6,543.8999999999999,0.1
IRM,2002,2002-12-31,622.3,209.6,0.32,249.8,696.2,-132.4,58.3,67.2,2002-12-31,116.5,49.3,,1318.5,332.3,446.4000000000001,-0.9
IRM,2001,2001-12-31,561.9,203.7,-0.17,133.2,609.2,-134.7,-44.1,-46,2001-12-31,-20,26,,1171.1,306.9,476.1,-18.4
IRM,2000,2000-12-31,482.8,194,-0.1,103.1,503.6,-118,-27.8,-30,2000-12-31,-20.9,9.1,,986.4,261.7,400.49999999999994,-6
IRM,1999,1999-12-31,260.9,121.8,-0.01,64.2,258.6,-54.4,-14.2,-0.7,1999-12-31,9.8,10.6,,519.5,128.9,194.40000000000003,0
IRM,1998,1998-12-31,221,100.3,-0.03,48.4,202.5,-45.8,-3,-3,1998-12-31,4,6.9,,423.5,105,154.2,1.4
IRM,1997,1997-12-31,106.9,62.7,-0.07,23.1,101.9,-27.7,-4.5,-4.5,1997-12-31,-4.6,-0.1,,208.8,51.7,78.79999999999998,0
IRM,1996,1996-12-31,70.7,50.8,-0.01,14.6,68,-14.9,-1.8,-1.8,1996-12-31,-0.3,1.4,,138.7,34.3,53.5,0
IRM,1995,1995-12-31,52.3,42.6,-0.04,13.8,52.2,-11.8,0.2,0.2,1995-12-31,1.9,1.7,,104.4,26,38.400000000000006,
IRM,1994,1994-12-31,45.9,43.7,0,12.2,41.7,-9,1.3,1.3,1994-12-31,3.2,2,,87.6,20.9,29.500000000000007,
IRM,1993,1993-12-31,43.1,44.2,0.01,11.9,38.6,-8.2,1.6,1.6,1993-12-31,3.7,2.1,,81.7,20,26.699999999999996,
IRM,1992,1992-12-31,35.2,44.1,0.02,12.1,35.5,-8.4,1.6,1.6,1992-12-31,3.7,2.1,,70.7,17.6,23.4,
IRM,1991,1991-12-31,31.4,44,-0.04,7.3,31.5,-8.6,-1.4,-1.4,1991-12-31,-1.3,0.1,,62.8,16.5,24.1,
IRM,1990,1990-12-31,27.5,44,-0.11,4.9,28.6,-11.5,-4.6,-4.6,1990-12-31,-6.7,-2.1,,56.1,16.5,23.799999999999997,
JBHT,2019,2019-12-31,7492.971,108.307,4.76719,733.825,1672.287,-52.93,516.32,516.32,2019-12-31,680.895,164.575,,9165.258,226.73,938.4620000000014,
JBHT,2018,2018-12-31,7123.293,110.428,4.46267,681.021,1491.581,-40.203,489.585,492.804,2018-12-31,640.818,148.014,,8614.874,194.181,810.5600000000004,
JBHT,2017,2017-12-31,5863.996,111.049,8.96418,623.789,1325.572,-28.55,686.263,995.463,2017-12-31,595.239,-400.224,,7189.568,149.861,701.7830000000004,
JBHT,2016,2016-12-31,5241.539,113.361,3.81163,721.02,1313.92,-25.223,432.09,432.09,2016-12-31,695.797,263.707,,6555.459,107.026,592.9000000000005,
JBHT,2015,2015-12-31,4922.456,116.728,3.66009,715.694,1265.19,-25.491,427.235,427.235,2015-12-31,690.203,262.968,,6187.646,93.11,549.4960000000001,
JBHT,2014,2014-12-31,5048.1,118.4,3.16,631.5,1117.3,-26.9,374.8,374.8,2014-12-31,604.6,229.8,,6165.4,71.4,485.7999999999993,
JBHT,2013,2013-12-31,4602.4,119.4,2.87,576.7,982.2,-23.1,342.4,342.4,2013-12-31,553.6,211.2,,5584.6,64.6,405.5,
JBHT,2012,2012-12-31,4167.6,120,2.59,530.2,887.3,-25.6,310.4,310.4,2012-12-31,504.6,194.3,,5055,44.7,357.1999999999998,
JBHT,2011,2011-12-31,3748.8,121.9,2.11,444.2,778.1,-28.5,257,257,2011-12-31,415.7,158.7,,4526.8,47.1,333.7999999999997,
JBHT,2010,2010-12-31,3118.4,127.8,1.56,347.6,675.1,-27.9,199.6,199.6,2010-12-31,319.7,120.1,,3793.5,55.2,327.5,
JBHT,2009,2009-12-31,2621.8,129.5,1.1,248,581.5,-23.9,136.4,136.4,2009-12-31,224.1,87.6,,3203.3,55,333.5999999999999,
JBHT,2008,2008-12-31,3017.7,128.5,1.57,358.4,714.3,-36.2,200.6,200.6,2008-12-31,322.2,121.6,,3731.9,57.9,355.8000000000002,
JBHT,2007,2007-12-31,2743.4,137.6,1.59,368.8,746.5,-43.7,213.1,213.1,2007-12-31,325,111.9,,3489.9,61,377.6999999999998,
JBHT,2006,2006-12-31,2609.9,152.3,1.44,372.7,718.1,-18.3,220,220,2006-12-31,354.3,134.4,,3328,55.8,345.4000000000001,
JBHT,2005,2005-12-31,2435.5,162.6,1.37,343.9,692.4,-10.3,207.3,207.3,2005-12-31,333.6,126.3,,3127.9,68.5,348.5,
JBHT,2004,2004-12-31,2174.9,166.9,0.88,310.2,611.3,-7.9,146.3,146.3,2004-12-31,302.3,156,,2786.2,61.5,301,
JBHT,2003,2003-12-31,1942.7,163.7,0.58,185.6,490.8,-17.9,95.5,95.5,2003-12-31,167.7,72.3,,2433.5,58.2,305.10000000000014,
JBHT,2002,2002-12-31,1858.3,156.2,0.33,101,389.6,-26.1,51.8,51.8,2002-12-31,74.8,23,,2247.9,53.9,288.60000000000014,
JBHT,2001,2001-12-31,1766.7,144.8,0.23,72.2,333.6,-29.1,32.9,32.9,2001-12-31,43.1,10.1,,2100.3,43.6,261.39999999999986,
JBHT,2000,2000-12-31,1837.9,141.7,0.25,63.4,322.5,-21,36.1,36.1,2000-12-31,42.4,6.4,,2160.4,53.1,259.0999999999999,
JBHT,1999,1999-12-31,1698.1,143.2,0.22,74.3,347,-25.2,31.9,31.9,1999-12-31,49.1,17.2,,2045.1,56,272.70000000000005,
JBHT,1998,1998-12-31,1497.7,146.4,0.32,101.5,343.9,-27.2,46.8,46.8,1998-12-31,74.3,27.5,,1841.6,45.3,242.39999999999986,
JBHT,1997,1997-12-31,1282,145.8,0.08,42.9,272.3,-24.6,11.4,11.4,1997-12-31,18.3,7,,1554.3,36.2,229.4000000000001,
JBHT,1996,1996-12-31,1168.7,151.9,0.15,60.4,318.1,-24.7,22.1,22.1,1996-12-31,35.7,13.6,,1486.7,47,257.70000000000005,
JBHT,1995,1995-12-31,1058.4,154.1,0.06,21.3,293.8,-24.8,-2.2,-2.2,1995-12-31,-3.4,-1.3,,1352.2,47.8,272.5,
JBHT,1994,1994-12-31,907.3,154.2,0.26,84.9,300.3,-19.7,40.4,40.4,1994-12-31,65.1,24.8,,1207.6,39.8,215.4000000000001,
JBHT,1993,1993-12-31,760.1,153.1,0.25,78.6,260.9,-13.8,38.2,38.2,1993-12-31,64.8,26.6,,1020.9,29.7,182.19999999999993,
JBHT,1992,1992-12-31,589.6,143.1,0.26,69.1,322.4,-10.9,38.8,36.9,1992-12-31,58.2,21.2,,912,18.6,253.29999999999995,
JBHT,1991,1991-12-31,464.2,138.8,0.21,59.4,269.1,-10.7,27.9,29.5,1991-12-31,48.7,19.2,,733.3,15.2,209.7,
JBHT,1990,1990-12-31,344.2,141,0.21,56.9,235.7,-7.2,30,30,1990-12-31,49.7,19.6,,579.8,13.4,178.8,
JBHT,1989,1989-12-31,447.5,141.7,0.22,61.8,61.8,-9.4,30.6,30.6,1989-12-31,52.3,21.7,,509.3,,0,
JBHT,1988,1988-12-31,332.8,141.5,0.23,59.7,59.7,-6.5,33,33,1988-12-31,53.2,20.2,,392.6,,0,
JBHT,1987,1987-12-31,243.5,141.3,0.16,43,43,-4.2,25.9,22.4,1987-12-31,38.8,16.4,,286.4,,0,
JBHT,1986,1986-12-31,157.1,141.2,0.18,46.7,46.7,-2.9,24.7,24.7,1986-12-31,43.8,19.1,,203.8,,0,
JBHT,1985,1985-12-31,104.8,140,0.12,26.7,26.7,-1.2,16.3,16.3,1985-12-31,25.5,9.2,,131.5,,0,
JBHT,1984,1984-12-31,74.3,132.7,0.11,23.6,23.6,-1,14.1,14.1,1984-12-31,22.6,8.5,,97.9,,0,
JBHT,1983,1983-12-31,49.5,117.9,0.07,13.5,13.5,-2,8.4,7.7,1983-12-31,11.5,3.8,,63,,0,
JKHY,2020,2020-06-30,1008.464,76.934,3.90017,380.627,688.603,0.449,296.668,296.668,2020-06-30,381.076,84.408,109.988,1697.067,193.636,307.976,
JKHY,2019,2019-06-30,923.03,77.347,3.51513,347.285,629.661,-0.05,271.885,271.885,2019-06-30,347.235,75.35,96.378,1552.691,185.998,282.376,
JKHY,2018,2018-06-30,853.138,77.585,3.31386,357.503,617.659,-1.345,365.034,258.233,2018-06-30,356.158,97.925,90.34,1470.797,171.371,260.15600000000006,
JKHY,2017,2017-06-30,805.855,78.255,2.90537,341.717,582.435,-0.748,229.561,229.561,2017-06-30,340.969,111.408,84.753,1388.29,159.235,240.71800000000007,
JKHY,2016,2016-06-30,773.651,79.734,2.95248,361.659,580.995,-1.123,248.867,248.867,2016-06-30,360.536,111.669,81.234,1354.646,157.593,219.336,
JKHY,2015,2015-06-30,720.336,81.601,2.53223,317.865,535.854,-1.425,211.221,211.221,2015-06-30,316.44,105.219,71.495,1256.19,153.368,217.98900000000003,
JKHY,2014,2014-06-30,679.4,85.4,2.19,288.3,493.8,-0.7,186.7,186.7,2014-06-30,287.6,100.9,66.7,1173.2,138.8,205.5,
JKHY,2013,2013-06-30,646.1,86.6,1.94,250.8,461.4,-5.7,167.6,167.6,2013-06-30,245.1,77.5,63.2,1107.5,147.4,210.69999999999993,
JKHY,2012,2012-06-30,598.8,87.3,1.74,231.6,418.8,-4.6,152,152,2012-06-30,227,75,60.9,1017.7,126.4,187.30000000000007,
JKHY,2011,2011-06-30,567.6,86.7,1.59,216.3,399.3,-8.8,137.5,137.5,2011-06-30,207.5,70,63.4,966.9,119.6,183,
JKHY,2010,2010-06-30,491.5,85.4,1.38,182.3,345.1,-1.5,117.9,117.9,2010-06-30,180.8,62.9,50.8,836.6,112,162.79999999999995,
JKHY,2009,2009-06-30,446.2,84.8,1.22,157.9,299.4,-0.6,103.1,103.1,2009-06-30,157.3,54.2,42.9,745.6,98.6,141.50000000000006,
JKHY,2008,2008-06-30,435.7,89.7,1.17,164.2,307.2,0.2,104.2,105.3,2008-06-30,164.4,59.1,43.3,742.9,99.7,143.00000000000006,
JKHY,2007,2007-06-30,379.7,92,1.15,160,286.8,1.6,104.7,105.6,2007-06-30,161.7,56,36,666.5,90.8,126.69999999999999,
JKHY,2006,2006-06-30,333.9,93.8,0.97,140.8,257,0.7,89.9,90.9,2006-06-30,141.5,50.7,31.9,590.9,84.3,116.20000000000005,
JKHY,2005,2005-06-30,313.4,93,0.81,119.1,222.5,0.8,75.5,75.5,2005-06-30,119.8,44.3,27.7,535.9,75.7,103.40000000000003,
JKHY,2004,2004-06-30,279.4,91.9,0.68,98.8,188,0.9,62.3,62.3,2004-06-30,99.7,37.4,23.7,467.4,65.5,89.20000000000005,
JKHY,2003,2003-06-30,251.3,89.3,0.55,77.3,153.3,0.5,49.4,49.4,2003-06-30,77.8,28.4,15.9,404.6,60.2,76.09999999999997,
JKHY,2002,2002-06-30,235.4,92.4,0.62,86.6,161.2,1.8,57.1,57.1,2002-06-30,88.5,31.4,12.5,396.7,62,74.6,0
JKHY,2001,2001-06-30,215.3,91.3,0.61,85.7,151.6,1.2,55.6,55.6,2001-06-30,86.9,31.3,10.9,366.9,55,65.89999999999998,0
JKHY,2000,2000-06-30,141.7,85.3,0.4,51,98.1,-0.4,34,34.4,2000-06-30,51.8,17.4,8,239.8,39.1,47.10000000000002,1.1
JKHY,1999,1999-06-30,107.2,85.3,0.38,49.7,86.3,1.5,32,32.7,1999-06-30,51.6,18.9,5.2,193.5,31.4,36.60000000000001,0.4
JKHY,1998,1998-06-30,81,83.2,0.29,36.3,67.2,1.3,23.5,24.2,1998-06-30,37.9,13.7,4.2,148.2,26.8,31,0.3
JKHY,1997,1997-06-30,68.4,80.5,0.23,27.5,52.4,0.7,17.8,18.3,1997-06-30,28.4,10.1,3,120.8,21.9,24.799999999999997,0.1
JKHY,1996,1996-06-30,33.6,74.9,0.16,19.2,34,0.5,9.6,12.3,1996-06-30,19.9,7.6,1.8,67.6,13,14.799999999999997,0.1
JKHY,1995,1995-06-30,22.9,72.3,0.11,11.8,23.2,0.7,8,8,1995-06-30,12.6,4.7,1.1,46.1,10.3,11.399999999999999,0.1
JKHY,1994,1994-06-30,20.5,72,0.09,8.8,17.9,0.6,6.3,6.3,1994-06-30,9.8,3.5,1,38.4,8.1,9,0.4
JKHY,1993,1993-06-30,18.6,69.3,0.08,7.3,14,0.5,6.3,5.3,1993-06-30,7.9,2.6,0.8,32.6,5.9,6.699999999999999,0.1
JKHY,1992,1992-06-30,12.8,66.1,0.06,5.3,11.1,0.8,4,3.9,1992-06-30,6.1,2.2,0.6,23.9,5.2,5.800000000000001,0
JKHY,1991,1991-06-30,12.5,63.6,0.03,3.1,8.3,0.5,2.2,2.2,1991-06-30,3.5,1.3,0.5,20.7,4.7,5.100000000000001,-0.1
JKHY,1990,1990-06-30,8.4,64.3,0.01,1.4,6.8,0.2,-0.5,0.9,1990-06-30,1.6,0.6,0.5,15.2,4.8,5.4,0
JKHY,1989,1989-06-30,4.8,65.2,0,0.3,6.6,0.2,-1.3,-0.3,1989-06-30,-0.5,-0.2,0.8,11.4,5.4,6.3,-1
JKHY,1988,1988-06-30,6.2,65.2,0.02,2,6.5,0.3,1.1,1.3,1988-06-30,2.1,0.8,0.2,12.7,4.2,4.499999999999999,-0.2
JKHY,1987,1987-06-30,7.4,62.2,0.01,1,5.8,0.4,0.6,0.8,1987-06-30,1.4,0.6,0.3,13.1,4.3,4.699999999999999,0
JKHY,1986,1986-06-30,7.7,52.6,0.02,1.6,5,0.4,1.1,1.1,1986-06-30,2,0.8,0.2,12.8,3.2,3.499999999999999,0
JKHY,1985,1985-06-30,7.9,44.8,0.03,1.9,4.5,0.1,1.2,1.2,1985-06-30,2.1,0.9,0.2,12.5,2.4,2.6999999999999993,0
JKHY,1984,1984-06-30,2.9,47.4,0.01,0.7,2.6,0,0.4,0.4,1984-06-30,0.7,0.3,0.1,5.5,1.8,1.9,0
J,2019,2019-09-27,10260.84,139.206,4.73149,404.851,2477.028,-74.36,847.184,350.472,2019-09-27,350.959,0.487,,12737.868,1740.077,2072.1769999999997,20.468
J,2018,2018-09-28,8421.223,137.536,1.85982,387.443,2158.55,-67.776,162.623,265.326,2018-09-28,330.981,65.655,,10579.773,1771.107,1771.107,11.314
J,2017,2017-09-29,5070.091,120.147,1.40236,244.142,1260.035,-3.287,292.433,170.051,2017-09-29,243.154,73.103,,6330.126,1015.893,1015.893,2.299
J,2016,2016-09-30,9196.326,121.483,-0.30467,297.188,1767.831,-7.412,210.463,214.515,2016-09-30,286.723,72.208,,10964.157,1616.863,1470.643,-3.053
J,2015,2015-10-02,10146.494,126.11,4.03966,445.527,1968.338,-12.241,302.971,328.882,2015-10-02,430.137,101.255,,12114.832,1365.619,1522.8109999999997,-3.149
J,2014,2014-09-26,10621,132,2.42,528,2074,-2,328,352,2014-09-26,542,190,,12695,1546,1546,4
J,2013,2013-09-27,9976,131,3.23,669,1842,-8,423,440,2013-09-27,662,221,,11818,1173,1173,0
J,2012,2012-09-28,9167,129,2.91,602,1727,-6,379,391,2012-09-28,593,202,,10894,1131,1124,-3
J,2011,2011-09-30,8822,127,2.6,519,1559,-4,331,335,2011-09-30,517,181,,10382,1041,1041,2
J,2010,2010-10-01,8583,126,2.43,400,1333,-5,246,246,2010-10-01,392,146,,9916,933,932,-3
J,2009,2009-10-02,9906,125,3.21,621,1561,10,400,400,2009-10-02,625,225,,11467,940,941,-6
J,2008,2008-09-30,9518,124,3.38,643,1734,11,421,421,2008-09-30,657,237,,11252,1091,1091,3
J,2007,2007-09-30,7263,122,2.35,442,1211,12,287,287,2007-09-30,449,162,,8474,769,769,-5
J,2006,2006-09-30,6487,120,1.64,302,934,8,197,197,2006-09-30,305,108,,7421,633,633,-4
J,2005,2005-09-30,4829,117,1.29,241,806,-2,151,151,2005-09-30,236,85,,5635,565,565,-3
J,2004,2004-09-30,3930,115,1.12,198,665,-1,129,129,2004-09-30,198,69,,4594,466,466,1
J,2003,2003-09-30,3990,113,1.14,197,626,-2,128,128,2003-09-30,197,69,,4616,429,428,2
J,2002,2002-09-30,3972,111,0.99,172,584,-5,110,110,2002-09-30,169,59,,4556,411,411,2
J,2001,2001-09-30,3452,109,0.87,144,505,-8,88,88,2001-09-30,138,50,,3957,361,361,2
J,2000,2000-09-30,2983,106,0.77,87,436,-7,51,51,2000-09-30,81,30,,3419,311,349,2
J,1999,1999-09-30,2478,106,0.67,108,397,-6,65,65,1999-09-30,105,39,,2875,289,289,2
J,1998,1998-09-30,1831,104,0.54,86,271,3,54,54,1998-09-30,89,34,,2101,184,184,0
J,1997,1997-09-30,1547,104,0.45,74,234,3,47,47,1997-09-30,77,31,,1781,160,160,1
J,1996,1996-09-30,1591,104,0.39,65,208,1,40,40,1996-09-30,67,26,,1799,143,143,1
J,1995,1995-09-30,1534,102,0.32,53,189,0,32,32,1995-09-30,53,21,,1723,137,136,0
J,1994,1994-09-30,1024,101,0.19,32,141,0,19,19,1994-09-30,31,13,,1166,110,110,-1
J,1993,1993-09-30,995,100,0.29,46,148,1,29,29,1993-09-30,49,21,,1143,102,102,2
J,1992,1992-09-30,987,96,0.28,39,119,2,27,27,1992-09-30,46,19,,1106,81,81,6
J,1991,1991-09-30,926,95,0.21,32,111,2,20,20,1991-09-30,35,15,,1036,78,78,1
J,1990,1990-09-30,793,90,0.16,22,88,1,14,14,1990-09-30,25,10,,882,67,67,2
J,1989,1989-09-30,722,86,0.12,15,72,1,10,10,1989-09-30,18,7,,794,57,57,2
J,1988,1988-09-30,698,78,0.08,10,59,1,7,7,1988-09-30,11,4,,757,49,49,0
J,1987,1987-09-30,283,77,0.05,4,37,1,4,4,1987-09-30,7,3,,320,33,33,2
J,1986,1986-09-30,176,76,0.01,3,32,1,1,1,1986-09-30,2,1,,208,29,29,-2
J,1985,1985-09-30,187,79,0.03,3,34,1,2,2,1985-09-30,4,2,,220,31,31,0
J,1984,1984-09-30,158,79,-0.15,-15,20,0,-9,-12,1984-09-30,-21,-10,,178,35,35,-6
J,1983,1983-09-30,172,79,-0.07,-15,24,4,-6,-6,1983-09-30,-11,-6,,196,39,38,0
SJM,2020,2020-04-30,4799,113.4,7.29639,1223.1,3002,-189.2,779.5,779.5,2020-04-30,1026.7,247.2,57.7,7801,1416.6,1778.8999999999996,-7.2
SJM,2019,2019-04-30,4922.3,113.1,6.09075,928.6,2915.7,-207.9,514.4,514.4,2019-04-30,701.6,187.2,56,7838,1452.6,1987.0999999999995,-19.1
SJM,2018,2018-04-30,4517.1,113,6.34057,1044,2840,-174.1,1338.6,572.8,2018-04-30,861,288.2,56,7357.1,1306.9,1796,-8.9
SJM,2017,2017-04-30,4551.3,115.6,6.35824,1042.6,2841,-163.1,592.3,592.3,2017-04-30,878.4,286.1,58.1,7392.3,1321.5,1798.3999999999996,-1.1
SJM,2016,2016-04-30,4831.2,118.95981,6.64091,1145.3,2980,-171.1,688.7,688.7,2016-04-30,977.9,289.2,,7811.2,1510.3,1834.6999999999998,3.7
SJM,2015,2015-04-30,3717.8,103.04355,3.72769,772,1974.9,-79.9,344.9,344.9,2015-04-30,523,178.1,0,5692.7,1031.3,1202.8999999999996,-169.1
SJM,2014,2014-04-30,3570.2,103.5,5.64,919,2040.4,-79.4,565.2,565.2,2014-04-30,849.7,284.5,,5610.6,988.8,1121.4000000000005,10.1
SJM,2013,2013-04-30,3858.6,107.9,6.84,910.4,2039.1,-93.4,544.2,544.2,2013-04-30,817.3,273.1,,5897.7,973.9,1128.7000000000003,0.3
SJM,2012,2012-04-30,3637.4,112.3,4.83,778.3,1888.4,-79.8,459.7,459.7,2012-04-30,701.2,241.4,,5525.8,892.7,1110.1,2.7
SJM,2011,2011-04-30,2973.1,118.3,4.66,784.3,1852.6,-67.1,479.5,479.5,2011-04-30,717.2,237.7,,4825.7,863.1,1068.4,0
SJM,2010,2010-04-30,2814.7,119.1,4.43,789.9,1790.6,-62.4,494.1,494.1,2010-04-30,730.8,236.6,,4605.3,878.2,1000.7000000000003,3.2
SJM,2009,2009-04-30,2506.5,85.3,3.77,451,1251.4,-55.5,266,266,2009-04-30,396.1,130.1,,3757.9,673.6,800.4000000000001,0.5
SJM,2008,2008-04-30,1741.1,56.7,3.17,284.2,783.7,-28.9,170.4,170.4,2008-04-30,254.8,84.4,,2524.8,486.6,499.5,-0.5
SJM,2007,2007-04-30,1436,57.1,2.89,257.1,712,-14.1,157.2,157.2,2007-04-30,241,83.8,,2148,442.8,455,-1.9
SJM,2006,2006-04-30,1459.6,58.4,2.77,228.7,695.1,-17.4,143.4,143.4,2006-04-30,215.6,72.2,,2154.7,438.5,466.4000000000001,4.2
SJM,2005,2005-04-30,1384,57.7,2.6,220.8,659.9,-17.9,129.1,130.5,2005-04-30,204.6,74.2,,2043.9,407.8,439.0999999999999,1.7
SJM,2004,2004-04-30,915.8,50.4,2.42,178.7,501.2,-3,111.4,111.4,2004-04-30,178.8,67.5,,1417,305.5,322.5,3.1
SJM,2003,2003-04-30,854.4,47.8,2.19,164.5,457.3,-6.7,96.3,96.3,2003-04-30,155.4,59,,1311.7,279.8,292.80000000000007,-2.4
SJM,2002,2002-04-30,462.2,23.5,1.44,54.8,225,-7,30.9,30.9,2002-04-30,50.2,19.3,,687.1,165.2,170.2,2.4
SJM,2001,2001-04-30,438.5,25.7,1.29,54.6,212.8,-4.9,30.7,31.7,2001-04-30,50,18.3,,651.2,156,158.10000000000002,0.2
SJM,2000,2000-04-30,414.5,28.8,1.24,41.2,218,-0.4,26.4,26.4,2000-04-30,41.5,15.2,,632.5,162.3,176.79999999999995,0.7
SJM,1999,1999-04-30,395.9,29.3,1.29,59,206.5,1.8,37.8,37.8,1999-04-30,61.6,23.9,,602.5,147.5,147.60000000000002,0.9
SJM,1998,1998-04-30,365.6,29.3,1.24,57.1,199.9,2.4,33.4,36.3,1998-04-30,60.8,24.4,,565.5,142.8,142.79999999999995,1.3
SJM,1997,1997-04-30,348.9,29.2,1.06,53.2,193.7,0.3,30.9,30.9,1997-04-30,53.2,22.2,,542.6,140.4,140.5,-0.3
SJM,1996,1996-04-30,337.1,29.2,1.17,54,191.5,-1.2,29.3,29.5,1996-04-30,44.8,15.3,,528.6,137.5,137.5,-1
SJM,1995,1995-04-30,411,29.2,1.24,62.5,217.3,-3.7,36.3,36.3,1995-04-30,61.4,25.1,,628.3,154.8,154.79999999999995,2.6
SJM,1994,1994-04-30,326.1,29.1,1.05,50.8,185.5,0.6,30.5,30.5,1994-04-30,52.7,22.2,,511.5,134.7,134.59999999999997,1.3
SJM,1993,1993-04-30,295,29.5,1.27,61.1,167.2,,32.9,37.4,1993-04-30,61.5,24.1,,462.2,106.1,106.10000000000002,0.4
SJM,1992,1992-04-30,314.1,29.4,1.16,54.5,169.3,,34.1,34.1,1992-04-30,56.1,22,,483.5,114.9,114.89999999999998,1.6
SJM,1991,1991-04-30,295.7,29.5,1.07,51.5,159.3,,31.7,31.7,1991-04-30,52.6,20.8,,455,107.8,107.69999999999999,1
SJM,1990,1990-04-30,281.5,29.5,1.02,49,140.9,,30.2,30.2,1990-04-30,49.9,19.8,,422.4,91.9,91.89999999999998,0.9
SJM,1989,1989-04-30,240.2,29.5,0.93,42.7,126.6,,27.6,27.6,1989-04-30,44.6,17,,366.9,83.9,83.90000000000003,1.9
SJM,1988,1988-04-30,206.1,29.4,0.78,37.6,108.1,,22.9,22.9,1988-04-30,38.6,15.7,,314.2,70.5,70.6,1
SJM,1987,1987-04-30,192.2,29.4,0.6,34.1,96.1,,17.7,17.7,1987-04-30,34.7,17.1,,288.3,62,62,0.7
SJM,1986,1986-04-30,175.7,29.4,0.54,29,87.1,,15.9,15.9,1986-04-30,30.1,14.2,,262.8,58.1,58.10000000000002,1.1
SJM,1985,1985-04-30,155.9,29.6,0.54,26.7,74.6,,15.9,15.9,1985-04-30,28.9,13,,230.5,47.9,47.900000000000006,2.2
SJM,1984,1984-04-30,146.9,29.5,0.47,24.1,68.1,,13.9,13.9,1984-04-30,26.2,12.3,,214.9,44,43.900000000000006,2.1
SJM,1983,1983-04-30,140.4,29.7,0.41,19.7,60,,12.3,12.3,1983-04-30,22.6,10.4,,200.4,40.3,40.29999999999998,3
JNJ,2019,2019-12-29,27456,2684.3,7.87,17328,54603,,15119,15119,2019-12-29,17328,2209,11355,82059,22178,37275,
JNJ,2018,2018-12-30,26986,2728.7,6.92185,17999,54595,,15297,15297,2018-12-30,17999,2702,10775,81581,22540,36596,
JNJ,2017,2017-12-31,25351,2745.3,6.22994,17673,51099,,1300,14300,2017-12-31,17673,3373,10594,76450,21520,33426,
JNJ,2016,2017-01-01,21640,2788.9,6.38758,19803,50250,,16540,16540,2017-01-01,19803,3263,9095,71890,19945,30447,
JNJ,2015,2016-01-03,21455,2812.9,5.07562,19196,48619,,15409,15409,2016-01-03,19196,3787,9047,70074,21203,29423,
