symbol,year,period,capex,cashDividendsPaid,cashInterestPaid,cashTaxesPaid,changeinCash,changesinWorkingCapital,deferredTaxesInvestmentTaxCredit,depreciationAmortization,foreignExchangeEffects,issuanceReductionCapitalStock,issuanceReductionDebtNet,netCashFinancingActivities,netIncomeStartingLine,netInvestingCashFlow,netOperatingCashFlow,otherFundsFinancingItems,otherFundsNonCashItems,otherInvestingCashFlowItemsTotal
MKC,1999,1999-11-30,-49.3,-48.7,33,55.3,-5.7,52.1,9.3,57.4,-0.6,-69.4,-70.4,-188.5,103.3,-45.9,229.3,,7.2,3.4
MKC,1998,1998-11-30,-54.8,-46.9,37.3,49,4.2,-12.4,2,54.8,-0.2,-48.9,18.8,-77,103.8,-62.6,144,,-4.2,-7.8
MKC,1997,1997-11-30,-43.9,-45.5,38.1,25.8,-8.9,22.6,18.9,49.3,1.9,-104.2,4.5,-145.2,98.4,-46.7,181.2,,-8.1,-2.9
MKC,1996,1996-11-30,-74.7,-45.3,47.3,44.9,10,59.6,-26.4,63.8,1.1,-70.2,-265.3,-380.8,41.9,187.9,201.7,,62.7,262.6
MKC,1995,1995-11-30,-82.1,-42.2,51.6,38.2,-3.1,-112,15.7,63.7,-1.7,-5,65,17.7,97.5,-78.5,59.4,,-5.5,3.6
MKC,1994,1994-11-30,-87.7,-39,35.6,84.4,2.7,-87.9,-27.1,62.5,0.4,-4.9,157.7,113.9,61.2,-184,72.5,,63.8,-96.4
MKC,1993,1993-11-30,-76.1,-35.6,31.7,66.1,11,-58.5,-1.1,50.5,-3.6,1,113.7,79.1,73.1,-145.1,80.6,,16.5,-69
MKC,1992,1992-11-30,-79.3,-30.4,32.2,46.5,-4.2,-15.2,-0.7,43.8,-4.5,-4.2,38.8,4.2,95.2,-121.3,117.3,,-5.9,-41.9
MKC,1991,1991-11-30,-73,-22.4,25.2,41.4,0.7,-45.9,6.1,40.5,-0.6,-32.8,43.7,-11.6,80.9,-61.5,74.4,,-7.2,11.5
MKC,1990,1990-11-30,-58.4,-18.7,29.4,24.5,-46.2,-31.8,0.4,36.6,1.3,-43.6,6.8,-55.5,69.4,-64.3,72.2,,-2.4,-5.9
MKC,1989,1989-11-30,-53.4,-14.6,30.7,85.5,40.3,-29.4,2.8,34.8,0.2,-62.2,-47.6,-124.4,135.5,98.6,66,,-77.7,152
MKC,1988,1988-11-30,-50.4,-12.4,36.5,21.1,4.3,25.2,5.6,29.8,2.6,-25.8,-14.8,-53,42.7,-40.2,94.9,,-8.4,10.2
MKC,1987,1987-11-30,-43.4,-11.9,34.8,13.6,3,-27.8,,32.6,0,-16,61.5,33.6,30.6,-61.8,31.3,,-4,-18.4
MKC,1986,1986-11-30,-41.8,-10.7,20.4,15.9,1.8,-14.6,,32.1,0,-11,2.9,-18.8,29.7,-47,67.6,,20.3,-5.2
MKC,1985,1985-11-30,-41.3,-10.8,0,0,-1.5,-1.4,0,28.2,0,-1.3,9.9,-2.2,27.8,-46.3,47,,-7.7,-5
MKC,1984,1984-11-30,-31.3,-14.1,0,0,1,-4.8,0,23.9,0,-12.1,66.2,40,54.6,-85.2,46.2,,-27.5,-53.9
MKC,1983,1983-11-30,-37.2,-11,0,0,-1.8,8.5,0,23.8,0,2.8,-12.9,-21,40.1,-39.5,58.7,,-13.8,-2.3
MCD,2019,2019-12-31,-2393.7,-3581.9,1066.5,1589.7,32.5,298.5,149.7,1617.9,-23.7,-4625.7,3236.3,-4994.8,6025.4,-3071.1,8122.1,-23.5,30.6,-677.4
MCD,2018,2018-12-31,-2741.7,-3255.9,959.6,1734.4,-1597.8,-472.7,102.6,1482,-159.8,-4804.5,2130.8,-5949.6,5924.3,-2455.1,6966.7,-20,-69.5,286.6
MCD,2017,2017-12-31,-1853.7,-3089.2,885.2,2786.3,1066.4,-980.5,-36.4,1363.4,264,-4228.9,2027.8,-5310.8,5192.3,562,5551.2,-20.5,12.4,2415.7
MCD,2016,2016-12-31,-1821.1,-3058.2,873.5,2387.5,-6288.1,167,-538.6,1516.5,-103.7,-10871.6,2670.4,-11262.4,4686.5,-981.6,6059.6,-3,228.2,839.5
MCD,2015,2015-12-31,-1813.9,-3230.3,640.8,1985.4,5607.6,167.9,-1.4,1555.7,-246.8,-5782,9755.2,735.3,4529.3,-1420,6539.1,-7.6,287.6,393.9
MCD,2014,2014-12-31,-2583.4,-3216.1,573.2,2388.3,-720.8,-63.6,-90.7,1644.5,-527.9,-2963.2,1502.9,-4618.3,4757.8,-2304.9,6730.3,58.1,482.3,278.5
MCD,2013,2013-12-31,-2824.7,-3114.6,532.7,2546,462.6,-191.4,25.2,1585.1,58.7,-1544.5,535.3,-4043,5585.9,-2673.8,7120.7,80.8,115.9,150.9
MCD,2012,2012-12-31,-3049.2,-2896.6,533.7,2447.8,0.4,-123.1,134.5,1488.5,51.4,-2286.5,1204.6,-3849.8,5464.8,-3167.3,6966.1,128.7,1.4,-118.1
MCD,2011,2011-12-31,-2729.8,-2609.7,489.3,2056.7,-51.3,40,188.4,1415,-97.5,-3029.1,1003.9,-4533,5503.1,-2570.9,7150.1,101.9,3.6,158.9
MCD,2010,2010-12-31,-2135.5,-2408.1,457.9,1708.5,591,-129,-75.7,1276.2,34.1,-2235.4,787.4,-3728.7,4946.3,-2056,6341.6,127.4,323.8,79.5
MCD,2009,2009-12-31,-1952.1,-2235.5,468.7,1683.5,-267.4,171,203,1216.2,57.9,-2465.3,219.3,-4421,4551,-1655.3,5751,60.5,-390.2,296.8
MCD,2008,2008-12-31,-2135.7,-1823.4,507.8,1294.7,82.1,245.8,101.5,1207.8,-95.9,-3371.1,1045.7,-4114.5,4313.2,-1624.7,5917.2,34.3,48.9,511
MCD,2007,2007-12-31,-1946.6,-1765.6,392.7,1436.2,-146.8,-36.2,-39.1,1214.1,123.3,-2805.4,572.6,-3996.3,2395.1,-1150.1,4876.3,2.1,1342.4,796.5
MCD,2006,2006-12-31,-1741.9,-1216.5,430.3,1528.5,-2124.2,-163.2,28.7,1249.9,,-1983.7,-2264.7,-5192.3,3544.2,-1273.4,4341.5,272.6,-318.1,468.5
MCD,2005,2005-12-31,-1606.8,-842,390.3,795.1,2880.6,548.1,-38.3,1249.5,,-433.9,1612.3,361.6,2602.2,-1817.8,4336.8,25.2,-24.7,-211
MCD,2004,2004-12-31,-1419.3,-695,370.2,1017.6,887,596,-171.9,1201,,-40.5,-815.5,-1633.5,2278.5,-1383.1,3903.6,-82.5,0,36.2
MCD,2003,2003-12-31,-1307.4,-503.5,426.9,608.5,162.4,431,181.4,1148.2,,-391,-891.6,-1736.8,1471.4,-1369.6,3268.8,49.3,36.8,-62.2
MCD,2002,2002-12-31,-2003.8,-297.4,359.7,572.2,-87.7,891.8,-44.6,1050.8,,-670.2,145.5,-511.2,893.5,-2466.6,2890.1,310.9,98.6,-462.8
MCD,2001,2001-12-31,-1906.2,-287.7,446.9,773.8,-3.6,53,-87.6,1086.3,,-1068.1,527.3,-623.7,1636.6,-2068.2,2688.3,204.8,,-162
MCD,2000,2000-12-31,-1945.1,-280.7,469.7,854.2,2.2,-297,60.5,1010.7,,-2023.4,1678.5,-536.7,1977.3,-2212.6,2751.5,88.9,,-267.5
MCD,1999,1999-12-31,-1867.8,-264.7,411.5,642.2,120.3,51.8,52.9,956.3,,-891.5,336.4,-626.8,1947.9,-2261.8,3008.9,193,,-394
MCD,1998,1998-12-31,-1879.3,-240.5,406.5,545.9,-42.2,299.7,35.4,881.1,,-1089.8,262.4,-860.3,1550.1,-1948.2,2766.3,207.6,,-68.9
MCD,1997,1997-12-31,-2111.2,-247.7,401.7,650.8,11.5,116.7,-1.1,793.8,,-1113.1,1001.5,-213.6,1642.5,-2217.2,2442.3,145.7,-109.6,-106
MCD,1996,1996-12-31,-2375.3,-232,369,558.1,-4.9,112.6,32.9,742.9,,-599.9,779.3,104.4,1572.6,-2570.3,2461,157,0,-195
MCD,1995,1995-12-31,-2063.7,-226.5,331,667.6,154.9,164.1,-4.2,709,,-314.5,445.1,-32.3,1427.3,-2109,2296.2,63.6,0,-45.3
MCD,1994,1994-12-31,-1538.6,-215.7,323.9,621.8,-5.9,78.8,-5.6,628.6,0,-495.6,245.7,-426.2,1224.4,-1505.9,1926.2,39.4,0,32.7
MCD,1993,1993-12-31,-1316.9,-201.2,312.2,521.7,-250.7,-23.5,52.4,568.4,0,-620.1,46.2,-712.5,1082.5,-1218,1679.8,62.6,0,98.9
MCD,1992,1992-12-31,-1086.9,-160.5,395.7,531.6,216.3,-110,22.4,554.9,0,405.2,-515,-210.9,958.6,-998.7,1425.9,59.4,0,88.2
MCD,1991,1991-12-31,-1128.8,-148.3,368.1,313.5,77.4,-15.3,64.7,514.2,0,-9.2,-279.5,-406.1,859.6,-939.7,1423.2,30.9,0,189.1
MCD,1990,1990-12-31,-1570.7,-133.3,370.5,326.5,5.9,-65.4,70.8,493.3,0,-160.3,497.6,227.4,802.3,-1522.5,1301,23.4,0,48.2
MCD,1989,1989-12-31,-1554.7,-115.2,294,306,-47.5,12.8,67.9,438.8,0,-279.2,600.7,219.6,726.7,-1513.3,1246.2,13.3,0,41.4
MCD,1988,1988-12-31,-1321.3,-102.5,244.7,332.1,1.2,81.4,66.4,383.4,0,-126,345.7,131.4,645.9,-1307.3,1177.1,14.2,0,14
MCD,1987,1987-12-31,-1026.8,-93.6,171.1,304.8,-21.9,91.3,72.5,338.4,0,-195.4,105.1,-167.1,549.1,-906.1,1051.3,16.8,0,120.8
MCD,1986,1986-12-31,-942.3,-86,168.9,279.6,49.7,4.2,83.5,284.6,0,-205.1,432.2,160.4,479.7,-962.7,852,19.2,0,-20.4
MCK,2020,2020-03-31,-506,-294,235,368,1042,689,-342,922,-19,-1841,-298,-2734,1120,-579,4374,-301,1985,-73
MCK,2019,2019-03-31,-557,-292,383,262,309,614,189,949,-119,-1564,-16,-2227,255,-1381,4036,-355,2029,-824
MCK,2018,2018-03-31,-580,-262,298,144,-1582,1738,-868,951,150,-1577,-948,-3084,297,-2993,4345,-297,2227,-2413
MCK,2017,2017-03-31,-562,-253,315,587,-738,1166,882,910,-144,-2191,393,-2069,5153,-3269,4744,-18,-3367,-2707
MCK,2016,2016-03-31,-677,-244,337,923,-1293,33,64,885,45,-1489,-1725,-3453,2310,-1557,3672,5,380,-880
MCK,2015,2015-03-31,-545,-227,359,866,1148,-568,171,1017,-319,-298,-402,-968,1543,-677,3112,-41,949,-132
MCK,2014,2014-03-31,-415,-214,255,508,1737,594,16,704,28,47,3781,3619,1258,-5046,3136,5,564,-4631
MCK,2013,2013-03-31,-406,-194,207,55,-693,-12,606,591,-11,-1048,255,-956,1338,-2209,2483,31,-40,-1803
MCK,2012,2012-03-31,-403,-195,228,337,-463,459,164,551,-6,-1707,-30,-1905,1403,-1502,2950,27,373,-1099
MCK,2011,2011-03-31,-388,-171,244,347,-119,158,128,496,8,-1683,-41,-1841,1202,-624,2338,54,354,-236
MCK,2010,2010-03-31,-378,-131,188,234,1622,561,277,474,36,-111,-219,-421,1263,-309,2316,40,-259,69
MCK,2009,2009-03-31,-392,-116,139,235,747,-646,148,441,-55,-405,695,178,823,-727,1351,4,585,-335
MCK,2008,2008-03-31,-356,-70,146,-66,-592,237,198,371,14,-1344,-151,-1470,990,-5,869,95,-927,351
MCK,2007,2007-03-31,-306,-72,100,137,-185,187,167,295,,-604,976,379,913,-2103,1539,79,-23,-1797
MCK,2006,2006-03-31,-327,-73,100,84,342,1441,403,266,,-390,-12,-577,751,-1825,2744,-102,-117,-1498
MCK,2005,2005-03-31,-277.6,-70.6,126.3,131.7,1092,502.9,-328.8,250.9,,223.3,-251.9,-91.1,-156.7,-355.3,1538.4,8.1,1270.1,-77.7
MCK,2004,2004-03-31,-287,-69.8,119.9,138.2,186,-392.1,69.5,232.1,,-64.2,-8.3,-109.5,646.5,-267.9,563.4,32.8,7.4,19.1
MCK,2003,2003-03-31,-299.7,-79.7,122,139.2,-35.8,-274,126.6,203.7,,53.8,-129.7,-155.2,562.1,-576.1,695.5,0.4,77.1,-276.4
MCK,2002,2002-03-31,-256.9,-78.5,108.9,-45.7,124.2,-505.3,76.8,207.5,,43.9,211.1,181.7,418.6,-386.8,329.3,5.2,131.7,-129.9
MCK,2001,2001-03-31,-158.9,-78.3,114.5,330.5,-115.2,-356.9,-21.4,246.1,,-27,-21.9,-125.5,-42.7,-342.8,353.1,1.7,528,-183.9
MCK,2000,2000-03-31,-145.1,-77.5,115,121.6,315.2,-1035.3,26.5,201.3,,26.2,127.7,76.4,184.6,654.8,-416,0,206.9,799.9
MCK,1999,1999-03-31,-250.7,-94.8,120.6,175.8,-325.5,-338.3,-31.9,199.3,,224.9,-117.8,11.3,84.9,-653.9,317.1,-1,403.1,-403.2
MCK,1998,1998-03-31,-130,-46.3,94.4,34,-89.1,-332.9,66.4,87.19999999999999,,11.3,236.8,193.9,154.9,-285.2,2.2,-7.9,26.6,-155.2
MCK,1997,1997-03-31,-76.9,-43.3,53.6,76,-136,3.3,-1.6,71.80000000000001,,-128.3,570.5,590.1,5.1,-964.2,238.1,191.2,159.5,-887.3
MCK,1996,1996-03-31,-77.3,-44.2,47.5,97,-103.6,-244.5,43.2,71.3,,-43.5,-14.4,-102.1,135.4,-4,2.5,,-2.9,73.3
MCK,1995,1995-03-31,-32.3,-69.9,45.3,69,296.4,60,-81,69.8,,10.4,-7.3,-62.9,-193.2,164.2,195.1,3.9,339.5,196.5
MCK,1994,1994-03-31,-100.2,-76.5,43.3,86,-23.8,-146.2,17,80.7,,-9.8,113.1,26.8,157.1,-123.1,72.5,,-36.1,-22.9
MCK,1993,1993-03-31,-69.9,-73.8,51,52,-40.4,2.2,8.3,77.4,,-36.4,-84.3,-194.5,114.7,-66.4,220.5,,17.9,3.5
MCK,1992,1992-03-31,-72.9,-72.1,59.7,47.9,14.1,81,-36.1,81.5,0,8.5,-101.3,-164.9,39.6,-67.5,246.5,0,80.5,5.4
MCK,1991,1991-03-31,-82,-70.8,57.2,57.1,-10.1,3.2,1.3,78.2,0,-49.1,101.5,-18.4,105.3,-174,182.3,0,-5.7,-92
MCK,1990,1990-03-31,-74,-64.5,48.5,67.8,108.7,35.3,3.5,71.7,0,-53.5,81,-37,98.7,-59.2,204.9,0,-4.3,14.8
MCK,1989,1989-03-31,-104.1,-59,49.3,76.8,-7.7,-6.1,3.9,61.7,0,-57.6,-10.3,-126.9,94,7,112.2,0,-41.3,111.1
MCK,1988,1988-03-31,-84.7,-53.9,0,0,8,87.1,2.1,55.300000000000004,0,-117.4,24.2,-147.1,84.9,-101.3,256.4,0,27,-16.6
MCK,1987,1987-03-31,-65.9,-54,0,0,3.1,-59.8,2.2,55.400000000000006,0,-18.9,-59.3,-67.6,94.1,16.7,54,64.6,-37.9,82.6
MCK,1986,1986-03-31,-76.7,-45.2,0,0,0.2,-69.7,11.6,49.7,0,4.3,232.5,191.6,74.1,-275.1,83.7,0,18,-198.4
MCK,1985,1985-03-31,-65.1,-43.3,0,0,-1.8,-47.4,6.6,54.8,0,2.3,5.7,-34.5,64.2,-58.3,91,0.8,12.8,6.8
MCK,1984,1984-03-31,-58.5,-42.5,0,0,0.2,14.7,3.7,45.5,0,4.9,-63.5,-88.1,63,-15.5,103.8,13,-23.1,43
MCK,1983,1983-03-31,-58.4,-40.3,0,0,5.3,3.4,2.6,40.4,0,10.6,-43.2,-68.1,58.6,-14.6,88.1,4.7,-17,43.7
MDT,2020,2020-04-24,-1213,-2894,643,878,-253,61,-1315,2663,-86,-664,-559,-4198,4806,-3203,7234,-81,1019,-1990
MDT,2019,2019-04-26,-1134,-2693,973,1558,724,-1080,-304,2659,-78,-1885,-867,-5431,4650,-774,7007,14,1082,360
MDT,2018,2018-04-27,-1068,-2494,1147,2542,-1298,-173,-919,2644,114,-1768,-7642,-11954,3095,5858,4684,-50,37,6926
MDT,2017,2017-04-28,-1254,-2376,1134,1029,2091,139,-459,2917,65,-3116,2193,-3283,4024,-1571,6880,16,259,-317
MDT,2016,2016-04-29,-1046,-2139,1266,1379,-1967,-1089,-460,2820,113,-2339,-5125,-9543,3538,2245,5218,60,409,3291
MDT,2015,2015-04-24,-571,-1337,578,632,3440,1564,-926,1306,-353,-1271,18673,15949,2675,-17058,4902,-116,283,-16487
MDT,2014,2014-04-25,-396,-1116,394,521,484,218,-207,850,37,-1246,1431,-918,3065,-3594,4959,13,1033,-3198
MDT,2013,2013-04-26,-457,-1055,333,537,-312,301,-7,819,7,-980,-26,-2101,3467,-3101,4883,-40,303,-2644
MDT,2012,2012-04-27,-499,-1021,346,454,-134,18,14,833,-71,-1344,601,-1882,3617,-2651,4470,-118,-12,-2152
MDT,2011,2011-04-29,-548,-969,447,826,-18,-1012,153,804,62,-1055,18,-2006,3096,-1815,3741,0,700,-1267
MDT,2010,2010-04-30,-635,-907,386,571,129,242,144,772,-7,-865,2536,764,3099,-4759,4131,0,-126,-4124
MDT,2009,2009-04-24,-663,-843,208,436,211,269,-116,699,-82,-343,317,-845,2169,-2740,3878,24,857,-2077
MDT,2008,2008-04-25,-606,-565,258,717,-196,-6,-49,637,-60,-1141,831,-835,2231,-2790,3489,40,676,-2184
MDT,2007,2007-04-27,-694,-504,230,1034,-1738,-448,-236,583,-5,-708,-1835,-3011,2802,-1701,2979,36,278,-1007
MDT,2006,2006-04-28,-1244.2,-464.8,108.7,860.2,762.1,-1489.6,104.7,543.6,104.9,-2554.1,5409.9,1316.4,2546.7,-2866.6,2207.4,-1074.6,502,-1622.4
MDT,2005,2005-04-29,-462,-404.9,55.1,551.8,638.5,-20.5,-142.5,463.3,-89.2,-172.1,88.2,-488.8,1803.9,-1602.9,2819.4,0,715.2,-1140.9
MDT,2004,2004-04-30,-424.6,-351.5,56.9,490.9,123.6,241.7,110.5,442.6,-61.3,-639.1,-19.5,-1010.1,1959.3,-1650.8,2845.8,0,91.7,-1226.2
MDT,2003,2003-04-25,-380.4,-304.2,51.3,150.9,1059.4,-285.4,202.6,408.1,-25.4,-262.6,-177,-743.8,1599.8,-249.6,2078.2,,153.1,130.8
MDT,2002,2002-04-26,-386.4,-278.8,38.3,536.5,-619.6,-352.6,50.9,329.8,6.4,94.9,2349.4,2165.5,984,-4381.7,1590.2,,578.1,-3995.3
MDT,2001,2001-04-27,-439.7,-240.7,17,338.1,562.5,323.3,-152.2,297.3,2.2,148.7,-153.7,-245.7,1046,-1025.5,1831.5,0,317.1,-585.8
MDT,2000,2000-04-30,-342.1,-189.5,13.8,401.8,219.9,-379.4,71.1,243.3,-3,-303.4,50.4,-442.5,1098.5,-376.6,1042,0,8.5,-34.5
MDT,1999,1999-04-30,-226.4,-131.9,28.7,371.5,-297.4,-367.6,-35.9,213.1,-1.6,623.8,64.2,556.1,468.4,-1307.2,455.3,0,177.3,-1080.8
MDT,1998,1998-04-30,-148.2,-102.9,8.1,218.6,185.3,-115.2,21.5,137.6,-2.3,-114,-11.7,-228.6,457.4,-173.8,590.1,0,88.8,-25.6
MDT,1997,1997-04-30,-171.3,-90.7,9.3,309.7,46.3,-185.3,2,116.9,-4.2,-432.3,31.9,-491.1,530,78,463.6,0,0,249.3
MDT,1996,1996-04-30,-163.8,-60.4,8,258.7,12,-16,-33.1,111.8,-0.2,-8.7,10.8,-58.4,437.8,-429.9,500.5,0,,-266.1
MDT,1995,1995-04-30,-96.9,-47.2,9.2,131.7,-10.4,-14,0.7,106.5,2.1,-37.2,-36.2,-159.7,294,-240,387.2,-39.1,0,-143.1
MDT,1994,1994-04-30,-60.8,-39,8.3,73.9,31.7,51,-3.2,78.6,-0.1,-37.1,-36.5,-66.9,232.4,-258.1,356.9,45.6,-1.9,-197.3
MDT,1993,1993-04-30,-77.1,-33.3,10.8,110.9,-23.8,27.7,-11.1,69.6,0.1,-125.5,6.2,-152.6,197.2,-162.8,291.5,0,8.1,-85.7
MDT,1992,1992-04-30,-77.2,-29.3,13.5,69.4,12,-63.5,-11.8,59.4,0,-21.2,-10.6,-61.1,161.5,-78.2,151.4,0,5.8,-1.1
MDT,1991,1991-04-30,-65.8,-23.8,13.9,76,42,-40.3,-14.5,46.5,-0.2,9.8,3,-11,133.4,-73.4,126.6,0,1.5,-7.5
MDT,1990,1990-04-30,-55.3,-18.9,9.6,32.5,-1.7,-41.5,-2.5,39.4,0.1,12.7,10.6,4.4,108.7,-113.1,106.8,,2.7,-57.8
MDT,1989,1989-04-30,-51.3,-16,7.6,42.3,-35.9,-10,-13.5,44.6,-0.1,0.7,24.3,9,97.4,-170,125.3,,6.7,-118.7
MDT,1988,1988-04-30,-35.4,-14.2,5.8,29.8,-32.3,-33.9,-3.1,29,0,-64.9,29.5,-49.7,86.5,-63.9,81.2,0,2.7,-28.5
MRK,2019,2019-12-31,-3473,-5695,841,4500,1967,-2067,-556,3652,17,-4419,1248,-8861,9777,-2629,13440,5,2634,844
MRK,2018,2018-12-31,-2615,-5172,777,1500,1871,-1553,-509,4519,-205,-8500,837,-13160,6193,4314,10922,-325,2272,6929
MRK,2017,2017-12-31,-1888,-5167,723,4900,-423,-5021,-2621,4637,457,-3515,-1129,-10006,2418,2679,6447,-195,7034,4567
MRK,2016,2016-12-31,-1614,-5124,686,1800,-2009,-2601,-1521,5441,-131,-2495,-1307,-9044,3941,-3210,10376,-118,5116,-1596
MRK,2015,2015-12-31,-1283,-5117,653,1800,1083,-268,-764,6375,-1310,-3701,3492,-5270,4459,-4758,12421,56,2619,-3475
MRK,2014,2014-12-31,-1317,-5170,852,7900,-8180,1824,-2600,6691,-553,-6143,-3931,-15113,11934,-374,7860,131,-9989,943
MRK,2013,2013-12-31,-1548,-5157,922,2300,2170,-794,-330,6988,-346,-5306,4533,-5990,4517,-3148,11654,-60,1273,-1600
MRK,2012,2012-12-31,-1954,-5116,898,2500,-80,-4136,669,6978,-30,-1281,3164,-3267,6299,-6805,10022,-34,212,-4851
MRK,2011,2011-12-31,-1723,-4691,600,2700,2631,-766,-1537,7427,42,-1600,-471,-6904,6392,-2890,12383,-142,867,-1167
MRK,2010,2010-12-31,-1678,-4734,763,1600,1589,930,-1092,7381,-295,-1230,748,-5441,982,-3497,10822,-225,2621,-1819
MRK,2009,2009-12-31,-1461,-3215,351,958,4943,-2707,1820,2576,33,186,1781,-1638,13024,3156,3392,-390,-11322,4617
MRK,2008,2008-12-31,-1298,-3279,247,1800,-968,-3984,530,1631,-183,-2623,468,-5523,7808,-1834,6572,-89,586,-536
MRK,2007,2007-12-31,-1011,-3307,406,3500,-579,1356,-1782,1988,98,-531,-1184,-4866,3275,-2810,6999,156,2162,-1799
MRK,2006,2006-12-31,-980,-3323,388,2400,-3671,-137,-530,2268,52,-632,-1274,-5604,4434,-4884,6765,-375,731,-3904
MRK,2005,2005-12-31,-1403,-3350,354,1700,6707,1181,9,1708,-129,-879,1281,-3040,4631,2267,7609,-93,80,3670
MRK,2004,2004-12-31,-1726,-3311,285,1900,1678,1522,49,1451,108,-2234,115,-5591,5813,-1638,8799,-162,-35,88
MRK,2003,2003-12-31,-1916,-3250,359,2000,-1042,489,132,1314,156,-1646,-1783,-6828,6831,-4232,9862,-149,1097,-2316
MRK,2002,2002-12-31,-2370,-3192,402,2000,99,547,445,1488,113,-1773,-395,-5532,7150,-4011,9529,-173,-101,-1641
MRK,2001,2001-12-31,-2725,-3145,467,2303,-393,-2427,,1464,-89,-3590,1943,-5071,10403,-4312,9080,-279,-360,-1588
MRK,2000,2000-12-31,-2728,-2798,451,2168,515,-3191,,1277,-84,-1405,905,-3447,9824,-3641,7687,-149,-223,-914
MRK,1999,1999-12-31,-2561,-2590,277,2485,-584,-3137,,1145,-29,-3259,2132,-3869,8620,-2817,6131,-153,-497,-257
MRK,1998,1998-12-31,-1973,-2253,192,2100,1481,-2868,,1015,85,-3135,1582,-3921,8133,-11,5328,-114,-952,1962
MRK,1997,1997-12-31,-1449,-2040,131,1300,-227,-1298,,837,-82,-3160,494,-4859,6462,-1603,6317,-154,315,-154
MRK,1996,1996-12-31,-1197,-1729,117,1100,-495,-1019,,731,-106,-2051,-21,-3837,5541,-1979,5428,-36,175,-783
MRK,1995,1995-12-31,-1006,-1540,86,2000,243,-2496,,667,23,-287,482,-1401,4797,-1322,2944,-56,-24,-317
MRK,1994,1994-12-31,-1009,-1434,144,858,775,-954,,682,69,-566,-1396,-3402,4415,-32,4140,-6,-3,977
MRK,1993,1993-12-31,-1013,-1174,89,860,254,-1153,0,387,8,-288,1225,-214,3103,-2588,3049,23,712,-1575
MRK,1992,1992-12-31,-1067,-1064,61,934,-223,-172,-17,304,-20,-811,500,-1355,1984,-1352,2504,20,406,-285
MRK,1991,1991-12-31,-1042,-893,71,880,-9,60,1,254,-4,-136,-125,-1138,2122,-1301,2434,16,-3,-259
MRK,1990,1990-12-31,-671,-749,65,830,121,228,-132,254,19,-707,475,-954,1781,-1000,2056,28,-75,-329
MRK,1989,1989-12-31,-433,-650,57,830,-169,-275,-66,222,-36,-172,-154,-955,1495,-558,1381,21,4,-125
MRK,1988,1988-12-31,-373,-505,76,625,446,220,-140,205,-4,30,-387,-830,1207,-106,1387,32,-105,267
MRK,1987,1987-12-31,-254,-335,52,429,27,122,-67,210,56,-980,465,-841,906,-335,1148,8,-25,-81
MRK,1986,1986-12-31,-211,-267,0,266,44,144,37,194,30,-475,29,-708,676,-300,1022,4,-28,-90
MET,2019,2019-12-31,,-1821,964,1099,777,7131,,630,9,-2285,2428,4568,5909,-17586,13786,6246,116,-17586
MET,2018,2018-12-31,,-1819,1130,1935,3120,8233,,628,-183,-2718,-2729,-2801,5128,-5634,11738,4465,-2251,-5634
MET,2017,2017-12-31,,-1820,1118,1530,-5176,9766,,795,323,-2927,536,-906,4020,-16876,12283,3305,-2298,-16876
MET,2016,2016-12-31,,-1839,1202,672,5125,16568,,652,-302,-372,-4983,-3497,854,-5850,14774,3697,-3300,-5850
MET,2015,2015-12-31,,-1769,1178,1127,1944,12531,,693,-492,-1907,3942,-1218,5385,-10398,14052,-1484,-4557,-10398
MET,2014,2014-12-31,,-1621,1213,748,3223,12614,,713,-354,0,-1937,2256,6336,-15055,16376,5814,-3287,-15055
MET,2013,2013-12-31,,-1241,1270,677,-8153,13362,,714,-212,1000,-299,-8907,3393,-15165,16131,-8367,-1338,-15165
MET,2012,2012-12-31,,-933,1335,554,5277,14401,,596,11,1000,-1887,35,1362,-11929,17160,1855,801,-11929
MET,2011,2011-12-31,,-909,1565,676,-2585,4910,,679,-22,87,-818,9382,6971,-22235,10290,11022,-2270,-22235
MET,2010,2010-12-31,,-906,1489,-23,2934,7108,,585,-129,3576,3423,13381,2786,-18314,7996,7288,-2483,-18314
MET,2009,2009-12-31,,-732,989,397,-14127,5613,,520,108,1043,1264,-4103,-2278,-13935,3803,-5678,-52,-13935
MET,2008,2008-12-31,,-717,1107,27,13871,7763,,375,-349,2056,2969,6188,3209,-2671,10703,1880,-644,-2671
MET,2007,2007-12-31,,-678,1011,2128,3261,6070,,457,,-1726,5234,3943,4317,-10644,9962,1113,-882,-10644
MET,2006,2006-12-31,,-584,819,409,3089,331,,394,,-417,1685,15375,6293,-18886,6600,14691,-418,-18886
MET,2005,2005-12-31,,-457,579,1391,-88,2937,,352,,4306,2454,14517,4714,-22610,8005,8214,2,-22610
MET,2004,2004-12-31,,-343,362,977,373,4879,,441,,-949,-472,5322,2758,-13015,8066,7086,-12,-13015
MET,2003,2003-12-31,,-175,505,702,1410,4309,,478,,-97,2652,11735,2217,-17688,7363,9355,359,-17688
MET,2002,2002-12-31,,-147,424,193,-5150,2651,,449,,-471,1603,6849,1605,-16996,4997,5864,292,-16996
MET,2001,2001-12-31,,-145,349,380,4039,3218,,-87,,-1321,498,2903,473,-3663,4799,3871,1195,-3663
