symbol,year,period,capex,cashDividendsPaid,cashInterestPaid,cashTaxesPaid,changeinCash,changesinWorkingCapital,deferredTaxesInvestmentTaxCredit,depreciationAmortization,foreignExchangeEffects,issuanceReductionCapitalStock,issuanceReductionDebtNet,netCashFinancingActivities,netIncomeStartingLine,netInvestingCashFlow,netOperatingCashFlow,otherFundsFinancingItems,otherFundsNonCashItems,otherInvestingCashFlowItemsTotal
DXC,1996,1996-03-29,-425.1,,33.4,45.2,-50.4,-41.9,,252.1,,12.8,27,49.8,141.7,-465.4,365.2,10,13.2,-40.2
DXC,1995,1995-03-31,-320.5,,23.7,54.8,28.5,-63.7,,172.6,,213.7,103.6,204,110.7,-402.8,227.4,-113.4,7.7,-82.3
DXC,1994,1994-04-01,-251.8,0,17.5,56.4,15.3,-40,,130.7,0,17.2,0.4,133.3,95.8,-309.7,191.8,115.6,5.2,-57.9
DXC,1993,1993-04-02,-95.4,0,21.5,59.6,-4.3,-9.4,,118.7,0,11.2,-81.7,-68.1,78.1,-129.9,193.8,2.4,6.3,-34.5
DXC,1992,1992-04-03,-237.2,0,22.3,49.1,42.4,-48.1,,81.7,0,15.8,231.3,259.9,68.2,-322.6,105.2,12.8,3.3,-85.5
DXC,1991,1991-03-29,-27,0,12.7,44,-45.9,-28.3,,40.2,0,4.6,2.5,6.4,65,-128.4,76.2,-0.7,-0.7,-101.5
DXC,1990,1990-03-30,-33.8,0,10,19.4,42.9,-22.5,,34,0,2.9,0.6,27.6,65.5,-53.8,69.1,24.1,-8,-20
DXC,1989,1989-03-31,-39.4,0,8.5,22,11.9,-21.3,,31.1,0,2.1,-11.9,-6.3,52.5,-47.1,65.3,3.5,3,-7.7
DXC,1988,1988-03-31,-37.6,0,9.5,15.8,12.8,-32.1,,32,0,1.9,-11.5,-9.6,43.5,-23.4,45.7,0,2.3,14.2
DXC,1987,1987-03-31,-29.7,0,9.5,27.3,39.2,-1.9,,28.4,0,2.1,67.2,68.1,32.2,-85.4,56.4,-1.2,-2.4,-55.7
DXC,1986,1986-03-28,-28.5,0,6.5,18.1,-5.5,-12.1,,21.7,0,3.2,-10.4,-3.2,23.9,-43.8,41.6,3.9,8,-15.3
FB,2019,2019-12-31,-15102,,,5182,9155,7250,-37,5741,4,-4202,-552,-7299,18485,-19864,36314,-2545,4875,-4762
FB,2018,2018-12-31,-13915,,1,3762,1920,-1527,286,4315,-179,-12879,0,-15572,22112,-11603,29274,-2693,4088,2312
FB,2017,2017-12-31,-6733,,0,2117,-905,1887,-377,3025,232,-1976,0,-5235,15934,-20118,24216,-3259,3747,-13385
FB,2016,2016-12-31,-4491,,11,1210,3943,758,-457,2342,-63,0,-312,-310,10217,-11792,16108,2,3248,-7301
FB,2015,2015-12-31,-2523,,10,270,592,784,-795,1945,-155,,-119,-139,3688,-9434,10320,-20,4698,-6911
FB,2014,2014-12-31,-1831,,14,178,992,-262,-210,1243,-123,,-243,-298,2940,-5913,7326,-55,3615,-4082
FB,2013,2013-12-31,-1362,,38,82,939,676,-37,1011,8,1504,-1891,-667,1500,-2624,4222,-280,1072,-1262
FB,2012,2012-12-31,-1235,,38,53,872,-491,-186,649,1,6777,1130,6283,53,-7024,1612,-1624,1587,-5789
FB,2011,2011-12-31,-606,,28,197,-273,5,,323,3,1026,-431,1198,1000,-3023,1549,603,221,-2417
FB,2010,2010-12-31,-293,,23,261,1152,-70,,139,-3,506,160,781,606,-324,698,115,23,-31
FB,2009,2009-12-31,-33,,9,42,336,-179,,78,0,9,-48,243,229,-62,155,282,27,-29
GRPN,2019,2019-12-31,-71.066,,9.145,11.898,-92.071,-144.993,-1.485,105.765,-3.144,-41.508,-19.687,-92.619,-11.695,-67.591,71.283,-31.424,123.691,3.475
GRPN,2018,2018-12-31,-87.957,,9.556,2.781,-40.753,-17.918,-5,115.828,-11.209,-3.87,-33.023,-84.417,1.988,-135.982,190.855,-47.524,95.957,-48.025
GRPN,2017,2017-12-31,-60.217,,9.425,8.646,10.575,-107.077,0.603,137.827,26.499,-55.72,-34.025,-138.046,26.627,-34.871,156.993,-48.301,99.013,25.346
GRPN,2016,2016-12-31,-70.682,,1.185,-7.208,39.739,7.332,-10.448,135.909,-6.718,-124.884,152.092,-14.665,-183.323,-57.486,118.608,-41.873,169.138,13.196
GRPN,2015,2015-12-31,-84.637,,1.032,-5.461,-158.555,135.885,-11.042,129.382,-32.485,-436.959,-24.403,-515.785,33.679,67.22,322.495,-54.423,34.591,151.857
GRPN,2014,2014-12-31,-86.357,,0,24.006,-223.838,67.692,-11.124,115.041,-33.771,-146.739,-8.451,-210.136,-63.919,-229.456,249.525,-54.946,141.835,-143.099
GRPN,2013,2013-12-31,-65,,,60.8,31.2,52.2,-18.1,89.4,-9.2,-37.5,-1.6,-81.7,-88.9,-96.3,218.4,-42.5,183.8,-31.3
GRPN,2012,2012-12-31,-96.4,0,,127,86.4,187.3,-7.7,55.8,2.4,9.3,0,12.1,-51,-195,266.8,2.8,82.4,-98.5
GRPN,2011,2011-12-31,-58.3,0,0,1.6,1004.1,423.3,32.2,32.1,-6.1,880.6,0,867.2,-297.8,-147.4,290.4,-13.4,100.6,-89.1
GRPN,2010,2010-12-31,-15.6,-1.3,0.3,0.1,106.5,255.2,-7.3,13,1.1,26.7,5,30.4,-413.4,-11.9,86.9,0,239.4,3.7
GRPN,2009,2009-12-31,-0.6,-26.4,0,0,9.3,8.8,0,0.1,0,30,0,3.8,-1.3,-2,7.5,0.1,0,-1.4
GRPN,2008,2008-12-31,0,-0.3,0,0,2.9,0,0,0,0,4.7,0,4.4,-1.5,0,-1.5,0,0,0
MANH,2019,2019-12-31,-15.193,,,30.492,11.552,23.861,-1.406,7.987,-0.115,-121.487,,-121.487,85.762,-13.754,146.908,,30.704,1.439
MANH,2018,2018-12-31,-7.306,,,40.215,-26.396,8.09,-4.265,8.613,-4.585,-149.322,,-149.322,104.69,-9.838,137.349,0,20.221,-2.532
MANH,2017,2017-12-31,-6.199,,,64.91,29.907,20.374,1.574,9.06,3.318,-131.707,,-131.707,116.481,-5.77,164.066,0,16.577,0.429
MANH,2016,2016-12-31,-6.843,,,58.684,-22.801,-11.341,1.797,9.09,-2.804,-167.915,,-162.701,124.234,3.358,139.346,5.214,15.566,10.201
MANH,2015,2015-12-31,-11.492,,,50.902,2.708,-7.188,1.532,7.764,-1.628,-111.421,,-102.274,103.475,-13.543,120.153,9.147,14.57,-2.051
MANH,2014,2014-12-31,-9.4,,,38.7,-8.7,-1.6,-1.7,6.4,-1.1,-97.6,,-89.1,82,-12.7,94.2,8.6,9.1,-3.3
MANH,2013,2013-12-31,-4.7,,,21.2,27.6,5.2,3.2,5.8,-2.1,-58.4,,-51.8,67.3,-7.8,89.4,6.6,7.9,-3.1
MANH,2012,2012-12-31,-7.9,,,6.3,4.6,1.3,5.4,5.6,-0.2,-71.1,,-63.5,51.9,-7,75.3,7.5,11.1,0.9
MANH,2011,2011-12-31,-5.1,,,11.1,-28.6,-11.5,2.4,7.3,-1.8,-80.4,,-77.9,44.9,-4.6,55.8,2.5,12.7,0.5
MANH,2010,2010-12-31,-5.9,,,14.3,0.5,0.9,-0.5,9.2,0.3,-41.3,,-40.9,28.1,-8.9,50,0.5,12.4,-3
MANH,2009,2009-12-31,-2.4,,,6.2,34.5,19.6,2.1,11.4,0.2,-21.8,,-21.7,16.6,-2.3,58.3,0.1,8.7,0.1
MANH,2008,2008-12-31,-7.7,,0,11.1,41.1,16.1,-1.4,12.7,-4.9,-31.9,0,-31.8,22.8,13.9,63.8,0.1,13.6,21.6
MANH,2007,2007-12-31,-9.4,,0,16.3,26.2,-9.2,-2.8,13.6,1.1,-89,0,-88.3,30.8,75.1,38.3,0.7,5.9,84.5
MANH,2006,2006-12-31,-9.6,,0,10.4,-1,3.4,-0.6,13.2,0.3,0.1,-0.1,2.5,19.3,-47.9,44.1,2.5,8.8,-38.3
MANH,2005,2005-12-31,-8.5,,0,9.1,-18,-2.2,1.4,12.1,-0.8,-54.3,-0.1,-54.4,18.6,3.8,33.4,,3.5,12.3
MANH,2004,2004-12-31,-7.6,,0,2.8,6,1.6,0.3,10.8,0.3,-17.7,-0.1,-17.9,21.6,-20.9,44.5,,10.2,-13.3
MANH,2003,2003-12-31,-7.7,,0,0.2,-31.8,-8.4,-0.6,11.4,0,9.3,-0.2,9,20.6,-77.8,37,,13.9,-70.1
MANH,2002,2002-12-31,-6,,0.2,-2.5,-20.9,-0.7,-1.1,8.6,0.3,4.5,-5.4,-0.9,23.6,-65.7,45.4,,15,-59.7
MANH,2001,2001-12-31,-6.8,,0.6,-4.2,33,3.1,-0.5,11.3,0,5.8,-1.9,3.9,16.2,-10.3,39.4,,9.1,-3.5
MANH,2000,2000-12-31,-5.1,,0.1,5.7,31.3,0.1,-2.1,6.1000000000000005,0.1,11.3,-2.2,9.1,16.3,-14.3,36.4,0,16,-9.2
MANH,1999,1999-12-31,-5.7,,0.1,-0.7,-8.1,6.7,-1.8,5.1,0,0.7,-0.2,0.6,1.1,-20.9,12.3,,1.2,-15.2
MANH,1998,1998-12-31,-6.7,,,2.8,24.6,-8.6,-0.4,1.7000000000000002,0,48.9,-1.1,36.1,6.1,-14.5,2.9,-11.7,4.1,-7.8
MANH,1997,1997-12-31,-1.8,,,0,0,-2.2,,0.5,0,0,0,-5.1,5.3,-1.8,7,-5.1,3.4,0
MANH,1996,1996-12-31,-0.5,,,0,0.6,-0.3,,0.3,0,0,0,-2.8,2.5,-0.5,4,-2.8,1.5,0
MANH,1995,1995-12-31,-0.4,,,,2.4,0.8,,0.1,,-0.3,0.9,-0.3,1.4,-0.4,3.1,-0.9,0.8,
MSFT,2020,2020-06-30,-15441,-15137,,12500,2220,-1483,11,12796,-201,-21625,-5518,-46031,44281,-12223,60675,-3751,5070,3218
MSFT,2019,2019-06-30,-13925,-13811,2400,8400,-590,3866,-6463,11682,-115,-18401,-4000,-36887,39240,-15773,52185,-675,3860,-1848
MSFT,2018,2018-06-30,-11632,-12699,2400,5500,4283,20467,-5143,10261,50,-9719,-10201,-33590,16571,-6061,43884,-971,1728,5571
MSFT,2017,2017-06-30,-8129,-11845,1600,1600,1153,4876,-829,8778,19,-11016,31459,8408,25489,-46781,39507,-190,1193,-38652
MSFT,2016,2016-06-30,-8343,-11006,1100,3900,915,610,2479,6622,-67,-15301,18283,-8393,20539,-23950,33325,-369,3075,-15607
MSFT,2015,2015-06-30,-5944,-9882,620,4400,-3074,1513,224,5957,-73,-13809,13661,-9080,12193,-23001,29080,950,9193,-17057
MSFT,2014,2014-06-30,-5485,-8879,509,5500,4865,624,-331,5212,-139,-6709,6962,-8394,22074,-18833,32231,232,4652,-13348
MSFT,2013,2013-06-30,-4257,-7455,371,3900,-3134,-1375,-19,3755,-8,-4429,3537,-8148,21863,-23811,28833,199,4609,-19554
MSFT,2012,2012-06-30,-2305,-6385,344,3500,-2672,-174,954,2967,-104,-3116,0,-9408,16978,-24786,31626,93,10901,-22481
MSFT,2011,2011-06-30,-2355,-5180,197,5300,4105,-3003,2,2766,103,-9133,5960,-8376,23150,-14616,26994,-23,4079,-12261
MSFT,2010,2010-06-30,-1977,-4578,145,4100,-571,661,-220,2673,-39,-8958,190,-13291,18760,-11314,24073,55,2199,-9337
MSFT,2009,2009-06-30,-3119,-4468,0,6600,-4263,-178,762,2562,-67,-8774,5746,-7463,14569,-15770,19037,33,1322,-12651
MSFT,2008,2008-06-30,-3182,-4015,,5400,4228,-2435,935,2056,137,-9039,0,-12934,17681,-4587,21612,120,3375,-1405
MSFT,2007,2007-06-30,-2264,-3805,,5240,-603,-961,421,1440,56,-20793,,-24544,14065,6089,17796,54,2831,8353
MSFT,2006,2006-06-30,-1578,-3545,,4780,1863,-2397,219,903,18,-17106,,-20562,12599,8003,14404,89,3080,9581
MSFT,2005,2005-06-30,-812,-36112,,4330,-9453,174,-179,855,-7,-4948,,-41078,12254,15027,16605,-18,3501,15839
MSFT,2004,2004-06-30,-1109,-1729,,2500,8947,1963,-1479,1186,27,-635,,-2364,8168,-3342,14626,0,4788,-2233
MSFT,2003,2003-06-30,-891,-857,,2800,3140,1046,-894,1393,61,-4366,,-5223,7531,-7495,15797,0,6721,-6604
MSFT,2002,2002-06-30,-770,0,,1900,-906,-231,-1580,938,2,-4572,,-4572,5355,-10845,14509,0,10027,-10075
MSFT,2001,2001-06-30,-1103,0,,1300,-924,-303,-420,1536,-26,-5821,,-5586,7346,-8734,13422,235,5263,-7631
MSFT,2000,2000-06-30,-879,-13,,800,-129,-3200,-425,1250,29,-2179,,-2192,9421,-9392,11426,0,4380,-8513
MSFT,1999,1999-06-30,-583,-28,,874,1136,430,-650,926,52,-834,,-862,7785,-10200,12146,0,3655,-9617
MSFT,1998,1998-06-30,-656,-28,,1100,133,-400,,1024,-29,-971,,-999,4490,-7272,8433,,3319,-6616
MSFT,1997,1997-06-30,-499,-15,,1100,1105,-180,,557,6,-1282,0,-501,3454,-3089,4689,796,858,-2590
MSFT,1996,1996-06-30,-494,0,,758,639,538,,480,-5,-757,0,-405,2195,-2670,3719,352,506,-2176
MSFT,1995,1995-06-30,-495,0,,430,485,253,,269,9,-317,,-138,1453,-1376,1990,179,15,-881
MSFT,1994,1994-06-30,-278,0,0,247,464,210,,237,-10,-68,0,83,1146,-1202,1593,151,0,-924
MSFT,1993,1993-06-30,-236,0,0,187,222,-30,,151,-62,-21,0,186,953,-976,1074,207,0,-740
MSFT,1992,1992-06-30,-317,0,0,175,374,76,,112,-10,0,0,130,708,-642,896,130,0,-325
MSFT,1991,1991-06-30,-264,0,0,121,171,19,,76,-2,-103,13,-4,463,-381,558,85,0,-116
MSFT,1990,1990-06-30,-158,0,3,82,54,-47,,46,3,26,-20,44,279,-271,278,37,0,-113
MSFT,1989,1989-06-30,-89,0,2,52,102,28,,24,-1,6,5,26,171,-145,222,14,0,-56
MSFT,1988,1988-06-30,-84,0,2,32,28,-28,,16,0,2,15,28,124,-112,112,12,0,-28
MSFT,1987,1987-06-30,-58,0,1,32,-13,-20,,8,0,2,3,29,72,-101,59,24,0,-44
NTES,2019,2019-12-31,-3328.784,-8840.634,431.395,3193.802,-3808.678,-358.151,150.629,2613.782,29.08,10.638,2971.531,1082.525,21431.126,-22136.741,17216.458,6940.99,-6620.928,-18807.957
NTES,2018,2018-12-31,-6886.013,-1440.194,,2006.657,1515.292,2476.978,-69.899,2083.501,81.511,-7516.679,6209.608,1587.419,6477.417,-13569.515,13415.877,4334.684,2447.88,-6683.502
NTES,2017,2017-12-31,-2524.224,-3257.607,,2712.875,-2281.526,-1503.07,-438.043,801.804,-12.766,-2061.591,3104.97,-1302.728,10849.137,-12855.27,11889.238,911.5,2179.41,-10331.046
NTES,2016,2016-12-31,-1140.027,-2546.165,,1097.178,1508.651,2640.427,66.676,327.515,132.285,-1199.102,1494.756,-2250.507,11792.863,-11861.393,15488.266,0.004,660.785,-10721.366
NTES,2015,2015-12-31,-1030.659,-1467.965,,1124.339,4050.034,679.149,-147.285,182.45,142.374,-132.192,87.142,-1632.736,6836.9,-2536.524,8076.92,-119.721,525.706,-1505.865
NTES,2014,2014-12-31,-618.344,-1983.01,,551.303,563.155,638.139,-117.342,174.462,-11.26,2.917,1071.165,-778.442,4795.705,-4520.166,5873.023,130.486,382.059,-3901.822
NTES,2013,2013-12-31,-220,-815,,687,-132,156,142,158,-2,-104,1006,87,4445,-5453,5236,1,334,-5233
NTES,2012,2012-12-31,-179,,,649,-624,214,-32,234,-4,-390,0,-390,3587,-4454,4224,0,221,-4275
NTES,2011,2011-12-31,-450,,,371,929,362,-42,293,-9,73,0,74,3223,-3208,4073,0,238,-2758
NTES,2010,2010-12-31,-298,,,252,244,187,9,232,-14,24,0,24,2232,-2621,2855,0,195,-2323
NTES,2009,2009-12-31,-613,,,294,248,113,-43,144,20,41,0,41,1837,-1908,2094,0,44,-1295
NTES,2008,2008-12-31,-175,,,250,-1689,37,47,91,-141,-166,-10,-157,1597,-3409,2018,18,246,-3234
NTES,2007,2007-12-31,-98,,0,72,1276,-72,-54,99,-95,-1004,0,-960,1264,952,1380,44,143,1051
NTES,2006,2006-12-31,-143,,0,125,-479,155,-8,78,-28,-873,0,-829,1243,-1218,1596,45,128,-1076
NTES,2005,2005-12-31,-93,,3,68,-438,132,-20,41,-30,0,0,105,932,-1619,1105,106,20,-1526
NTES,2004,2004-12-31,-60,,0,24,752,121,10,26,0,0,1,32,441,106,614,31,16,166
NTES,2003,2003-12-31,-28,,0,21,796,35,-7,17,0,-38,828,781,323,-360,375,-8,7,-332
NTES,2002,2002-12-31,-13,,1,0,80,72,-2,22,0,2,-84,-78,16,43,116,4,8,55
NTES,2001,2001-12-31,-21,,9,0,-229,48,,17,1,0,-29,-22,-233,-67,-140,6,28,-46
NTES,2000,2000-12-31,-34,,1,0,591,-115,,8,0,792,113,905,-169,-53,-261,0,15,-19
NTES,1999,1999-12-31,-9,,0,0,118,-10,,1,0,143,0,143,-52,-9,-16,0,45,0
NTES,1998,1998-12-31,-1,,0,0,0,1,,0,0,0,0,0,0,-1,1,0,0,0
NTES,1997,1997-12-31,0,,,0,0,0,,0,,0,,1,0,0,0,1,0,
NXPI,2019,2019-12-31,-628,-319,242,368,-1744,-160,-175,2047,-2,-1359,1150,-1831,272,-2284,2373,-1303,389,-1656
NXPI,2018,2018-12-31,-661,-74,177,188,-758,-3,-211,1987,-8,-4967,723,-4597,2258,-522,4369,-279,338,139
NXPI,2017,2017-12-31,-618,,245,356,1653,62,-797,2173,20,-53,-2744,-2886,2272,2072,2447,-89,-1263,2690
NXPI,2016,2016-12-31,-448,,348,67,280,371,-925,2205,-4,-1165,-80,-1392,259,-627,2303,-147,393,-179
NXPI,2015,2015-12-31,-353,,172,40,429,357,-168,517,-22,-424,60,-449,1599,-430,1330,-85,-975,-77
NXPI,2014,2014-12-31,-365,,138,24,515,338,,405,-12,-1156,876,-554,607,-387,1468,-274,118,-22
NXPI,2013,2013-12-31,-250,,174,34,53,-180,,514,0,-228,-310,-598,415,-240,891,-60,142,10
NXPI,2012,2012-12-31,-280,,,,-126,22,,533,14,-26,-508,-574,-52,-288,722,-40,219,-8
NXPI,2011,2011-12-31,-231,,,,-165,-568,,591,-21,-47,-812,-928,436,589,195,-69,-264,820
NXPI,2010,2010-12-31,-265,,,,-133,80,,684,-63,448,-603,-155,-406,-286,371,0,13,-21
NXPI,2009,2009-12-31,-100,,391,50,-755,-300,,818,-8,0,-80,-109,-153,78,-716,-29,-1081,178
NXPI,2008,2008-12-31,-392,,483,84,755,368,,1184,46,0,396,316,-3531,1015,-622,-80,1357,1407
NXPI,2007,2007-12-31,-586,,460,21,-191,-334,,1532,-24,,-22,-22,-603,-678,533,0,-62,-92
ORCL,2020,2020-05-31,-1564,-3070,1972,3218,16725,-1187,-851,2968,-125,-18317,15388,-6132,10135,9843,13139,-133,2074,11407
ORCL,2019,2019-05-31,-1660,-2932,2059,2901,-1106,-260,-1191,2919,-158,-34488,-4500,-42056,11083,26557,14551,-136,2000,28217
ORCL,2018,2018-05-31,-1736,-3140,1910,1562,-164,8135,-847,2785,57,-9451,2643,-9982,3587,-5625,15386,-34,1726,-3889
ORCL,2017,2017-05-31,-2021,-2631,1612,1983,1632,1058,-440,2451,-86,-1663,13638,9086,9452,-21494,14126,-258,1605,-19473
ORCL,2016,2016-05-31,-1189,-2541,1616,2331,-1564,1070,-105,2509,-115,-9104,1750,-9980,8901,-5154,13685,-85,1310,-3965
ORCL,2015,2015-05-31,-1391,-2255,1022,3055,3947,1013,-548,2861,-1192,-6285,18342,9606,9938,-19047,14580,-196,1316,-17656
ORCL,2014,2014-05-31,-580,-2178,827,2841,3156,-162,-248,2908,-158,-7678,5566,-4068,10955,-7539,14921,222,1468,-6959
ORCL,2013,2013-05-31,-650,-1433,781,2644,-342,-712,-117,2931,-110,-9494,2024,-8500,10925,-5956,14224,403,1197,-5306
ORCL,2012,2012-05-31,-648,-1205,737,2731,-1208,-83,9,2916,-471,-5123,295,-6099,9981,-8381,13743,-66,920,-7733
ORCL,2011,2011-05-31,-450,-1061,770,2931,6249,-728,-253,2796,600,216,1211,516,8547,-6081,11214,150,852,-5631
ORCL,2010,2010-05-31,-230,-1004,652,2488,919,101,-511,2271,-107,-118,3638,2664,6135,-10319,8681,148,685,-10089
ORCL,2009,2009-05-31,-529,-250,627,2170,733,365,-395,1976,-501,-3212,-1004,-4422,5593,-2599,8255,44,716,-2070
ORCL,2008,2008-05-31,-243,0,347,1687,2044,-149,-135,1480,437,-735,3611,3281,5521,-9076,7402,405,685,-8833
ORCL,2007,2007-05-31,-319,0,354,1197,-441,-667,56,1127,149,-3013,1661,-1139,4274,-4971,5520,213,730,-4652
ORCL,2006,2006-05-31,-236,,74,1413,2765,24,-40,806,56,-1435,3001,1527,3381,-3359,4541,-39,370,-3123
ORCL,2005,2005-05-31,-188,,119,1268,-244,-81,-66,425,73,-747,2675,1884,2886,-5753,3552,-44,388,-5565
ORCL,2004,2004-05-31,-189,,23,1010,-599,41,58,234,74,-1145,-144,-1320,2681,-2548,3195,-31,181,-2359
ORCL,2003,2003-05-31,-291,,20,1149,1642,95,90,286,178,-2297,9,-2481,2307,895,3050,-193,272,1186
ORCL,2002,2002-05-31,-278,,20,1000,-1354,269,-160,363,6,-2460,-5,-2465,2224,-2030,3135,0,439,-1752
ORCL,2001,2001-05-31,-313,,24,2400,-2980,-897,-159,346,-98,-3806,0,-3806,2561,-1200,2124,0,273,-887
ORCL,2000,2000-05-31,-263,,19,976,5643,-19,3056,391,10,-4365,-5,-4183,6297,6893,2923,187,-6802,7156
ORCL,1999,1999-05-31,-379,,21,642,512,49,20,376,-8,-781,0,-485,1290,-802,1807,296,73,-423
ORCL,1998,1998-05-31,-328,,17,430,384,175,23,328,-26,-286,3,-283,814,-918,1610,0,270,-590
ORCL,1997,1997-05-31,-419,,1,521,174,-165,6,238,-22,-354,297,-57,821,-777,1031,,129,-359
ORCL,1996,1996-05-31,-356,,9,439,236,-24,-25,219,-14,-3,-85,-88,603,-551,889,,115,-195
ORCL,1995,1995-05-31,-310,,6,224,75,-61,-13,148,18,-15,-1,-16,442,-496,569,,54,-186
ORCL,1994,1994-05-31,-289,,7,69,120,-7,29,105,-2,-42,-9,-51,284,-270,443,,34,19
ORCL,1993,1993-05-31,-72,,9,32,131,46,0,79,-4,-12,-12,-24,98,-158,317,,94,-86
ORCL,1992,1992-05-31,-88,,20,7,52,79,4,66,2,22,-99,-76,62,-116,242,0,33,-28
ORCL,1991,1991-05-31,-109,,21,25,57,16,-15,71,0,20,54,73,-12,-106,89,0,30,2
ORCL,1990,1990-05-31,-117,,8,34,0,-143,8,44,1,18,55,74,81,-119,44,0,55,-2
ORCL,1989,1989-05-31,-79,,4,29,4,-52,-11,23,-1,11,42,53,68,-85,37,0,9,-6
ORCL,1988,1988-05-31,-35,,2,1,4,-28,8,13,0,5,-2,6,43,-43,41,4,5,-8
ORCL,1987,1987-05-31,-21,,1,0,25,-31,11,5,0,35,4,40,16,-22,6,1,6,-2
SINA,2019,2019-12-31,-29.924,,15.319,85.09,493.197,156.194,46.802,55.766000000000005,-7.807,-61.408,999.67,933.244,108.727,-1176.258,744.018,-5.018,376.529,-1146.334
SINA,2018,2018-12-31,-262.501,,16.836,77.937,-563.871,-308.641,33.56,41.232,-18.485,-246.958,-159.764,-408.514,426.326,-447.909,311.037,-1.792,118.56,-185.408
SINA,2017,2017-12-31,-44.907,,1.987,17.313,557.772,109.342,-3.214,33.202,62.459,-44.397,912.881,886.97,349.563,-987.947,596.29,18.486,107.397,-943.04
SINA,2016,2016-12-31,-37.688,,8.33,8.21,744.84,215.415,-5.47,28.468,-41.197,9.92,-610.184,-603.41,277.308,945.798,443.649,-3.146,-72.072,983.486
SINA,2015,2015-12-31,-45.466,,6.949,14.522,-319.591,192.811,-3.528,36.782000000000004,-18.185,403.96,21,396.352,35.723,-1025.896,328.138,-28.608,66.35,-980.43
SINA,2014,2014-12-31,-102.853,,8.244,12.067,307.406,-4.533,-1.228,45.269999999999996,-6.683,-238.565,0,404.624,161.771,-191.56,101.025,643.189,-100.255,-88.707
SINA,2013,2013-12-31,-97.7,,0,5.4,716.5,-21,1.8,35,5,-88.6,783.2,1237.1,43.8,-599.4,73.7,542.5,14,-501.7
SINA,2012,2012-12-31,-53.2,,,7.7,-314.2,-22,-3.5,29.6,0.9,4.4,,4.3,31.9,-351.9,32.6,-0.1,-3.4,-298.7
SINA,2011,2011-12-31,-54.9,,,9.1,-129.6,-16.9,-0.9,21.7,8.5,6.2,,13.5,-302.4,-218.2,66.5,7.3,365.1,-163.3
SINA,2010,2010-12-31,-20.9,,,7.1,-102.8,-10.8,-0.7,16.9,4.5,12.5,,12,-19.3,-235.9,116.6,-0.5,130.5,-215
SINA,2009,2009-12-31,-5.5,,,10.6,363.1,-0.7,1.2,19.700000000000003,-1.9,155.4,,155.3,412.3,111.7,98.1,-0.1,-334.4,117.2
SINA,2008,2008-12-31,-18.8,,,5.3,111.7,1.7,-0.1,17.6,9.2,10.5,,12.4,81.2,-24,114,1.9,13.6,-5.2
SINA,2007,2007-12-31,-12.2,,,3.6,108.5,2.7,0.5,14.6,6.2,19,,19,54.1,-5.9,89.1,0,17.2,6.3
SINA,2006,2006-12-31,-14.1,,,1.3,74.8,-2.2,-0.4,11.700000000000001,2.5,10,,10,39.9,-0.9,63.1,0,14,13.2
SINA,2005,2005-12-31,-15.4,,,2.9,-65.4,-2.4,-0.1,12.8,3.2,7,,7,43.1,-133.8,58.3,,5,-118.4
SINA,2004,2004-12-31,-13,,,1.1,-4.4,-5.9,0.2,9.3,0,15.8,,15.8,66,-95,74.9,,5.3,-82
SINA,2003,2003-12-31,-6.1,,,0,104.9,0.9,-0.9,6.8,0,6,97.3,104.3,31.4,-46.7,47.2,1.1,8.9,-40.6
SINA,2002,2002-12-31,-1.7,,0,0,22.2,1.6,,2.6,0,0.1,,0.1,0.9,15.8,6.3,,1.2,17.5
SINA,2001,2002-06-30,-2,,0,0,-21.4,-3.7,,10.3,0,-0.1,,0.4,-16.1,-15.4,-6.4,0.4,3.2,-13.4
SINA,2000,2001-06-30,-7.7,,0,0,-46.6,3.4,,10.4,0,1.5,,2.1,-36.4,-34.5,-14.2,0.6,8.4,-26.8
SINA,1999,2000-06-30,-7,,0,0,78.6,3.2,,8.3,0,133,,133.5,-51,-34.9,-20.1,0.6,19.4,-27.8
SINA,1998,1999-06-30,-1.3,,0,0,15.5,0.2,,2,0,24.2,0,24.2,-9.3,-5,-3.7,,3.3,-3.7
SINA,1997,1998-06-30,-0.6,,0,0,4.9,-0.3,,0.1,0,5.9,-0.2,5.7,-0.3,-0.6,-0.3,,0.1,0
SINA,1996,1997-06-30,0,,0,0,0,-0.1,,0.1,0,0,0.1,0.1,-1.9,0,-0.1,,1.9,0
WORK,2020,2020-01-31,-52.126,,,2.296,336.229,93.19,,27.127,,21.578,,18.49,-568.357,330.128,-12.389,-3.088,435.651,382.254
WORK,2019,2019-01-31,-59.402,,,0.876,63.197,58.672,,16.816,,437.677,,437.677,-138.902,-333.421,-41.059,0,22.355,-274.019
WORK,2018,2018-01-31,-22.094,,,0.947,20.982,79.115,,14.32,,297.035,,297.035,-140.063,-240.436,-35.617,0,11.011,-218.342
WORK,2017,2017-01-31,-24.816,,,0.048,82.519,5.839,,6.787,,208.336,,214.096,-146.909,-41.771,-89.806,5.76,44.477,-16.955
SOHU,2019,2019-12-31,-96.756,,9.396,31.116,-755.839,-13.761,8.455,132.435,-10.046,-42.016,-313.938,-513.163,-43.391,-443.22,210.59,-157.209,126.852,-346.464
