symbol,year,period,accountsPayable,accountsReceivables,accruedLiability,accumulatedDepreciation,cashEquivalents,cashShortTermInvestments,commonStock,currentAssets,currentLiabilities,currentPortionLongTermDebt,deferredIncomeTax,goodwill,intangiblesAssets,inventory,liabilitiesShareholdersEquity,longTermDebt,longTermInvestments,otherCurrentAssets,otherCurrentliabilities,otherEquity,otherLiabilities,otherLongTermAssets,otherReceivables,period,propertyPlantEquipment,retainedEarnings,sharesOutstanding,shortTermDebt,shortTermInvestments,tangibleBookValueperShare,totalAssets,totalDebt,totalEquity,totalLiabilities,totalLongTermDebt,totalReceivables,treasuryStock
AVB,2018,2018-12-31,96.983,,344.348,-4601.447,91.659,91.659,1.385,,,,,,,,18380.2,7040.263,217.432,,262.606,-26.144,0.15,173.648,,2018-12-31,17730.93,350.777,138.50842,0,,76.76505,18380.2,7040.263,10632.606,7747.594,7040.263,,
AVB,2017,2017-12-31,85.377,,351.305,-4218.379,67.088,67.088,1.381,,,,,,,,18414.821,7329.47,163.475,,254.567,-37.419,0,180.637,,2017-12-31,17717.557,188.609,138.09415,0,,75.22437,18414.821,7329.47,10388.046,8026.775,7329.47,,
AVB,2016,2016-12-31,100.998,,312.983,-3743.632,214.994,214.994,1.373,,,,,,,,17867.271,7030.88,175.116,,242.42,-30.51,0.808,155.162,,2016-12-31,17032.994,94.899,137.3309,0,,74.06502,17867.271,7030.88,10171.416,7695.855,7030.88,,
AVB,2015,2015-12-31,98.802,,300.09,-3303.751,400.507,400.507,1.37,,,,,,,,16931.305,6456.948,216.919,,224.389,-31.387,0.553,142.398,,2015-12-31,15942.309,-197.989,137.00203,0,,71.82759,16931.305,6456.948,9840.526,7090.779,6456.948,,
AVB,2014,2014-12-31,101.916,,285.752,-2847.058,509.46,509.46,1.32,,,,,,,359.447,16140.578,6489.707,298.315,,202.033,-42.515,2,162.654,,2014-12-31,14576.293,-267.085,132.05038,0,,68.50722,16140.578,6489.707,9046.405,7094.173,6489.707,,
AVB,2013,2013-12-31,94,,286,-2504,282,282,1,,,,,,,315,15328,6145,368,,184,-49,1,171,,2013-12-31,13969,-345,129,0,,66.6357,15328,6145,8596,6732,6145,,
AVB,2012,2012-12-31,54,,257,-2034,2734,2734,1,,,,,,,,11160,3851,129,,150,-87,1,113,,2012-12-31,8015,-142,114,0,,59.9737,11160,3851,6837,4323,3851,,
AVB,2011,2011-12-31,37,,282,-1863,617,617,1,,,,,,,,8482,3632,145,,122,-1,0,132,,2011-12-31,7425,-172,95,0,,46.2632,8482,3632,4395,4088,3632,,
AVB,2010,2010-12-31,34,,279,-1706,306,306,1,,,,,,,,7821,4068,122,,111,-1,0,284,,2010-12-31,6956,-283,86,0,,38.5,7821,4068,3311,4511,4068,,
AVB,2009,2009-12-31,50,,264,-1478,106,106,1,,,,,,,,7458,3975,75,,106,-1,6,333,,2009-12-31,6833,-150,82,0,,37.1951,7458,3975,3050,4407,3975,,
AVB,2008,2008-12-31,64,,260,-1353,66,66,1,,,,,,,,7173,3674,55,,249,-3,0,282,,2008-12-31,6650,-22,77,0,,37.8701,7173,3674,2916,4257,3674,,
AVB,2007,2007-12-31,92,,277,-1260,21,21,1,,,,,,,,6736,3208,58,,110,-3,0,278,,2007-12-31,6297,2,77,0,,39.3117,6736,3208,3027,3710,3208,,
AVB,2006,2006-12-31,59,,227,-1105,9,9,1,,,,,,,,5845,2826,43,,99,-4,43,203,,2006-12-31,5510,93,75,0,,34.3067,5845,2826,2573,3272,2826,,
AVB,2005,2005-12-31,28,,117,-938,6,6,1,,,,,,,,5165,2367,42,,90,-17,2,98,,2005-12-31,4946,116,74,0,,34.3514,5165,2367,2542,2623,2367,,
AVB,2004,2004-12-31,23,,108,-819,2,2,1,,,,,,,,5068,2442,41,,88,-16,0,72,,2004-12-31,4878,11,73,0,,32.6712,5068,2442,2385,2683,2442,,
AVB,2003,2003-12-31,27,,124,-695,7,7,1,,,,,,,,4910,2338,20,,84,-14,1,61,,2003-12-31,4736,2,71,0,,32.5493,4910,2338,2311,2598,2338,,
AVB,2002,2002-12-31,30,,95,-584,13,13,1,,,,,,,,4951,2471,15,,83,-20,,62,,2002-12-31,4785,-52,68,0,,32.2647,4951,2471,2195,2756,2471,,
AVB,2001,2001-12-31,44,,90,-447,73,73,1,,,,,,,,4664,2083,15,,78,-16,,96,,2001-12-31,4391,-3,69,0,,33.5362,4664,2083,2315,2350,2083,,
AVB,2000,2000-12-31,20,,80,-316,57,57,1,,,,,,,,4397,1730,12,,76,-4,,48,,2000-12-31,4200,-48,67,0,,36.4478,4397,1730,2442,1955,1730,,
AVB,1999,1999-12-31,19,,68,-207,8,8,1,,,,,,,,4155,1594,11,,68,-4,,36,,1999-12-31,4041,-70,66,0,,35.9091,4155,1594,2370,1784,1594,,
AVB,1998,1998-12-31,49,,62,-143,9,9,1,,,,,,,,4030,1484,17,,63,-4,,32,,1998-12-31,3891,-80,64,0,,36.5469,4030,1484,2339,1691,1484,,
AVB,1997,1997-12-31,4,,6,-79,3,3,0,,,,,,,,1318,487,0,,19,,,14,,1997-12-31,1294,-31,26,0,,30.5,1318,487,793,525,487,,
AVB,1996,1996-12-31,5,,,-53,1,1,0,,,,,,,,712,274,,,9,,5,1,,1996-12-31,698,-24,19,0,,21.6842,712,274,412,300,274,,
AVB,1995,1995-12-31,4,,,-35,2,2,0,,,,,,,,477,228,,,5,,2,0,,1995-12-31,464,-14,12,0,,19.8333,477,228,238,240,228,,
AVB,1994,1994-12-31,6,,,-23,5,5,0,,,,,,,,390,182,,,4,,2,1,,1994-12-31,376,-6,12,0,,16.4167,390,182,197,193,182,,
AVB,1993,1993-12-31,4,,,-35,3,3,0,,,,,,,,165,169,,,0,,4,2,,1993-12-31,154,-11,10,0,,-1.1,165,169,-11,177,169,,
AVB,1992,1992-12-31,2,,,-30,4,4,0,,,,,,,,164,170,,,0,,2,1,,1992-12-31,158,-10,10,0,,-1,164,170,-10,174,170,,
AVY,2019,2019-12-28,1066.1,1212.2,394.2,-1960.9,253.7,253.7,124.1,2340.6,2253.8,319.6,110.3,930.8,279.3,663,5488.8,1475.3,8.8,211.7,353.3,-348.1,421.4,580.5,0,2019-12-28,1348.8,2979.1,83.36684,120.6,,-0.07317,5488.8,1939.5,1204,4284.8,1499.3,1212.2,-2425.1
AVY,2018,2018-12-29,1030.5,1189.7,702.1,-1916.3,232,232,124.1,2298,1994,18.1,122.1,941.8,279.5,651.4,5177.5,1771.6,6.7,197.9,66.8,-682,334.7,514.1,27,2018-12-29,1137.4,2864.9,84.72366,176.5,,-3.14198,5177.5,1966.2,955.1,4222.4,1771.6,1216.7,-2223.9
AVY,2017,2017-12-30,1007.2,1180.3,643.8,-1903,224.4,224.4,124.1,2237.9,1971.8,5.5,173.3,985.1,293.4,609.6,5136.9,1316.3,9.1,194.7,55.4,-680.5,629.3,513.5,28.90000000000009,2017-12-30,1097.9,2596.7,88.01154,259.9,,-2.63943,5136.9,1581.7,1046.2,4090.7,1316.3,1209.2,-1856.7
AVY,2016,2016-12-31,841.9,1001,537.6,-1746.2,195.1,195.1,124.1,1904.8,2004.3,461.7,92.3,793.6,184.3,519.1,4396.4,688.2,9.5,159.3,45.7,-751.9,660.9,589,30.299999999999955,2016-12-31,915.2,2473.3,88.30886,117.4,,-0.59337,4396.4,1292.5,925.5,3470.9,713.4,1031.3,-1772
AVY,2015,2016-01-02,814.6,964.7,498.9,-1752,158.8,158.8,124.1,1775.4,1459.1,95.3,107.9,686.2,173.2,478.7,4133.7,937.6,,142.3,50.3,-683,637.4,651,30.899999999999977,2016-01-02,847.9,2277.6,89.9677,0,,1.18154,4133.7,1058.9,965.7,3168,963.6,995.6,-1587
AVY,2014,2015-01-03,797.8,958.1,519.1,-1779.2,227,227,124.1,1921.3,1597.8,204.3,127.8,721.6,220,491.8,4360.2,945.3,,136.9,76.6,-547.3,622.8,622,107.49999999999989,2015-01-03,875.3,2137.1,90.5,0,,1.3801,4360.2,1149.6,1066.5,3293.7,945.3,1065.6,-1471.3
AVY,2013,2013-12-28,889.5,1016.5,533.7,-1780.3,351.6,351.6,124.1,2091.8,1554.1,76.9,137.3,751.1,259.3,494.1,4610.6,947.6,,126.2,54,-281.1,476.4,585.9,103.40000000000009,2013-12-28,922.5,2009.1,96.2,0,,5.0083,4610.6,1027.5,1492.2,3118.4,950.6,1119.9,-1172.2
AVY,2012,2012-12-29,804.3,972.8,202.8,-1855.6,235.4,235.4,124.1,2411.7,2074.5,520.2,140.5,764.4,277.1,473.3,5105.3,702.2,,601.1,547.2,-278,607.2,636.6,129.10000000000014,2012-12-29,1015.5,1910.8,99.9,0,,5.3994,5105.3,1222.4,1580.9,3524.4,702.2,1101.9,-977.8
AVY,2011,2011-12-31,736.5,877.1,211.5,-1788.6,178,178,124.1,2218.8,1647.1,227.1,125.8,759.3,292.6,475.1,4972.7,954.2,,571.2,472,-263.2,587.1,622.6,117.39999999999998,2011-12-31,1079.4,1810.5,106.3,0,,5.7065,4972.7,1181.3,1658.5,3314.2,954.2,994.5,-791.5
AVY,2010,2011-01-01,748.2,996.1,385.7,-1923.3,127.5,127.5,124.1,1951.9,1831.8,381,124.6,940.8,371.9,519.9,5099.4,956.2,,163.7,316.9,-142.9,541.1,571.9,144.69999999999993,2011-01-01,1262.9,1727.9,105.4,0,,3.1594,5099.4,1337.2,1645.7,3453.7,956.2,1140.8,-758.2
AVY,2009,2010-01-02,689.8,918.6,338.1,-1853.2,138.1,138.1,124.1,1733.2,1867.7,535.6,127.8,950.8,262.2,477.3,5002.8,1088.7,,95.7,304.2,-145.2,556,701.9,103.5,2010-01-02,1354.7,1499.7,105.3,0,,1.4207,5002.8,1624.3,1362.6,3640.2,1088.7,1022.1,-595.8
AVY,2008,2008-12-27,672.9,988.9,328.3,-1680.1,105.5,105.5,124.1,1930.4,2058,665,116.4,1716.7,303.6,583.6,6035.7,1544.8,,136.8,391.8,-282.5,566.5,592,115.60000000000002,2008-12-27,1493,2381.3,98.4,0,,-2.747,6035.7,2209.8,1750,4285.7,1544.8,1104.5,-867.7
AVY,2007,2007-12-29,679.2,1113.8,355,-1604.5,71.5,71.5,124.1,2058.3,2477.6,1110.8,241.3,1683.3,314.2,631,6244.8,1145,,113.9,332.6,84.8,391.5,597.6,128.10000000000014,2007-12-29,1591.4,2290.2,106.5,0,,-0.0761,6244.8,2255.8,1989.4,4255.4,1145,1241.9,-858.2
AVY,2006,2006-12-30,630.1,910.2,322.2,-1466.2,58.5,58.5,124.1,1655.4,1698.8,466.4,78.5,715.9,95.5,471.8,4293.6,501.6,,119.7,280.1,-50.1,334.2,517.4,95.19999999999993,2006-12-30,1309.4,2139.9,107.2,0,,8.1073,4293.6,968,1680.5,2613.1,501.6,1005.4,-806.7
AVY,2005,2005-12-31,577.9,863.2,307.6,-1382.4,98.5,98.5,124.1,1558.3,1525.6,364.7,86.6,673.1,98.7,439.7,4203.9,723,,122.4,275.4,-89.1,356.8,578.1,34.5,2005-12-31,1295.7,1945.3,99.7,0,,7.4233,4203.9,1087.7,1511.9,2692,723,897.7,-638.2
AVY,2004,2005-01-01,619.2,887.4,324.3,-1338.7,84.8,84.8,124.1,1542.4,1387.3,204.5,91,757,145.8,433.2,4399.3,1007.2,,105.1,239.3,-2.7,365.1,573.1,31.899999999999977,2005-01-01,1381,1887.6,100.1,0,,6.4525,4399.3,1211.7,1548.7,2850.6,1007.2,919.3,-597.6
AVY,2003,2003-12-27,548.5,833.2,291.3,-1210.5,29.5,29.5,124.1,1440.9,1496,292.6,67.4,716.6,151.3,406.1,4105.3,887.7,,142.6,363.6,-77.6,335.5,506.7,29.5,2003-12-27,1289.8,1772.5,99.6,0,,4.5261,4105.3,1180.3,1318.7,2786.6,887.7,862.7,-597
AVY,2002,2002-12-28,441,733.4,178.7,-1091.2,22.8,22.8,124.1,1215.5,1296.1,307,74,628.7,147.9,343.6,3652.4,837.2,,90,369.4,-204.9,388.7,461.1,25.700000000000045,2002-12-28,1199.2,1664.8,99.3,0,,2.8177,3652.4,1144.2,1056.4,2596,837.2,759.1,-596.9
AVY,2001,2001-12-29,316.4,569.1,116.5,-982.9,19.1,19.1,124.1,982.5,951.3,223,91.1,,413.2,267.4,2819.2,626.7,,65.8,295.4,-136.4,220.7,348.9,61.10000000000002,2001-12-29,1074.6,1556.1,109.9,0,,4.697,2819.2,849.7,929.4,1889.8,626.7,630.2,-633.4
AVY,2000,2000-12-30,326.4,580.5,117.1,-932.8,11.4,11.4,124.1,982.4,800.7,54.3,94,,394.3,271.5,2699.1,772.9,,,302.9,-105.4,203.4,243.4,93.79999999999995,2000-12-30,1079,1448.3,110.2,0,,3.9365,2699.1,827.2,828.1,1871,772.9,674.3,-615.7
AVY,1999,2000-01-01,316.8,542.4,133.7,-891.2,6.9,6.9,124.1,956,850.4,68.2,99.4,,397,279.8,2592.5,617.5,,,331.7,-52.9,215.3,196,103.20000000000005,2000-01-01,1043.5,1288.5,112.7,0,,3.6637,2592.5,685.7,809.9,1782.6,617.5,645.6,-481.3
AVY,1998,1999-01-02,269.8,454.8,110.9,-897,18.5,18.5,124.1,802,664.3,71.3,63.6,,145.1,230.6,2142.6,465.9,,,212.3,-8.1,115.5,159.9,79.09999999999997,1999-01-02,1035.6,1185.1,115.1,0,,5.9791,2142.6,537.2,833.3,1309.3,465.9,533.9,-359.4
AVY,1997,1997-12-27,245.3,457.7,115.8,-805.2,3.3,3.3,124.1,793.5,629.9,43.6,50.2,,133.7,230.1,2046.5,404.1,,,225.2,-22.5,125.1,134,82.80000000000001,1997-12-27,985.3,1063.6,119.1,0,,5.9068,2046.5,447.7,837.2,1209.3,404.1,540.5,-166.8
AVY,1996,1996-12-28,230.7,448.5,134.3,-805.2,3.8,3.8,124.1,804.5,693.9,96.2,43.5,,135.9,244.4,2036.7,370.7,,,232.7,28.1,96.6,133.6,90,1996-12-28,962.7,945.6,121.6,0,,5.7245,2036.7,466.9,832,1204.7,370.7,538.5,-67.5
AVY,1995,1995-12-31,169.9,444.1,132.2,-744.7,27,27,62.1,800.1,672.5,115.4,41.5,,124.3,223.2,1963.6,334,,,255,31.2,99.8,131.8,83.89999999999998,1995-12-31,907.4,837.8,106.1,0,,6.5174,1963.6,449.4,815.8,1147.8,334,528,-279.9
AVY,1994,1994-12-31,181.5,391.8,106.2,-700.7,3.1,3.1,62.1,676.9,554.1,73.4,40,,127.6,206.4,1763.1,347.3,,0,193,16.7,92.7,127,59.099999999999966,1994-12-31,831.6,753.2,107.1,0,,5.6153,1763.1,420.7,729,1034.1,347.3,450.9,-253.4
AVY,1993,1994-01-01,140.8,356.7,91,-654.2,5.8,5.8,62.1,614.6,473,86.5,44.8,,129.2,184.1,1639,311,,0,154.7,-10.1,91.1,136.7,54.5,1994-01-01,758.5,698.9,112.4,0,,5.2482,1639,397.5,719.1,919.9,311,411.2,-164.1
AVY,1992,1992-12-31,157,364.3,92.9,-619.3,3.9,3.9,62.1,661.3,438.7,92.7,67.6,,137.9,225.1,1684,334.8,,0,96.1,29.6,40.3,104.9,51.099999999999966,1992-12-31,779.9,666.6,117.7,0,,5.6474,1684,427.5,802.6,881.4,334.8,415.4,-87.6
AVY,1991,1991-12-31,163.8,364.8,90.4,-606.5,5.3,5.3,62.1,700.5,474.5,94.5,80.9,,146.7,253.1,1740.4,329.5,,0,125.8,28.8,30.5,79,59,1991-12-31,814.2,636.1,122.5,0,,5.5371,1740.4,424,825,915.4,329.5,423.8,-18.8
AVY,1990,1990-12-31,163.7,390.4,81.3,-574,6.5,6.5,62,846.8,548,134.4,120,,151.7,325,1890.3,376,,0,168.6,62.1,,70.1,101.10000000000002,1990-12-31,821.7,620.2,124,0,,5.6016,1890.3,510.4,846.3,1044,376,491.5,0
AVY,1989,1989-11-30,127.5,271.2,57,-279.3,3.1,3.1,44.2,505.7,324.1,62.9,0,,136.1,193.8,1142.1,213.2,,0,76.7,1.4,66.2,21.3,27.400000000000034,1989-11-30,479,426.3,124.2,0,,3.2407,1142.1,276.1,538.6,603.5,213.2,298.6,0
AVY,1988,1988-11-30,116.7,259.3,16.4,-249.3,5.9,5.9,44.1,502.5,329.6,58.2,0,,137.1,202.2,1119.1,214.7,,0,138.3,11.9,65.4,16.9,22.099999999999966,1988-11-30,462.6,363.6,88.2,0,,4.2211,1119.1,272.9,509.4,609.7,214.7,281.4,0
AVY,1987,1987-11-30,111.1,237.3,54.8,-223,8,8,43.9,489.4,323.6,49.5,0,,119.4,195.1,1050.8,203.9,,16.5,108.2,12,57.4,40.7,20.5,1987-11-30,401.3,308.6,87.9,0,,3.942,1050.8,253.4,465.9,584.9,203.9,257.8,0
AVY,1986,1986-11-30,96.4,191,43,-189.4,2.4,2.4,19.9,398.6,243.3,48.8,0,,107.4,178.3,868.1,220.8,,0,55.1,-9,54,16.9,17.19999999999999,1986-11-30,345.2,291.5,79.7,0,,3.0439,868.1,269.6,350,518.1,220.8,208.2,0
AVY,1985,1985-11-30,71.5,147.3,31.2,-156.7,2.2,2.2,19.8,308.5,176.2,29.1,0,,21.1,137.1,614.7,86.8,,0,44.4,-24.7,37.2,13.8,12.799999999999983,1985-11-30,271.4,256.8,79.4,0,,3.6952,614.7,115.9,314.5,300.3,86.8,160.1,0
AVY,1984,1984-11-30,73.9,128.7,30.3,-134.5,3.2,3.2,19.7,274.6,156.1,13.4,0,,0,126.1,530.8,75.4,,0,38.4,-32.4,28.9,30.7,10.300000000000011,1984-11-30,225.5,220.9,79,0,,3.4241,530.8,88.8,270.5,260.3,75.4,139,0
AVY,1983,1983-11-30,62.1,119.8,25.1,-122.7,19.8,19.8,19.6,261.1,135.1,15.2,0,,0,110,470,67.3,,0,32.7,-23.3,26.6,25.9,6.700000000000003,1983-11-30,183.1,184,78.5,0,,3.0713,470,82.5,241.1,229,67.3,126.5,0
BKR,2019,2019-12-31,4268,6416,201,-4384,3249,3249,0,15222,10014,48,51,20690,5381,4608,53369,6301,,949,5224,10817,2504,3307,0,2019-12-31,7069,0,1027,273,,8.09348,53369,6622,34383,18986,6301,6416,
BKR,2018,2018-12-31,4025,5969,,-3625,3723,3723,0,14971,9020,0,143,20717,5719,4620,52439,6182,,659,4053,16219,1978,3110,0,2018-12-31,6228,25,1035,942,,8.18068,52439,7227,34903,17536,6285,5969,
BKR,2017,2017-12-31,3377,6014,,-2817,7023,7023,0,18499,8897,639,524,19927,6358,4590,57050,6225,,872,3483,23622,2144,2562,0,2017-12-31,6959,-73,1129,1398,,11.29141,57050,8349,39033,18017,6312,6014,
BKR,2016,2016-12-31,1027,2251,1067,-6567,4572,4572,425,9167,2304,132,328,4084,318,1809,19034,2886,,535,78,-1033,779,,0,2016-12-31,4271,6583,424,0,,19.46698,19034,3018,12656,6378,2886,2251,-27
BKR,2015,2015-12-31,1409,3217,1160,-7378,2324,2324,437,9268,2775,151,252,6070,583,2917,24080,3890,,810,55,-1005,781,,0,2015-12-31,6693,9614,437,0,,22.07094,24080,4041,16298,7782,3890,3217,-9
BKR,2014,2014-12-31,2807,5418,1345,-8215,1740,1740,434,12045,4637,220,740,6081,812,4074,28827,3913,,813,265,-749,807,,0,2014-12-31,9063,11878,434,0,,27.0323,28827,4133,18625,10202,3913,5418,
BKR,2013,2013-12-31,2574,5138,1292,-7219,1399,1399,438,11295,4578,499,821,5966,883,3884,27934,3882,,874,213,-504,741,,0,2013-12-31,9076,10438,438,0,,24.8037,27934,4381,17713,10221,3882,5138,
BKR,2012,2012-12-31,1737,4815,1082,-6315,1015,1015,441,10417,4124,1079,745,5958,993,3781,26689,3837,,806,226,-476,715,,0,2012-12-31,8707,9609,441,0,,22.9433,26689,4916,17069,9620,3837,4815,
BKR,2011,2011-12-31,1810,4878,1179,-5251,1050,1050,437,9797,3502,224,810,5956,1143,3222,24847,3845,,647,289,-555,726,,0,2011-12-31,7415,8561,437,0,0,19.7872,24847,4069,15746,9101,3845,4878,
BKR,2010,2010-12-31,1496,3942,1091,-4367,1456,1706,432,8707,3139,331,1360,5869,1331,2594,22986,3554,,465,221,-420,647,238,0,2010-12-31,6310,7083,432,0,250,15.9722,22986,3885,14100,8886,3554,3942,
BKR,2009,2009-12-31,821,2331,682,-3668,1595,1595,312,6225,1613,15,309,1418,195,1836,11439,1785,,463,95,-414,448,,0,2009-12-31,3161,6512,312,0,0,18.1763,11439,1800,7284,4155,1785,2331,
BKR,2008,2008-12-31,888,2759,793,-3203,1955,1955,309,7145,2511,558,384,1389,198,2021,11861,1775,,410,272,-523,384,,0,2008-12-31,2833,6276,309,0,,16.8932,11861,2333,6807,5054,1775,2759,
BKR,2007,2007-12-31,704,2383,707,-2976,1054,1054,315,5456,1618,15,416,1354,177,1714,9857,1069,35,304,191,-44,448,,0,2007-12-31,2345,4818,315,0,0,15.1587,9857,1085,6306,3551,1069,2383,
BKR,2006,2006-12-31,649,2055,822,-2713,750,1104,320,4968,1622,1,300,1347,190,1529,8706,1074,20,280,150,-187,467,,0,2006-12-31,1801,3510,320,0,354,11.5813,8706,1075,5243,3463,1074,2055,
BKR,2005,2005-12-31,558,1673,647,-2476,697,774,342,3840,1361,10,228,1316,163,1126,7807,1078,679,266,145,-200,443,216,0,2005-12-31,1356,1263,342,0,77,9.4123,7807,1088,4698,3110,1078,1673,
BKR,2004,2004-12-31,454,1356,600,-2383,319,319,337,2967,1236,76,232,1267,155,1035,6821,1086,678,256,105,-115,372,184,0,2004-12-31,1334,546,337,0,,7.3383,6821,1162,3895,2926,1086,1356,
BKR,2003,2003-12-31,388,1149,536,-2239,98,98,332,2524,1302,351,127,1239,163,1024,6302,1133,691,253,27,-151,390,133,0,2003-12-31,1402,171,332,0,,5.8675,6302,1484,3350,2952,1133,1149,
BKR,2002,2002-12-31,389,1111,521,-1909,144,144,336,2556,1080,124,167,1227,137,1032,6401,1424,872,269,46,-247,333,128,0,2002-12-31,1355,196,336,0,,6.0536,6401,1548,3397,3004,1424,1111,
BKR,2001,2001-12-31,573,1365,627,-1628,45,45,336,2697,1212,12,210,1212,202,1050,6676,1682,929,237,,-310,243,,0,2001-12-31,1376,182,336,0,,5.6935,6676,1695,3328,3348,1682,1365,
BKR,2000,2000-12-31,469,1310,505,-1518,35,35,334,2487,988,13,159,1221,277,899,6453,2050,869,243,,-251,210,,0,2000-12-31,1379,-101,334,0,,4.6377,6453,2063,3047,3406,2050,1310,
BKR,1999,1999-12-31,381,1011,511,-1779,17,17,330,2330,1000,108,35,1381,314,800,7040,2706,,502,,-188,227,,0,1999-12-31,2010,-52,330,0,,4.1697,7040,2814,3071,3969,2706,1011,
BKR,1998,1998-12-31,561,1422,705,-1852,17,17,327,2725,1310,44,157,1898,,1066,7811,2726,,220,,-160,419,,0,1998-12-31,2292,100,327,0,,3.9786,7811,2771,3199,4611,2726,1422,
BKR,1997,1997-12-31,458,1074,364,,8,8,169,2327,870,2,262,1052,,1106,4905,978,,139,46,-161,163,,0,1997-12-31,1050,344,169,0,,9.3491,4905,980,2632,2273,978,1074,
BKR,1996,1997-09-30,500,1047,378,-1029,9,9,169,2221,936,10,276,2111,,1031,5812,772,,134,49,-145,168,,0,1997-09-30,983,284,169,0,,2.9231,5812,781,2605,3207,772,1047,
BKR,1995,1996-09-30,330,794,270,-917,8,8,145,1716,635,2,150,1515,,802,4055,674,69,113,33,-119,149,58,0,1996-09-30,599,251,145,0,,1.2069,4055,675,1689,2365,674,794,
BKR,1994,1995-09-30,305,710,244,-952,7,7,142,1565,580,3,118,1545,,728,3939,798,92,121,28,-108,156,59,0,1995-09-30,575,140,142,0,,-0.2183,3939,801,1514,2425,798,710,
BKR,1993,1994-09-30,254,612,225,-887,69,69,141,1400,545,15,54,796,,643,3796,638,,46,50,-103,125,,0,1994-09-30,560,125,141,0,,5.9433,3796,653,1638,2158,638,612,
BKR,1992,1993-09-30,250,620,200,-869,7,7,140,1417,496,8,78,0,,639,3143,936,,126,38,-138,23,,0,1993-09-30,661,159,140,0,,11.4786,3143,944,1611,1533,936,620,
BKR,1991,1992-09-30,281,633,275,-859,7,7,139,1361,646,26,62,0,,693,3213,812,,0,63,-92,48,,0,1992-09-30,719,177,139,0,,11.8129,3213,839,1646,1567,812,633,
BKR,1990,1991-09-30,261,606,303,-843,52,52,138,1358,705,102,61,0,,636,2906,545,,0,40,-89,49,,0,1991-09-30,643,240,138,0,,11.1957,2906,647,1545,1360,545,606,
BKR,1989,1990-09-30,266,551,286,-837,125,125,137,1306,630,29,69,0,,594,2784,612,,0,48,-83,50,,0,1990-09-30,652,130,137,0,,10.3942,2784,640,1424,1360,612,551,
BKR,1988,1989-09-30,221,489,237,-1242,116,116,120,1165,545,28,70,0,,534,2066,417,,0,58,-89,31,,0,1989-09-30,661,52,120,0,,8.3417,2066,445,1003,1063,417,489,
BKR,1987,1988-09-30,218,481,284,-1184,68,68,118,1202,610,48,73,0,,618,2118,440,,0,60,-83,32,,0,1988-09-30,648,29,118,0,,8.1271,2118,488,961,1156,440,481,
BKR,1986,1987-09-30,215,474,340,-1201,11,11,117,1184,684,80,73,0,,665,2189,461,,0,49,-75,55,,0,1987-09-30,737,-13,117,0,,7.812,2189,541,916,1273,461,474,
BKR,1985,1986-09-30,202,479,260,-1156,44,44,115,1288,653,91,85,0,,719,2511,639,,0,100,-71,62,,12,1986-09-30,904,263,115,0,,9.3217,2511,730,1072,1439,639,491,
BLL,2019,2019-12-31,3136,1186,343,-3063,1798,1798,1178,4884,5577,1454,561,4419,2002,1274,17360,6337,291,181,618,-910,1866,1055,445,2019-12-31,4709,5803,324.635,26,,-10.69509,17360,7817,2949,14411,6337,1631,-3122
BLL,2018,2018-12-31,3095,1280,289,-2735,721,721,1157,3940,4095,219,645,4475,2188,1271,16554,6510,302,146,492,-835,1742,1107,522,2018-12-31,4542,5341,335.25815,0,,-9.5598,16554,6729,3458,13096,6510,1802,-2205
BLL,2017,2017-12-31,2762,1343,352,-2776,448,448,1084,3758,4107,453,695,4933,2462,1526,17169,6518,274,150,540,-656,1803,1132,291,2017-12-31,4610,4987,349.88162,0,,-9.87191,17169,6971,3941,13228,6518,1634,-1474
BLL,2016,2016-12-31,2033,1158,315,-2245,597,597,1038,3653,2969,222,856,5095,1934,1413,16173,7310,204,152,399,-941,1497,900,333,2016-12-31,4387,4739,349.73025,0,,-10.27649,16173,7532,3435,12738,7310,1491,-1401
BLL,2015,2015-12-31,1501,754,229,-2719,224,224,962,2184,2142,77,173,2177,195,898,9697,4974,34,177,335,-640,1147,2421,131,2015-12-31,2686,4557,284.57849,0,,-3.93916,9697,5051,1251,8446,4974,885,-3628
BLL,2014,2014-12-31,1340,793,270,-2603,191,191,1131,2314,2007,175,153,2255,200,1017,7571,2994,33,148,222,-522,1178,339,164,2014-12-31,2431,4347,274,0,,-5.1861,7571,3169,1033,6538,2994,957,-3923
BLL,2013,2013-12-31,999,799,241,-2557,416,416,1078,2466,1927,,286,2404,231,1028,7820,3183,34,162,265,-241,1033,313,60,2013-12-31,2372,3914,284,423,,-5.0563,7820,3605,1200,6620,3183,859,-3552
BLL,2012,2012-12-31,947,865,278,-2377,174,174,1026,2339,1686,220,208,2359,213,1044,7507,3085,32,191,241,-352,1238,274,65,2012-12-31,2289,3581,299,0,,-4.8763,7507,3305,1115,6393,3085,930,-3140
BLL,2011,2011-12-31,847,841,248,-2232,166,166,942,2322,1856,447,210,2247,181,1073,7285,2697,26,173,313,-335,1144,243,69,2011-12-31,2265,3228,321,0,,-3.7664,7285,3144,1219,6066,2697,910,-2616
BLL,2010,2010-12-31,700,774,258,-2079,152,152,893,2306,1383,111,219,2105,149,1084,6928,2702,13,220,314,-92,966,307,76,2010-12-31,2048,2830,344,0,,-2.1395,6928,2812,1518,5410,2702,850,-2123
